row,u,x,A0prime,local_rank,max_scaled_projection_residual,l2_scaled_projection_residual,smallest_retained_singular
1097,0.7139178571428572,1.4007213715063258,0.0477419382663866,4,0.03957850418047859,0.03959753785282927,5.61926688691504e-10
1098,0.7139214285714285,1.4007143643258064,0.0469883649633446,4,0.03945499036574143,0.039474297468771624,2.61393122464714e-10
1099,0.7139249999999999,1.400707357215394,0.0462418286834001,4,0.039326106607932274,0.03934569116992216,3.3138110178243555e-10
1100,0.7139285714285714,1.4007003501750876,0.0455023271653168,4,0.03919176830634241,0.03921163438529706,5.531358311980557e-10
1101,0.7139321428571428,1.4006933432048865,0.0447698576062639,4,0.039051850620761316,0.03907200224459024,3.376169683947827e-10
1102,0.7139357142857142,1.4006863363047894,0.0440444166578044,4,0.038906208373345505,0.038926649556287635,1.7766741621339365e-10
1103,0.7139392857142857,1.4006793294747957,0.0433260004219253,4,0.03875469570941496,0.0387754304225043,2.463085316502841e-10
1104,0.7139428571428571,1.4006723227149032,0.0426146044471375,4,0.03859716100174282,0.03861819317345077,2.313766829358497e-10
1105,0.7139464285714285,1.400665316025112,0.0419102237246467,4,0.03843345082993169,0.038454784343245195,1.0191225629549162e-10
1106,0.71395,1.4006583094054206,0.0412128526845987,4,0.03826340573527556,0.038285044384631046,4.1254745744733805e-10
1107,0.7139535714285714,1.400651302855828,0.040522485192401,4,0.03808686093043706,0.03810880845099302,2.923526425010795e-10
1108,0.7139571428571428,1.400644296376333,0.0398391145451197,3,0.2293810107551407,0.24536501832289154,0.00681262616667343
1109,0.7139607142857143,1.400637289966935,0.0391627334679628,4,0.037713689037886466,0.037736265165446405,9.987433712356142e-11
1110,0.7139642857142857,1.4006302836276323,0.0384933341108415,4,0.03751676751185587,0.03753966317613717,6.009696783184051e-11
1111,0.7139678571428572,1.4006232773584244,0.0378309080450203,4,0.03731275235099339,0.03733597088268627,1.778245770288635e-10
1112,0.7139714285714286,1.40061627115931,0.0371754462598535,4,0.03710148428765554,0.03712502887806766,4.034389323256427e-10
1113,0.7139749999999999,1.4006092650302884,0.0365269391596338,4,0.03688280104017648,0.03690667472327417,3.413968860538015e-10
1114,0.7139785714285714,1.4006022589713578,0.0358853765604327,4,0.036656514568036314,0.0366807202223749,7.205588142534895e-11
