u,x,f3XX_selected,f4XX_recovered,f4XXX_selected,f2phi,f2phiX,f2phiF,f2phiY,f3phi,f3phiX,f4phi,f4phiX,f4phiXX,c3_selected,e3_selected,Ephi_reconstructed,c2_check,c2_reference,c2_residual
0.6116016504126032,1.6350511796777734,-107.50986237808212,-5.567255325987693e-14,0.0,76.55252915612728,-1228.1207308503617,-141.95256284125833,-37.66070713592351,-0.966563476235071,-2023.472066441575,-11.403005364554712,5.086647243923507,-2.648601689138762e-10,225.11717290658498,-2028.7069227207912,0.0,50.45905200802197,50.45905200802198,-7.105427357601002e-15
0.6116279069767442,1.634980988593156,-107.52706112902473,-5.5645133532425494e-14,0.0,76.63159381280546,-1227.8494224002839,-141.63502462783526,-37.08147769766235,-1.015323942897806,-2017.1446532918621,-11.395863974138324,5.0878652718144926,-3.2939539837176124e-10,224.74788862754494,-2015.6380278321203,2.842170943040401e-14,50.388771095924874,50.38877109592488,-7.105427357601002e-15
0.6116541635408852,1.6349108035347435,-107.54385026266702,-5.561772710063663e-14,0.0,76.71087643783288,-1227.4494265841795,-141.31556287696685,-36.504281438100385,-1.0567949616018295,-2010.6638081251579,-11.385634415323286,5.0874906846423835,1.5852458883462393e-09,224.3770220280911,-2002.5318298862194,2.842170943040401e-14,50.31854376494449,50.31854376494449,0.0
0.6116804201050262,1.6348406245017602,-107.56021163745635,5.55903339622886e-14,0.0,76.7904415695007,-1226.9229589803754,-140.99411182905953,-35.92913616621966,-1.0910358869858316,-2004.0325680298854,-11.37234429607924,5.0855351649917875,7.054442305132703e-10,224.00463609538627,-1989.660218193142,0.0,50.248381371016436,50.24838137101644,-7.105427357601002e-15
0.6117066766691672,1.6347704514934298,-107.57612930179539,-0.0,0.0,76.87041805360954,-1226.2941739143982,-140.6706035958909,-35.35604481963669,-1.1195226121795865,-1997.2840895380195,-11.356640476739491,5.082353686047715,-1.0492837825711392e-09,223.63058478193233,-1977.3151384841549,0.0,50.17829413293106,50.17829413293105,7.105427357601002e-15
0.6117329332333084,1.6347002845089766,-107.59158583696224,-0.0,0.0,76.95065162522627,-1225.477173275261,-140.34497635335464,-34.785024532271756,-1.137247696189745,-1990.30267381304,-11.336341673705972,5.07674983842308,1.3639443632016838e-10,223.25495562740025,-1965.0789117868626,-2.842170943040401e-14,50.10829308353009,50.10829308353009,0.0
0.6117591897974494,1.6346301235476255,-107.60654965901522,-0.0,0.0,77.03117862749687,-1224.5157771540225,-140.0171267608237,-34.21610550424065,-1.1467889438395757,-1983.1489324722666,-11.312571200118173,5.06924111685401,5.032805840080635e-10,222.8776825374698,-1953.008213588365,-5.684341886080802e-14,50.03839634077536,50.03839634077536,0.0
0.6117854463615904,1.6345599686086008,-107.62102222804698,2.7740447124827692e-14,0.0,77.11205334784384,-1223.6468254167664,-139.68703848556873,-33.649273137940305,-1.1619342244352944,-1976.145531553668,-11.291336875800367,5.063011915194413,-4.751249357264774e-10,222.4987006076317,-1941.073498010238,-2.842170943040401e-14,49.96860545237031,49.968605452370326,-1.4210854715202004e-14
0.6118117029257314,1.6344898196911268,-107.63503581465,-2.7726783755311775e-14,0.0,77.19318459219843,-1222.9885777778854,-139.35478670406025,-33.08449199060998,-1.189444079242019,-1969.4524388900636,-11.275582492724181,5.059674104387392,-2.7601102266014234e-10,222.11815944302413,-1928.2905322773868,0.0,49.89890643417992,49.8989064341799,2.1316282072803006e-14
0.6118379594898724,1.6344196767944286,-107.64863274950966,2.7713127018847924e-14,0.0,77.27458154929171,-1222.5424600600704,-139.02048307723194,-32.521728733735955,-1.2294755854202073,-1963.0706381166847,-11.265370434001252,5.059264136555991,1.5775323877780489e-09,221.73596299132075,-1914.8099376299224,0.0,49.82928024094734,49.82928024094735,-7.105427357601002e-15
0.6118642160540135,1.6343495399177308,-107.66185147802268,5.539895382677823e-14,0.0,77.35635137817363,-1222.296754902442,-138.6842210756323,-31.960943970595757,-1.2812299673609426,-1956.9819423216202,-11.26034833762472,5.061594308957104,-1.0197731903648297e-09,221.35222472455015,-1900.5687478081427,0.0,49.75970963000547,49.75970963000548,-1.4210854715202004e-14
