r_over_rs,u,photon_sphere_factor_rfprime_minus_2f,control_rank,sigma_max_normalized,sigma_min_normalized,sigma_ratio_normalized,dc2_dG2XX
1.4112842410715027,0.7085744819489804,-0.009485865054607467,5,2.2952926449426854,0.1486976004389616,0.0647837219217311,0.2725316985899833
1.411365199267107,0.708533836968121,-0.009319338604458993,5,2.294738069672704,0.14730913820846014,0.0641943148785912,0.2725513847019112
1.4114461574627115,0.7084931966499181,-0.00915311316773293,5,2.2941901900816815,0.14593727798097111,0.06361167378881313,0.2725706989419561
1.4115271156583158,0.7084525609935693,-0.008987188995620676,5,2.293649022410014,0.14458193654747367,0.06303577187915027,0.27258964185216594
1.41160807385392,0.7084119299982728,-0.00882156630588482,5,2.2931147417124063,0.14324348840538417,0.062466777523053935,0.27260821399086765
1.4116890320495243,0.7083713036632265,-0.008656245338009017,5,2.292587286317906,0.14192163775331396,0.06190457331779608,0.2726264159122814
1.4117699902451286,0.7083306819876288,-0.008491226330675006,5,2.2920667980639484,0.14061667508592623,0.06134929191623108,0.27264424816326244
1.411850948440733,0.7082900649706779,-0.0083265095205719,5,2.2915531941411333,0.13932825426636788,0.0608007942484563,0.27266171128195316
1.4119319066363372,0.7082494526115727,-0.008162095127179803,5,2.291046700468547,0.13805691867908487,0.06025932105655051,0.27267880583924586
1.4120128648319414,0.7082088449095119,-0.0079979833857724,5,2.290547110868094,0.1368019797141364,0.05972458678760371,0.27269553239707195
1.412093823027546,0.7081682418636944,-0.00783417452834223,5,2.290054606098071,0.13556386404371015,0.059196782331182835,0.2727118914988501
1.4121747812231502,0.7081276434733196,-0.0076706687758324454,5,2.2895690729460383,0.13434216044099548,0.058675740351495274,0.2727278837110163
1.4122557394187545,0.7080870497375867,-0.007507466368610105,5,2.2890905896093043,0.1331370140108277,0.058161531315172266,0.2727435095894921
1.4123366976143588,0.7080464606556955,-0.007344567516230249,5,2.2886191039963117,0.13194820085607922,0.05765406774140598,0.2727587697095187
1.412417655809963,0.7080058762268455,-0.007181972453983332,5,2.288154585344379,0.1307755640226663,0.057153290630048884,0.2727736646264812
1.4124986140055673,0.7079652964502368,-0.007019681393520605,5,2.2876970708007596,0.1296191494245634,0.05665922777931126,0.2727881949183443
1.4125795722011716,0.7079247213250693,-0.006857694566068884,5,2.2872464128278027,0.12847847278764107,0.056171679652477255,0.27280236114009987
1.412660530396776,0.7078841508505435,-0.006696012196706569,5,2.2868027323556297,0.1273538358050531,0.05569078346948897,0.2728161638653453
1.4127414885923804,0.7078435850258595,-0.006534634483864155,5,2.286365874367275,0.1262447429443977,0.05521633451572332,0.27282960368642983
1.4128224467879846,0.7078030238502185,-0.006373561658355342,5,2.2859358075865766,0.12515106370124782,0.05474828439446802,0.27284268115154997
1.412903404983589,0.7077624673228211,-0.006212793947906303,5,2.2855125413560917,0.12407279274182038,0.054286638334612995,0.27285539684129
1.4129843631791932,0.7077219154428682,-0.0060523315546996415,5,2.285095965704549,0.12300957979273891,0.05383125332104473,0.2728677513364932
1.4130653213747977,0.7076813682095612,-0.005892174694186014,5,2.2846860761293732,0.12196138967858206,0.05338212148830719,0.27287974521558817
1.4131462795704015,0.7076408256221014,-0.005732323582744114,5,2.2842827719633485,0.12092790837356396,0.0529391150070383,0.2728913790610146
1.413227237766006,0.7076002876796903,-0.005572778436949477,5,2.283886009733698,0.11990899522472209,0.052502180368758214,0.2729026534435535
1.4133081959616105,0.7075597543815298,-0.005413539455491834,5,2.283495754562731,0.11890454037777255,0.05207127718113131,0.2729135689565517
1.4133891541572148,0.7075192257268217,-0.0052546068585106465,5,2.2831118938030635,0.11791420613182384,0.05164626685703512,0.27292412618417294
1.413470112352819,0.7074787017147682,-0.005095980851182791,5,2.2827344062205177,0.11693793203481244,0.05122712993511342,0.27293432571046294
1.413551070548423,0.7074381823445717,-0.004937661634743851,5,2.282363182174826,0.1159753963604666,0.05081373431986209,0.2729441681219212
1.4136320287440276,0.7073976676154345,-0.004779649433478417,5,2.2819981765784147,0.1150264750333025,0.05040603284169624,0.2729536539972201
1.413712986939632,0.7073571575265594,-0.0046219444330735104,5,2.2816393640643504,0.11409110875252361,0.050004006132366954,0.27296278395332646
1.4137939451352362,0.7073166520771492,-0.004464546838389816,5,2.281286555014363,0.11316874135176558,0.049607420472020915,0.2729715585692065
1.4138749033308404,0.707276151266407,-0.004307456867352122,5,2.2809397805065097,0.11225949184485402,0.049216333023893104,0.27297997841753086
1.4139558615264447,0.7072356550935358,-0.00415067471130981,5,2.280598957789498,0.11136313641235268,0.0488306530317338,0.27298804412410693
1.4140368197220492,0.7071951635577393,-0.003994200562013939,5,2.2802639604739507,0.11047931828375088,0.04845023216557256,0.27299575628186556
1.4141177779176537,0.7071546766582208,-0.0038380346226672968,5,2.279934762019018,0.10960799136618896,0.048075056002534276,0.2730031154828036
1.4141987361132575,0.7071141943941844,-0.003682177103810247,5,2.2796112261592962,0.10874877136860552,0.04770496395204464,0.2730101223114475
1.414279694308862,0.7070737167648338,-0.0035266281963676205,5,2.2792933843971808,0.10790180029212589,0.047340022583649694,0.27301677738120517
1.4143606525044663,0.7070332437693732,-0.003371388086105487,5,2.278981048648351,0.10706653468752357,0.04698000220362694,0.27302308130262215
1.4144416107000706,0.7069927754070069,-0.0032164569740511517,5,2.2786742156028392,0.10624301306323686,0.04662492441251832,0.2730290346635958
1.4145225688956748,0.7069523116769393,-0.003061835048890127,5,2.2783727877643356,0.10543097954924496,0.04627468345630112,0.2730346380839086
1.4146035270912791,0.7069118525783753,-0.0029075225123132986,5,2.2780766694671,0.10463018431978943,0.0459291760115629,0.2730398921580026
1.4146844852868834,0.7068713981105196,-0.002753519534190896,5,2.277785846355218,0.10384064028517162,0.04558841229579657,0.2730447975081581
1.414765443482488,0.7068309482725771,-0.00259982632214828,5,2.2775001380719777,0.10306182676536836,0.04525217146753526,0.273049354727862
1.4148464016780922,0.7067905030637534,-0.002446443066622117,5,2.2772195988890127,0.10229398322814744,0.04492056158222668,0.2730535644284894
1.4149273598736964,0.7067500624832536,-0.00229336993481144,5,2.2769440479737852,0.10153658712098734,0.04459336065431343,0.27305742723683923
1.4150083180693007,0.7067096265302835,-0.002140607132365746,5,2.276673464836368,0.10078963886286259,0.04427057301785993,0.27306094374520307
1.415089276264905,0.7066691952040486,-0.0019881548276539096,5,2.276407782177943,0.10005298816522136,0.043952137639195775,0.27306411458847435
1.4151702344605093,0.7066287685037551,-0.0018360132086193692,5,2.2761468743916216,0.09932629064585022,0.043637909206715224,0.2730669403693829
1.4152511926561135,0.706588346428609,-0.0016841824688768048,5,2.2758907324086954,0.09860959088645027,0.04332791090637578,0.2730694216998105
1.4153321508517178,0.7065479289778166,-0.0015326627715366303,5,2.2756392541527095,0.09790262379594489,0.04302203155323801,0.2730715592169156
1.4154131090473223,0.7065075161505844,-0.001381454310777297,5,2.2753923467077866,0.09720515321931016,0.04272017235179422,0.2730733535198896
1.4154940672429266,0.7064671079461192,-0.0012305572540803889,5,2.2751499997442832,0.09651722533802455,0.04242235692102616,0.27307480523871386
1.4155750254385309,0.7064267043636279,-0.0010799717758495087,5,2.2749120804277223,0.09583846771808827,0.042128427090715966,0.2730759150018158
1.4156559836341351,0.7063863054023173,-0.00092969807096277,5,2.274678550355056,0.09516883136258071,0.04183836496270022,0.27307668341342084
1.4157369418297394,0.7063459110613947,-0.0007797362950826559,5,2.274449351098739,0.0945081998502768,0.0415521232884882,0.2730771111113836
1.4158179000253437,0.7063055213400675,-0.0006300866229244084,5,2.27422440083946,0.09385637480205791,0.041269619113845454,0.27307719873160696
1.415898858220948,0.7062651362375434,-0.00048074923599494834,5,2.2740036039160936,0.0932131066961825,0.040990747127954814,0.2730769468744543
1.4159798164165522,0.7062247557530301,-0.00033172430463457303,5,2.2737869632671757,0.09257849709892829,0.0407155545328237,0.2730763561759393
1.4160607746121567,0.7061843798857353,-0.00018301198960590792,5,2.2735743512040494,0.09195218136170027,0.04044388577527884,0.2730754272783818
1.416141732807761,0.7061440086348676,-3.4612466270678155e-05,5,2.273365735867005,0.09133413737653703,0.040175734126521645,0.27307416079954183
1.4162226910033653,0.706103641999635,0.00011347409986695034,5,2.2731610389929715,0.09072417531304121,0.03991101983396334,0.27307255737378144
1.4163036491989696,0.7060632799792461,0.0002612475406792436,5,2.2729602050211746,0.09012218726248195,0.03964969868957401,0.27307061762990015
1.4163846073945738,0.7060229225729094,0.0004087076973433579,5,2.2727631722930806,0.08952804264185968,0.03939171653838939,0.2730683422047671
1.416465565590178,0.705982569779834,0.0005558544006083466,5,2.27256987871967,0.0889416085028496,0.03913701811138934,0.27306573173585974
1.4165465237857824,0.7059422215992288,0.0007026874843921727,5,2.2723802510354867,0.08836270832375513,0.0388855290761701,0.27306278684780977
1.4166274819813869,0.7059018780303029,0.00084920679870093,5,2.272194259855768,0.08779133165796812,0.038637247355576394,0.27305950818354974
1.4167084401769912,0.7058615390722658,0.0009954121755149092,5,2.272011817192541,0.08722724381742185,0.038392073120995476,0.2730558963875585
1.4167893983725954,0.7058212047243272,0.00114130346092578,5,2.271832879167387,0.08667037770784532,0.03814997947367039,0.273051952089778
1.4168703565681997,0.7057808749856966,0.0012868804906325249,5,2.2716573833830394,0.08612059392780211,0.03791090793786342,0.2730476759296012
1.416951314763804,0.7057405498555842,0.0014321431102775062,5,2.2714852777754553,0.08557779236421596,0.03767481709061539,0.273043068545978
1.4170322729594085,0.7057002293332,0.0015770911728925086,5,2.2713165132718474,0.0850418843824699,0.03744167045215837,0.27303813059035303
