u,x,v5_target,c3_target,e3_target,v1_target,v4_target,c2_target,v5_achieved,c3_achieved,e3_achieved,v1_achieved,v4_achieved,c2_achieved,v5_scaled_error,c3_scaled_error,e3_scaled_error,v1_scaled_error,v4_scaled_error,c2_scaled_error
0.7121142857142857,1.4042689776921842,-3475.570136617919,300.0155775306427,210.9715976739016,515.0443644360736,0.0,-37.81450793571325,-647.4528509834007,200.01852540407674,262.1869358982367,594.6916015064292,-0.2861103628018853,-45.926108084464275,0.8137131965308466,0.3333062001300668,0.24275939884333878,0.1546415077418855,0.2861103628018853,0.21451026580965143
0.7121107142857143,1.4042760204823688,-3481.375008364631,300.5198143352544,211.42091870339772,516.0510413577509,0.0,-37.88661972770512,-650.5016813079467,201.42574441630165,205.80301152565517,595.5749221848315,-0.28637226534117133,-45.99169773708624,0.8131480579526771,0.32974221729155345,0.02657214438474705,0.15410080486970837,0.28637226534117133,0.2139298271430157
0.7121071428571428,1.4042830633431969,-3487.1689955411266,301.0231249961381,211.86999189072884,517.0564988475902,0.0,-37.95862461900317,-654.0635845171926,203.07132632756696,213.1713449814415,596.4562515502804,-0.2866209269144129,-46.04780864250316,0.8124370842498565,0.3253962587420079,0.006142224668530853,0.15356107674819963,0.2866209269144129,0.21310529832659744
0.7121035714285714,1.404290106274669,-3492.952053491544,301.5255056475206,212.31881418625176,518.0607282390482,0.0,-38.03052190553636,-656.853385899557,204.36488098867852,232.58326996368123,597.3355884863767,-0.286866122972107,-46.10543519998607,0.811948925768114,0.3222302022185201,0.09544352371737039,0.15302233102438276,0.286866122972107,0.21232717538052476
0.7121,1.404297149276787,-3498.724137312872,302.0269524021114,212.7673825196944,519.0637208221051,0.0,-38.10231088022179,-660.1049009873811,205.87404191062643,211.42780273317476,598.2129397716024,-0.2871085452578974,-46.16560563350719,0.8113298233640214,0.31835870847535924,0.006295982827140528,0.15248459057038102,0.2871085452578974,0.21162219736837287
0.7120964285714285,1.4043041923495514,-3504.485201853598,302.52746135098374,213.21569380000128,520.0654678429893,0.0,-38.17399083294739,-663.0925804069723,207.2645506053201,229.27593539791997,599.0883119261642,-0.28734788286549673,-46.228246325684644,0.8107874503061824,0.3148901270656628,0.07532391875892296,0.1519478776603418,0.28734788286549673,0.210988039683442
0.7120928571428571,1.4043112354929634,-3510.23520171163,303.0270285633944,213.66374491518044,521.0659605038645,0.0,-38.245561050551245,-666.2248432577045,208.72487970858333,197.2672078863252,599.9617115263245,-0.2875837305734379,-46.29318632934449,0.810205070323252,0.3112004539723186,0.07673991221750931,0.15141221458060464,0.2875837305734379,0.2104198515523478
0.7120892857142856,1.4043182787070243,-3515.974091232796,303.5256500866521,214.11153273215183,522.0651899625522,0.0,-38.31702081680387,-669.348436317937,210.1843165858279,242.2407909510075,600.8331456859086,-0.28781705173143735,-46.361830966286746,0.8096264594250053,0.30752370837251025,0.13137666084547012,0.15087762455299203,0.28781705173143735,0.20995395722296967
0.7120857142857142,1.4043253219917349,-3521.701824509173,304.02332194597176,214.55905409659644,523.0631473322437,0.0,-38.38836941238985,-672.038795159903,211.44579740029747,243.20444918124122,601.7026197701167,-0.28804322510167424,-46.429190058212754,0.8091721478283964,0.30450796982649353,0.1335082092212634,0.15034412735623698,0.28804322510167424,0.20945981214892992
0.7120821428571428,1.404332365347096,-3527.4183553773923,304.5200401443263,215.00630583280716,524.0598236812176,0.0,-38.4596061148895,-675.2556589266738,212.955231438505,195.87902430980466,602.5701171375736,-0.28825368609471624,-46.485593638053246,0.8085694434579113,0.30068565819978366,0.0889614909149512,0.14981170070406558,0.28825368609471624,0.20868616020631864
0.7120785714285714,1.404339408773109,-3533.1236374167365,305.0158006622815,215.45328474352647,525.0552100325224,0.0,-38.530730198758356,-678.2108998933263,214.34525520269995,236.74033090891317,603.4356216942875,-0.2884547497181842,-46.53851992596806,0.8080421266012632,0.29726507696554866,0.0988012143362149,0.14928032360046517,0.2884547497181842,0.20782865224463756
0.712075,1.4043464522697748,-3538.8176239484706,305.5105994579361,215.89998760985603,526.0492973638397,0.0,-38.60174093531958,-680.9345080835394,215.62972965949672,218.72988976165652,604.299143236874,-0.2886527079006598,-46.595610698987215,0.8075813504840127,0.29419885908349486,0.013107467874960215,0.14875002450371694,0.2886527079006598,0.20708573162702748
0.7120714285714286,1.404353495837095,-3544.5002680330126,306.00443246667623,216.34641119102727,527.0420766070154,0.0,-38.67263759273261,-683.9581362210439,217.05752912817297,230.25907025608467,605.1606890423021,-0.2888455870489395,-46.65494347799295,0.8070367937648373,0.29067194426404114,0.06430732540681225,0.1482208269559762,0.2888455870489395,0.20640707182487025
0.7120678571428571,1.40436053947507,-3550.1715224693166,306.49729560111973,216.7925522243132,528.0335386479296,0.0,-38.74341943598608,-686.6066117242534,218.31207340236875,209.9708951327484,606.0202671908635,-0.2890336223163672,-46.71718547140647,0.806599031235909,0.28771941372532234,0.03146628895491983,0.14769275592346817,0.2890336223163672,0.20580955815206417
