r_over_rs,u,phi,f,h,H_equals_F_equals_G,G4,G4_phi,K_target,K_verified,Q,G3X,X,XG3X,a1_Horndeski,a4_Horndeski,c4_Horndeski,mu,P1
1.4980714267593147,0.6675249137908185,0.7342848741474451,0.3324751015342358,0.3324989880029997,0.9734418114930432,0.4867209057465216,0.30056582207861543,0.0097422814724652,0.009742266132027888,1.85177528351365,-2.210928519937177,-0.22451546098096922,0.4963876358496673,-0.14611703054299985,0.16182839547436143,-0.19581477980130071,3.937978283280362,0.49159203881253555
1.4981523849549192,0.667488841617464,0.7341908052731179,0.33251117185210244,0.3325330806656444,0.9733852288041672,0.4866926144020836,0.3009369652041713,0.0097422814724652,0.009742266160811863,1.8516443389896275,-2.2134165443577465,-0.2244188948815767,0.49673249479736387,-0.1461286258585641,0.16183606288765318,-0.19578907953054106,3.93766762297861,0.49156374748248954
1.4982333431505235,0.6674527733424851,0.7340967614593866,0.332547238428479,0.3325672562329947,0.9733285913838219,0.48666429569191094,0.3013080876063508,0.0097422814724652,0.009742266191050453,1.8515131788795822,-2.2159057886587634,-0.22432235483273344,0.4970772045994192,-0.14614013850633625,0.16184373847615333,-0.19576322506171706,3.937356016626929,0.49153542878743617
1.4983143013461278,0.6674167089652497,0.7340027427140277,0.33258330125696484,0.33260151453189507,0.9732718992778391,0.48663594963891954,0.30167918883153766,0.0097422814724652,0.009742266218312978,1.851381803791978,-2.218396251885327,-0.22422584086596747,0.497421764952898,-0.14615156849525995,0.16185142219773024,-0.19573721661154694,3.937043465940403,0.49150708274807603
1.498395259541732,0.6673806484851261,0.7339087490447711,0.33261936033117384,0.33263585538936946,0.9732151525321223,0.48660757626606116,0.30205026842611515,0.0097422814724652,0.009742266248293774,1.8512502143346292,-2.220887932970384,-0.22412935302192877,0.49776617555086083,-0.14616291583133625,0.16185911401030945,-0.19571105439277306,3.936729972633685,0.49147870939020805
1.4984762177373363,0.6673445919014827,0.7338147804593065,0.33265541564473383,0.33267027863261855,0.9731583511926478,0.4865791755963239,0.30242132594302995,0.0097422814724652,0.009742266277101175,1.8511184111147068,-2.2233808311106515,-0.22403289132113313,0.49811043610170325,-0.14617418052716386,0.1618668138718732,-0.19568473862693805,3.9364155384210333,0.4914503087348745
1.4985571759329406,0.6673085392136878,0.7337208369652752,0.33269146719128845,0.3327047840890245,0.973101495305464,0.486550747652732,0.3027923609239401,0.0097422814724652,0.009742266309725855,1.8509863947387266,-2.225874945173394,-0.22393645580729296,0.4984545462923824,-0.14618536258781056,0.1618745217404621,-0.19565826952546117,3.9361001650162697,0.4914218808075949
1.4986381341285449,0.6672724904211103,0.7336269185702804,0.33272751496449343,0.3327393715861451,0.9730445849166909,0.48652229245834544,0.3031633729344379,0.0097422814724652,0.00974226633682207,1.8508541658125561,-2.2283702745595,-0.22384004648787706,0.49879850584960184,-0.14619646203020503,0.16188223757417278,-0.1956316473156006,3.9357838541327914,0.4913934256267565
1.4987190923241491,0.6672364455231187,0.7335330252818775,0.33276355895802107,0.33277404095171886,0.9729876200725204,0.4864938100362602,0.30353436150503194,0.0097422814724652,0.009742266367241736,1.8507217249414105,-2.230866817912261,-0.22374366342054908,0.49914231444303225,-0.14620747885492666,0.1618899613311602,-0.19560487220269068,3.9354666074835585,0.49136494321988106
1.4988000505197534,0.667200404519082,0.7334391571075799,0.33279959916555685,0.3328087920136636,0.9729306008192158,0.4864653004096079,0.3039053261960805,0.0097422814724652,0.009742266393473642,1.850589072729845,-2.233364574483859,-0.2236473066226627,0.4994859717897842,-0.14621841307574826,0.16189769296963671,-0.19557794440968065,3.9351484267810792,0.4913364336063447
