u,x,A0prime,alpha4,alpha6,alpha7,Codd,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,region
0.6106301575393849,1.637652493335135,1.4632898508399172,1.8325085393644032,-0.3453773174276847,2.083118247824777,0.8099245117538091,1.0053708713183092,10.21976430655404,9.1236897683935,8.332472991299108,central_exact_SVT
0.6106564141035259,1.6375820787341602,1.464040297187824,1.8316962554267089,-0.3458918880485953,2.086530332164355,0.8120167119659629,1.0053835603166688,10.252545294179685,9.137230369365346,8.34612132865742,central_exact_SVT
0.6106826706676669,1.637511670188197,1.464789134634304,1.830883188065188,-0.3464063733968414,2.0899429332269968,0.8141118974045899,1.005396257029805,10.285407831843258,9.150768777877357,8.359771732907987,central_exact_SVT
0.6107089272318079,1.6374412676964654,1.465536358491111,1.830069536537788,-0.346920720192371,2.0933557360599364,0.8162097397790192,1.0054089584672825,10.318346824204168,9.164303587482866,8.373422944239746,central_exact_SVT
0.6107351837959489,1.637370871258184,1.46628196407384,1.829255430161394,-0.3474348714097273,2.096768403364852,0.8183098853470891,1.0054216614430764,10.35135722354284,9.177833292828264,8.387073613459407,central_exact_SVT
0.6107614403600901,1.6373004808725715,1.4670259467021756,1.8284412958567928,-0.3479487674944805,2.100180582699933,0.8204119627482432,1.005434362636163,10.384432047522814,9.191356321788568,8.400722330799733,central_exact_SVT
0.6107876969242311,1.6372300965388489,1.467768301699988,1.8276272396579207,-0.348462359001548,2.1035919811496906,0.8225156651319352,1.0054470593627822,10.417566913264844,9.204871369318752,8.414367924598762,central_exact_SVT
0.6108139534883721,1.6371597182562343,1.4685090243954335,1.8268134489820835,-0.3489755728609026,2.107002165989816,0.8246205308293384,1.0054597475209377,10.450754991949132,9.218376506336565,8.428008663959263,central_exact_SVT
0.6108402100525131,1.6370893460239484,1.469248110121248,1.826000528663266,-0.3494883221035663,2.110410622132531,0.8267260061185874,1.0054724221638962,10.4839858607746,9.231869436655536,8.441642488530125,central_exact_SVT
0.6108664666166541,1.6370189798412105,1.4699855542148266,1.825188315543967,-0.3500006254441716,2.1138174591441405,0.8288322247232524,1.005485084706182,10.517262177740546,9.24535065579686,8.455269836576562,central_exact_SVT
0.6108927231807952,1.6369486197072405,1.4707213520184446,1.824376390795993,-0.3505125708448653,2.117223196138469,0.8309397728201273,1.005497740731916,10.55059384205542,9.258822488448516,8.468892784553876,central_exact_SVT
0.6109189797449363,1.6368782656212586,1.4714554988793789,1.8235642151216904,-0.3510242562715918,2.1206284117102565,0.8330493039570248,1.005510396391327,10.583992361635856,9.272287523495237,8.482513646841026,central_exact_SVT
