u,x,E00,E11,JA,JAprime
0.6155138784696174,1.624658736349454,2.703577865876258,-16.248694377801172,9.076539946408487e-12,-9.577313322739072e-08
0.6155401350337584,1.6245894346843144,2.704088102812716,-16.24362873991949,-3.2270178017523123e-12,1.2799582015906478e-07
0.6155663915978995,1.6245201389312047,2.7045917012269447,-16.238578381724714,9.851849272600306e-13,-7.193524991971927e-08
0.6155926481620405,1.6244508490893692,2.7050886618265215,-16.233542014770254,-4.439672379517944e-15,3.781518807806512e-08
0.6156189047261815,1.624381565158051,2.705578985435051,-16.2285183372218,-3.9660256940837727e-13,-3.8843555135400904e-08
0.6156451612903225,1.6243122871364948,2.7060626730271893,-16.22350659123031,1.3397470457396191e-12,7.394578317005322e-08
0.6156714178544636,1.6242430150239435,2.706539725772625,-16.2185075037961,-5.091846596068582e-12,-5.835889218783981e-08
0.6156976744186047,1.624173748819641,2.7070101450267456,-16.21352225804553,6.1141907668706154e-12,-5.544433624916909e-08
0.6157239309827457,1.6241044885228324,2.7074739322134653,-16.208551852074205,-3.065406274235733e-12,2.1052193768063409e-07
0.6157501875468867,1.6240352341327615,2.7079310890520323,-16.203597342354833,-7.272999811782044e-12,-2.2811129570438784e-07
0.6157764441110277,1.6239659856486728,2.708381617358736,-16.198659798055434,1.1582106129471752e-11,8.61032386508148e-08
0.6158027006751687,1.6238967430698106,2.7088255190558956,-16.19374019325848,-1.2108370995218893e-11,8.209684765540633e-08
0.6158289572393099,1.6238275063954195,2.7092627963863753,-16.188839804034608,5.968694680226998e-12,-1.7295457800135492e-07
0.6158552138034509,1.6237582756247448,2.709693451667597,-16.183959158659103,-7.609919638533207e-13,1.358257713513211e-07
0.6158814703675919,1.6236890507570314,2.7101174873988727,-16.179097334755998,-6.578830214159442e-13,-1.1421391790887536e-07
0.6159077269317329,1.6236198317915238,2.7105349062180255,-16.174253083872514,4.086963078459891e-12,1.4341043002018192e-07
0.6159339834958739,1.6235506187274678,2.710945710968607,-16.169426606481164,-9.429196414675208e-12,-1.0025520220804385e-07
0.615960240060015,1.623481411564108,2.7113499047328675,-16.16461818747303,1.0935434128904082e-11,-3.429215510595556e-08
0.615986496624156,1.6234122103006905,2.7117474906189036,-16.159827992130413,-7.671904058536938e-12,1.706950575916625e-07
0.6160127531882971,1.6233430149364607,2.71213847202878,-16.15505623124434,4.2893854933058315e-13,-2.145564874552649e-07
0.6160390097524381,1.6232738254706642,2.7125228524612734,-16.150303094381645,5.022942160561868e-12,1.6626474242283038e-07
0.6160652663165791,1.623204641902547,2.7129006356066037,-16.14556895958591,-8.630332152167192e-12,-8.474887373856305e-08
0.6160915228807202,1.6231354642313545,2.7132718254058457,-16.140852998498147,9.929321332336106e-12,-2.462569050006916e-08
0.6161177794448612,1.6230662924563335,2.713636425853696,-16.13615424698155,-7.205670459747841e-12,1.1844532543112188e-07
0.6161440360090022,1.6229971265767302,2.7139944412035755,-16.131472736577855,1.896782972251392e-12,-1.0342747927189171e-07
0.6161702925731433,1.6229279665917904,2.714345875846457,-16.126809540020332,8.102852194845965e-14,-1.7092795725152632e-08
