u,x,f4_old,f4_new,f3_new,f2F_new,f2_new,f2X_new,E00,E11,JA,A2_res
0.691132783195799,1.4468999652657173,-1.5398956405350932,17.518254541997358,-42.53743955748743,-96.28048189207789,-110.21896450216778,132.27308449762657,5.867528685143952e-14,5.83699755196676e-14,-3.431077304701566e-14,1.4210854715202004e-13
0.69115903975994,1.446844998724649,-1.5408376327748996,17.566019097717476,-42.64109816931033,-96.53939246172853,-110.52775259272433,132.52164810699094,4.879430193227563e-14,1.687538997430238e-14,1.3725143842803144e-14,-1.4210854715202004e-13
0.691185296324081,1.4467900363596895,-1.5417824650966585,17.633031842544487,-42.78541145589118,-96.89664884282698,-110.94842350858673,132.86783480975367,2.1149748619109232e-14,-4.829470157119431e-15,-1.778518791525777e-14,4.263256414560601e-14
0.691211552888222,1.4467350781703632,-1.5427311960232093,17.71762924307909,-42.966869894052145,-97.34379362321181,-111.47140457727214,133.303238764985,9.103828801926284e-15,1.6264767310758543e-14,-3.2768594526132386e-14,0.0
0.691237809452363,1.446680124156194,-1.5436843943613363,17.800406705942418,-43.144506693282906,-97.78176755317249,-111.98411514785512,133.7295519363796,-2.864375403532904e-14,-1.765254609153999e-14,2.6074181268136382e-14,1.1368683772161603e-13
0.6912640660165041,1.4466251743167056,-1.5446414258761665,17.8693498775656,-43.292954791049276,-98.14920604469701,-112.4167790559603,134.08588772243718,2.220446049250313e-14,6.106226635438361e-16,2.0006778718388973e-14,1.8474111129762605e-13
0.6912903225806452,1.4465702286514233,-1.5456016766838667,17.928148256412126,-43.42000217276188,-98.4649282671125,-112.7907675451666,134.3909297733374,1.3378187446733136e-14,-2.8504976157250894e-14,-4.1188034317700685e-14,1.4210854715202004e-13
0.6913165791447862,1.446515287159871,-1.546564558717903,17.976911581907828,-43.5258790763813,-98.72947541073708,-113.10667473012157,134.64522284420696,4.6906922790412864e-14,5.839773109528323e-14,-2.427899543532827e-14,1.5631940186722204e-13
0.6913428357089272,1.4464603498415731,-1.547529498848371,18.014185606086844,-43.607514003893534,-98.93539897498123,-113.35600713566006,134.84138331392717,-4.141131881851834e-14,-4.463096558993129e-14,2.088959763764647e-14,1.7053025658242404e-13
0.6913690922730682,1.4464054166960545,-1.548495868564984,18.04259650359075,-43.67044949196034,-99.09609496222743,-113.55397930640572,134.9927117832626,1.8207657603852567e-14,4.288236432614667e-14,1.7709111124995547e-14,7.105427357601002e-14
0.6913953488372093,1.4463504877228388,-1.549463531350855,18.076956684599402,-43.745955639236925,-99.28723687886368,-113.78666772215306,135.1743000183249,1.1379786002407855e-14,4.9404924595819466e-15,-2.595822597228316e-14,-9.947598300641403e-14
0.6914216054013503,1.446295562921452,-1.5504330343015875,18.118646623781235,-43.836948478081595,-99.51589195657894,-114.06212700015719,135.3931552445488,4.1466829969749597e-14,1.6181500583911657e-14,3.445959230336324e-14,0.0
0.6914478619654914,1.446240642291418,-1.5514044696952352,18.15968119841855,-43.926571221748354,-99.7412615448779,-114.33394420354982,135.6087930295636,1.84297022087776e-14,-9.936496070395151e-15,-3.936091546662762e-15,1.7053025658242404e-13
0.6914741185296324,1.446185725832262,-1.552377839519999,18.20121278346176,-44.01725662888888,-99.96923493553149,-114.60882103808004,135.82705764240728,-3.602673714908633e-14,-2.786659791809143e-14,1.943043002296069e-14,-2.5579538487363607e-13
0.6915003750937734,1.446130813543509,-1.5533531579395028,18.242045934624105,-44.10648125368764,-100.19370198076935,-114.87980372101528,136.04188651034883,9.270362255620057e-15,6.661338147750939e-15,-7.580016623348444e-15,-3.268496584496461e-13
0.6915266316579145,1.446075905424683,-1.5543304006209324,18.284602592383685,-44.199357648375866,-100.42704370537759,-115.16098593182694,136.26556536728452,8.659739592076221e-15,-4.365952044338428e-14,-2.0856821986240145e-14,-4.263256414560601e-14
0.6915528882220555,1.4460210014753103,-1.5553098505745409,18.33511650668456,-44.30904573277019,-100.70113802813663,-115.48866709898059,136.5297222807631,4.2243986086987206e-14,2.6950663922775675e-14,2.0146106873731596e-14,2.2737367544323206e-13
0.6915791447861965,1.4459661016949152,-1.5562918396873706,18.385439316710784,-44.418346163425475,-100.97433213824395,-115.81543415163998,136.7930248157727,1.426636586643326e-14,4.440892098500626e-16,-6.7856021723436025e-15,-5.684341886080802e-14
0.6916054013503375,1.4459112060830237,-1.5572759866593724,18.426144480684123,-44.507359423563024,-101.19841499734066,-116.08638125817338,137.00764060449833,3.269606807521086e-14,3.294586825575152e-14,1.5834069938974408e-14,2.7000623958883807e-13
0.6916316579144786,1.4458563146391596,-1.558261789365191,18.457712815053945,-44.57709913430732,-101.37582759185021,-116.30426778204212,137.17599738177512,5.440092820663267e-15,1.2684298056342413e-14,1.3112108461694051e-14,-1.5631940186722204e-13
0.6916579144786197,1.4458014273628494,-1.5592487504465744,18.4815712324136,-44.63057588391071,-101.51385147971557,-116.47736853844476,137.30532553010215,-1.4210854715202004e-14,-1.3822276656583199e-14,-6.284155859997725e-16,7.105427357601002e-14
0.6916841710427607,1.4457465442536184,-1.560236414662831,18.49464145497889,-44.661290808011444,-101.59672388284456,-116.587708178084,137.37998956582402,-9.936496070395151e-15,-6.178391132038996e-14,2.5012526992644076e-14,-1.4210854715202004e-14
0.6917104276069017,1.445691665310992,-1.561224042670632,18.493984475626966,-44.66303809165253,-101.60938637154028,-116.6181047057073,137.38505575245682,2.4147350785597155e-14,2.1344037648418634e-14,-6.28495403111784e-16,-2.1316282072803006e-13
0.6917366841710427,1.4456367905344951,-1.5622112510156871,18.49841720576272,-44.67553464832219,-101.64809859105323,-116.67822363407082,137.41603878430115,2.0039525594484076e-14,1.6181500583911657e-14,-1.8018015921258624e-14,-2.984279490192421e-13
0.6917629407351837,1.4455819199236544,-1.5631989334770189,18.523753986244706,-44.73216341649655,-101.79380244502649,-116.86032827126854,137.5532426300001,-6.050715484207103e-15,3.191891195797325e-14,1.039244926015511e-14,0.0
0.6917891972993249,1.4455270534779945,-1.5641881955410275,18.568411072476458,-44.829584833815254,-102.03843239552114,-117.15527175062002,137.78865441907493,2.1649348980190553e-14,6.411537967210279e-15,1.1315083788874693e-15,-2.842170943040401e-14
0.6918154538634659,1.4454721911970418,-1.5651801151108378,18.632430599009457,-44.96789111040873,-102.38224146493104,-117.563386036492,138.12251583121235,2.0095036745715333e-14,-6.106226635438361e-16,3.478563515383375e-14,2.1316282072803006e-13
0.6918417104276069,1.4454173330803222,-1.5661757966070362,18.717144353636005,-45.14989663043363,-102.8320848000671,-118.0925309636429,138.56161939757953,3.4916514124461173e-14,-1.0824674490095276e-15,-2.1669070388759298e-14,-9.947598300641403e-14
0.6918679669917479,1.4453624791273612,-1.5671761328378382,18.807673355905496,-45.344199836855935,-103.31182619715318,-118.65593428467011,139.03041370455492,-4.9960036108132044e-15,-1.554312234475219e-14,1.5131601246361797e-14,-1.4210854715202004e-14
0.6918942235558889,1.445307629337685,-1.5681808085223,18.885402948132448,-45.51151082462935,-103.72616323033095,-119.14492081002429,139.43434059114628,-4.9960036108132044e-15,-3.6914915568786455e-15,1.86956492117037e-14,-5.684341886080802e-14
0.6919204801200299,1.4452527837108196,-1.5691890678356657,18.950696897369014,-45.652595099390396,-104.07693377743753,-119.56155838517284,139.7752309958143,-2.4202861936828413e-14,3.4888758548845544e-14,-2.1966711274569193e-14,-1.1368683772161603e-13
