u,x,v6,f3,f2F,f2,f2X,E00,E11,JA,A2res
0.6654013503375844,1.5028523754763354,2.818646441920333,0.25925409707376934,2.8616053832528543,3.255214701696428,29.702941785747925,4.163336342344337e-16,4.246603069191224e-15,5.840193201468308e-16,9.92429379786941e-08
0.6654276069017254,1.5027930756526102,2.818624213969959,0.25942849218534647,2.8624622870863714,3.2554436727152094,29.699663992874434,1.2212453270876722e-15,3.3861802251067274e-15,-7.717070109411278e-16,-3.628359934726433e-08
0.6654538634658664,1.5027337805084269,2.818601966269659,0.25960451202106605,2.8633219371199834,3.2556753106975647,29.696371033180817,9.159339953157541e-16,-1.1934897514720433e-15,-5.214015244771981e-16,1.7867708995700227e-07
0.6654801200300074,1.5026744900432316,2.8185796986783465,0.2597819564814969,2.864183955672726,3.255909188816462,29.693065636168434,-3.608224830031759e-16,1.1074474670635936e-14,1.0427588538233659e-16,-3.407107534991738e-08
0.6655063765941485,1.5026152042564704,2.8185574111050653,0.25996061685580896,2.8650479489077365,3.256144862115055,29.689750631052867,-8.326672684688674e-17,-3.1363800445660672e-15,2.0854294535564083e-17,7.640915300477502e-08
0.6655326331582896,1.5025559231475898,2.818535103476646,0.2601402845479951,2.8659135228376686,3.256381885622859,29.68642890071309,1.942890293094024e-16,3.469446951953614e-15,1.918514028950068e-15,-1.172613600108896e-07
0.6655588897224306,1.502496646716036,2.818512775727308,0.26032077075791676,2.866780320599769,3.256619856464324,29.68310298941602,-1.942890293094024e-16,8.18789480661053e-15,2.9193546964412926e-16,4.658562080539497e-08
0.6655851462865716,1.5024373749612556,2.8184904278164415,0.26050217691364586,2.867648533699171,3.256858990853873,29.67977152924825,7.771561172376096e-16,9.769962616701378e-15,-4.170331020181855e-17,-6.320456369390826e-08
0.6656114028507126,1.5023781078826952,2.818468059677628,0.26068467272262175,2.86851848328897,3.257099651285525,29.67643224613147,6.938893903907228e-16,6.050715484207103e-15,5.004186725911223e-16,1.9349268742807624e-08
0.6656376594148536,1.502318845479801,2.8184456712340507,0.26086824712294365,2.869390149073533,3.2573418147769693,29.67308526755562,1.27675647831893e-15,-6.106226635438361e-16,-6.463469718874359e-16,-2.679125510329783e-08
0.6656639159789948,1.50225958775202,2.818423262412321,0.2610529081668832,2.8702635469172835,3.2575854991632296,29.669730499044242,1.6653345369377348e-16,-1.071365218763276e-14,-5.837727835980942e-16,9.255450184042502e-09
0.6656901725431358,1.502200334698799,2.818400833141546,0.2612386626661535,2.8711386902310143,3.2578307194986826,29.666367843748247,-8.049116928532385e-16,-3.58046925441613e-15,-1.7512450222259615e-15,1.9606706036512378e-08
0.6657164291072768,1.5021410863195854,2.818378383342523,0.26142550045637936,2.872015560777715,3.258077455124577,29.662997457252835,-8.604228440844963e-16,-4.690692279041286e-15,4.586402357523737e-16,-6.869800300846052e-08
0.6657426856714178,1.5020818426138254,2.818355912937379,0.2616135422281462,2.8728943845871804,3.2583259609925044,29.65961772240272,4.996003610813204e-16,-5.218048215738236e-15,4.3777467799375254e-16,1.3540467247441512e-08
0.6657689422355588,1.5020226035809665,2.8183334218271674,0.26180289476591423,2.8737753613938977,3.258576462311285,29.656227204219945,7.771561172376096e-16,-2.886579864025407e-15,-2.0845544411805385e-16,-2.3360776757463952e-08
0.6657951987997,1.501963369220455,2.818310909916468,0.26199342235094836,2.8746582378728913,3.2588286731264438,29.652827741719562,2.6367796834847468e-15,7.244205235679146e-15,4.794275702431891e-16,2.0722694504815564e-08
0.665821455363841,1.5019041395317394,2.8182883771312626,0.26218495148123755,2.875542689909567,3.259082227759968,29.649421669713632,1.1102230246251565e-15,-1.0186296250935811e-14,6.25314327163514e-17,-5.275426984141518e-09
0.665847711927982,1.5018449145142665,2.8182658234162923,0.26237731354489496,2.8764284022860522,3.259336770695911,29.646011255964794,-1.3877787807814457e-16,-8.604228440844963e-16,3.9601597834445145e-16,-2.9397111855899993e-08
0.665873968492123,1.5017856941674836,2.818243248739411,0.2625703458046191,2.8773150706863966,3.259591958797632,29.642598672017435,-6.38378239159465e-16,-3.247402347028583e-15,-5.418941564008609e-16,3.517960683874222e-08
0.665900225056264,1.5017264784908382,2.818220653085153,0.2627638402082314,2.8782023047351517,3.259847352044905,29.639186755138304,-4.996003610813204e-16,2.6645352591003757e-15,4.793480838453442e-16,-1.4196370007324433e-07
0.6659264816204051,1.501667267483778,2.818198036480029,0.26295754582521125,2.879089629813157,3.2601024155452594,29.63577885759893,-3.0531133177191805e-16,-2.220446049250313e-15,-6.043704552313806e-16,4.684133536603241e-08
0.6659527381845461,1.5016080611457503,2.8181753989351317,0.2631516597323072,2.8799774148966875,3.260357565713681,29.632372355725558,4.440892098500626e-16,2.581268532253489e-15,-6.460245435760687e-16,-5.980580919384693e-09
0.6659789947486872,1.501548859476204,2.818152740436746,0.26334657507832593,2.8808664002791646,3.260613637465368,29.62896195059495,2.498001805406602e-16,-1.1934897514720433e-15,-5.418047356779426e-16,7.009543190328316e-08
0.6660052513128282,1.5014896624745857,2.8181300609350197,0.26354266263406406,2.881757284351896,3.2608714181824676,29.625542662802978,8.326672684688674e-16,6.078471059822732e-15,-6.25133620491972e-17,-7.172633487151359e-09
0.6660315078769692,1.5014304701403438,2.8181073603091593,0.26374029474654836,2.8826507691407577,3.261131699091526,29.62210946357463,2.220446049250313e-16,7.271960811294775e-15,1.8753239175213321e-16,-7.239256705204866e-08
0.6660577644411103,1.5013712824729262,2.818084638406471,0.2639398567576102,2.88354758124346,3.26139529887848,29.61865719099761,4.163336342344337e-16,3.3306690738754696e-15,-1.6668863106579975e-16,3.12911902500268e-08
0.6660840210052513,1.5013120994717817,2.81806189504276,0.26414153633386817,2.8844480790037292,3.26166262092065,29.61518330742919,-3.885780586188048e-16,1.915134717478395e-15,6.458920292651009e-16,-2.8412185604231865e-08
