u,x,phi,A0prime,f3,f4,N4,tilde_f3_reserve,JAres,alpha4,alpha6,alpha7,Codd,odd_angular_margin_lb
0.5596567568357154,1.7868094823941263,0.5220317348854829,1.2387205923301922e-17,0.24189883779538518,-0.6821291884461655,-0.01529673647210515,0.0,-6.765421556309548e-17,1.696621522624828,-0.03594756052029237,0.17056801665692028,0.08330588420722691,0.6822720666276811
0.5596987949731315,1.7866752778126052,0.5220950684292948,1.5102596777124178e-17,0.24184606978948336,-0.6819713742185693,-0.015304016259000174,0.0,5.594483210025203e-17,1.6970820313027897,-0.03595013299932498,0.17060706173153156,0.083299326810269,0.6824282469261262
0.5597386153003069,1.7865481720668626,0.5221550686286954,1.818760976150461e-17,0.24179564189374297,-0.6818220866723723,-0.01531083517640719,0.0,1.3682631416767066e-16,1.6975183278771784,-0.03595256860465301,0.1706440578911358,0.08329312989770668,0.6825762315645432
0.5597806422966202,1.7864140422885748,0.5222184021725073,2.2086551044127676e-17,0.24174240045546055,-0.6816645572471857,-0.015317962591203512,0.0,1.22514845490862e-16,1.697978995421293,-0.035955137958590344,0.17068311582157475,0.08328658643347686,0.682732463286299
0.5598226635696425,1.7862799509109173,0.522281735716319,2.6767877637041685e-17,0.2416896078038553,-0.681506895298738,-0.015325029789993536,0.0,1.6566609195578508e-16,1.6984400264759734,-0.035957705706978906,0.17072218035587475,0.08328002163899688,0.682888721423499
0.5598646791178936,1.7861458979258535,0.5223450692601308,3.2377774387135696e-17,0.24163773277343123,-0.6813489118628718,-0.015332048993714518,0.0,-1.6176296413483726e-16,1.6989015626616601,-0.03596027184929696,0.17076125149554222,0.08327341618684211,0.6830450059821689
0.559904478039415,1.7860189357685474,0.5224050694595315,3.8704003744182206e-17,0.24158972842780332,-0.6811988282495834,-0.015338662288626199,0.0,-1.6002824065886045e-16,1.699339442935648,-0.03596270144952091,0.17079827235384215,0.08326710874607629,0.6831930894153686
0.5599464824351841,1.7858849575249431,0.5224684030033433,4.6640685242961916e-17,0.24153996714640638,-0.6810400867848229,-0.015345597802336894,0.0,2.2963402013242984e-16,1.6998021105277306,-0.035965264462733355,0.17083735636091474,0.08326041055944261,0.683349425443659
0.559988481101827,1.7857510176502405,0.5225317365471551,5.609943825219898e-17,0.24149067389371506,-0.680881204722524,-0.015352476033803323,0.0,1.8648277366750676e-17,1.7002652056761087,-0.035967825868341595,0.17087644697779278,0.0832536901520122,0.6835057879111711
0.5600304740378678,1.7856171161364027,0.522595070090967,6.735175228705672e-17,0.24144137430831786,-0.680722373184696,-0.015359285923282546,0.0,-1.0039712117215771e-16,1.7007284177350688,-0.03597038566582648,0.17091554420598087,0.08324696706796796,0.6836621768239235
0.5600702515319211,1.785490297448882,0.5226550702903676,7.995227217407337e-17,0.2413942341705899,-0.6805721208724559,-0.015365664341480243,0.0,-1.0495077029659683e-16,1.7011672620507183,-0.03597280925326456,0.1709525897852024,0.08324061307146545,0.6838103591408096
0.5601122333041398,1.7853564706147065,0.5227184038341794,9.565138545702926e-17,0.24134356288846098,-0.6804139356167908,-0.015372309438900379,0.0,-1.1904539853890839e-16,1.70163025523732,-0.03597536591765367,0.17099169989236562,0.08323394085644498,0.6839667995694625
0.5601542093414166,1.7852226821176942,0.5227817373779913,1.1423079137633064e-16,0.2412916531907515,-0.6802562975023295,-0.015378860008030877,0.0,1.8257964584655895e-16,1.7020929949279002,-0.03597792097239353,0.17103081661527403,0.08322731682824346,0.6841232664610961
0.5601961796422805,1.7850889319498056,0.522845070921803,1.361814271734461e-16,0.24123882196074573,-0.6800990788160219,-0.015385326130141451,0.0,-4.163336342344337e-17,1.7025554923820558,-0.035980474416967605,0.17106993995543116,0.08322072794247413,0.6842797598217246
0.5602359356871272,1.7849622566133747,0.5229050711212037,1.6060036197376272e-16,0.24118834421975327,-0.6799503512480671,-0.015391384085483694,0.0,1.3032110113275763e-16,1.7029936503065353,-0.03598289198397701,0.17110701027778485,0.08321450082187934,0.6844280411111394
0.560277894812869,1.784828581063325,0.5229684046650155,1.9082630668467465e-16,0.24113505729503884,-0.6797934097437587,-0.015397717582685192,0.0,-3.0791341698588326e-17,1.703456321237235,-0.035985442291485654,0.17114614650847942,0.08320792516288818,0.6845845860339177
0.5603198481978733,1.7846949438186894,0.5230317382088273,2.2636267222180155e-16,0.24108222290477893,-0.6796363337835871,-0.01540399929996179,0.0,-7.155734338404329e-17,1.7039193312313514,-0.035987990987310335,0.1711852893608547,0.08320132794866089,0.6847411574434188
0.5603617958406749,1.784561344871422,0.5230950717526391,2.6807523136040447e-16,0.24103030625112284,-0.6794789357468607,-0.015410240302898327,0.0,5.984795992119984e-17,1.70438287238779,-0.035990538070937335,0.1712244388364137,0.08319468994436517,0.6848977553456548
0.5604015304146523,1.7844348127673384,0.5231550719520398,3.141902680655878e-16,0.24098226236592174,-0.6793294061947501,-0.015416122214880068,0.0,-6.461844948013606e-17,1.7048226147186167,-0.035992949609914435,0.17126153392409513,0.0831883515161758,0.6850461356963805
0.5604434668710709,1.7843012883760645,0.5232184054958516,3.709216042356977e-16,0.240932462095086,-0.679171247942293,-0.015422292424494739,0.0,1.2923689896027213e-16,1.7052873227490735,-0.03599549355252667,0.17130069630174555,0.08318162038207076,0.6852027852069822
0.5604853975809768,1.784167802258441,0.5232817390396635,4.372064339157912e-16,0.24088313363544175,-0.6790129471524566,-0.015428413313982018,0.0,-1.2793585635328952e-17,1.705752365055358,-0.03599803588143086,0.1713398653070082,0.08317486679875215,0.6853594612280328
0.5605273225429105,1.7840343544064192,0.5233450725834753,5.145358949507653e-16,0.2408338036037256,-0.6788546946762631,-0.01543447491136684,0.0,1.1861171766991419e-16,1.7062175994345763,-0.03600057659611593,0.17137904094138515,0.08316811032697012,0.6855161637655406
0.5605670356244323,1.7839079654158938,0.523405072782876,5.995258997759987e-16,0.2407866398941301,-0.6787049886633494,-0.015440153754248169,0.0,-1.973247953923618e-17,1.7066583140879605,-0.03600298209949634,0.17141616081657438,0.08316172452090764,0.6856646432662975
0.560608949388762,1.7837745920579946,0.5234684063266877,7.034758975259913e-16,0.2407359502256448,-0.6785473773844528,-0.015446071301483968,0.0,5.876375774871434e-17,1.707123351689134,-0.036005519669237845,0.1714553493645887,0.08315501855616969,0.6858213974583548
0.5606508574008247,1.78364125694197,0.5235317398704995,8.242192776606349e-16,0.24068403066188182,-0.6783903098456748,-0.015451905800076823,0.0,1.3704315460216776e-16,1.7075880270290986,-0.03600805562325776,0.17149454454614255,0.08314836056128948,0.6859781781845702
0.5606927596591661,1.783507960059766,0.5235950734143113,9.642676452800654e-16,0.2406311976394991,-0.6782336584414475,-0.015457666209298735,0.0,1.48318857196017e-16,1.7080525685572054,-0.03601058996104769,0.17153374636273747,0.08314173747211065,0.6861349854509499
0.560732451226723,1.7833817140639616,0.523655073613712,1.1173369521199056e-15,0.24058072338971032,-0.6780854660584835,-0.015463064181100276,0.0,-1.3509159069169385e-16,1.7084926021893356,-0.036012989421306534,0.17157089104759884,0.08313547777238674,0.6862835641903954
0.5607743422762796,1.7832484916139846,0.5237184071575238,1.3035280894537886e-15,0.24052744325415445,-0.6779290879494023,-0.015468709071908079,0.0,-1.3010426069826053e-16,1.7089572974544396,-0.03601552061024469,0.17161010578936872,0.0831288675822834,0.6864404231574749
0.560816227567835,1.7831153073740942,0.5237817407013357,1.5186003804162314e-15,0.24047461640286943,-0.6777725746861379,-0.015474309395591425,0.0,1.5395670849294163e-16,1.7094222831625385,-0.03601805018145821,0.17164932717060125,0.08312223573622084,0.686597308682405
0.5608581070999403,1.7829821613362329,0.5238450742451475,1.7666961633388865e-15,0.24042270556061995,-0.6776157395285161,-0.01547987515237885,0.0,-2.1293730667615307e-16,1.7098878235116384,-0.03602057813444146,0.17168855519279658,0.08311556304527579,0.6867542207711863
0.5608977771320994,1.7828560582162651,0.5239050744445481,2.036436985826584e-15,0.24037466495033366,-0.677466743580177,-0.015485122244417613,0.0,1.7997756063259374e-17,1.7103294987382045,-0.03602297154409339,0.1717257247094781,0.0831091916970148,0.6869028988379124
0.5609396454442788,1.7827229865487115,0.52396840798836,2.3628444343635572e-15,0.2403248676114243,-0.6773091482898767,-0.015490628025628263,0.0,-8.673617379884035e-18,1.7107961635266182,-0.03602549634433721,0.17176496566837743,0.08310242571114398,0.6870598626735097
0.5609815079927442,1.782589953059441,0.5240317415321717,2.737904802304146e-15,0.24027554282883135,-0.6771514097717457,-0.015496091300280953,0.0,8.695301423333746e-17,1.7112632435972293,-0.03602801952486411,0.17180421327265838,0.08309563717423457,0.6872168530906335
0.5610233647760514,1.782456957740394,0.5240950750759835,3.1683154302624866e-15,0.24022621852270107,-0.6769937184728987,-0.015501503114786533,0.0,-1.9992688060632702e-16,1.7117304595144696,-0.03603054108517106,0.17184346752382001,0.08308884565040928,0.6873738700952801
0.561063013251457,1.782330997377331,0.5241550752753842,3.633953431612537e-15,0.24017906331152225,-0.6768445427258086,-0.015506574520573836,0.0,3.361026734705064e-17,1.7121730997891007,-0.03603292843677043,0.17188066189445325,0.08308242654937388,0.687522647577813
0.5611048588037381,1.7821980763666452,0.524218408819196,4.194644376806945e-15,0.24012838710972126,-0.6766874893325211,-0.015511860456157617,0.0,2.246466901389965e-16,1.7126401025903457,-0.03603544684047108,0.17191992909383966,0.08307568535024673,0.6876797163753586
0.5611466985866127,1.782065193502427,0.5242817423630078,4.835706868780955e-15,0.24007648711876112,-0.6765309772759822,-0.0155170734346576,0.0,1.713039432527097e-16,1.713106821428134,-0.03603796362247315,0.17195920294452208,0.08306899200410953,0.6878368117780883
0.561188532598642,1.7819323487766148,0.5243450759068197,5.567767357732325e-15,0.24002367902201427,-0.6763748791802516,-0.015522221383197239,0.0,2.3440450969136606e-16,1.713573331719959,-0.03604047878227626,0.1719984834479981,0.08306233344032835,0.6879939337919924
0.5612281594960166,1.7818065310514728,0.5244050761062203,6.356015742154388e-15,0.23997323142814553,-0.676227209633051,-0.015527046625267472,0.0,7.32920668600201e-17,1.714015296390182,-0.03604286006841735,0.17203570269469873,0.0830560400464785,0.6881428107787949
0.5612699822659596,1.7816737605720498,0.5244684096500322,7.300752890947237e-15,0.2399199806423016,-0.6760713826702098,-0.015532093972988341,0.0,1.7650811368064012e-16,1.7144819433260854,-0.03604537206776809,0.17207499615791158,0.08304939422751276,0.6882999846316463
0.5613117992608245,1.7815410282072663,0.524531743193844,8.375819452091653e-15,0.23986718233246124,-0.6759154205064485,-0.015537103016391558,0.0,-5.421010862427522e-18,1.7149489698520375,-0.036047882443449225,0.17211429627833025,0.0830427267179781,0.688457185113321
0.5613536104791776,1.7814083339490574,0.5245950767376558,9.59777834733787e-15,0.23981529712841496,-0.6757591371234811,-0.015542082808327518,0.0,-2.6020852139652106e-17,1.715416509490748,-0.03605039119496307,0.17215360305745128,0.08303601836014664,0.6886144122298051
0.561393215777321,1.7812826587428057,0.5246550769370564,1.0907648746005588e-14,0.2397672771271974,-0.67561066486531,-0.015546779026120729,0.0,-1.0972125985553305e-16,1.7158600404854674,-0.03605276640828011,0.17219084720231748,0.08302961322421962,0.6887633888092699
0.561435015742569,1.7811500386689867,0.5247184104808682,1.2470625516549821e-14,0.23971749905646259,-0.675453622882152,-0.015551708277125566,0.0,2.185751579730777e-16,1.7163287391126145,-0.03605527199551649,0.17223016695267857,0.0830228115539536,0.6889206678107143
0.5614768099270885,1.7810174566779644,0.52478174402468,1.4241259156700626e-14,0.2396681926932821,-0.6752964376435839,-0.015556600942811723,0.0,-4.618701254788249e-17,1.716797810821087,-0.036057775957122985,0.17226949336615116,0.08301598729843432,0.6890779734646046
0.5615185983294507,1.7808849127616715,0.5248450775684919,1.624493324140481e-14,0.23961888769605572,-0.6751392990215983,-0.015561448923250716,0.0,-2.250803710079907e-16,1.7172670579841658,-0.03606027829260466,0.1723088264442302,0.08300916000767136,0.6892353057769208
0.5615581820072418,1.7807593799552262,0.5249050777678925,1.8383645374489803e-14,0.23957175317654844,-0.6749906457857344,-0.015565993192899774,0.0,5.2475385148298415e-17,1.717711548456153,-0.03606264742577212,0.17234609550934363,0.08300270696353526,0.6893843820373745
0.5615999591455201,1.7806269101613006,0.5249684113117044,2.0924907360939102e-14,0.2395211030098807,-0.6748341422442133,-0.015570730934926615,0.0,-1.5937771935536915e-16,1.7181805755200978,-0.036065146593172004,0.17238544157015656,0.08299592985986272,0.6895417662806262
0.5616417304974398,1.7804944784183168,0.5250317448555162,2.379155842820906e-14,0.2394692346753977,-0.674678177860119,-0.015575404396903103,0.0,1.0408340855860843e-17,1.7186492904738027,-0.036067644132992495,0.1724247942999815,0.08298920051402345,0.689699177199926
0.5616834960615779,1.7803620847182042,0.525095078399328,2.7021882167011105e-14,0.23941646274140066,-0.6745226256312636,-0.01558002063811828,0.0,4.3151246464923076e-17,1.7191178034137422,-0.03607014004474134,0.17246415370031232,0.08298250586345239,0.6898566148012493
0.5617230580979736,1.780236694192432,0.5251550785987287,3.0456008790828397e-14,0.23936605178696507,-0.6743754721617473,-0.015584348625102901,0.0,4.7704895589362195e-17,1.7195616231694208,-0.036072503090473974,0.17250144770773693,0.08297617822396608,0.6900057908309477
0.5617648123870908,1.780104374552634,0.5252184121425404,3.4520223188874864e-14,0.2393128403043769,-0.6742201894693507,-0.015588877143276664,0.0,8.890457814381136e-17,1.7200303100826977,-0.03607499583035789,0.17254082010228702,0.08296949622038599,0.6901632804091481
0.5618065608842405,1.7799720929319098,0.5252817456863522,3.90862897420708e-14,0.2392600800125886,-0.6740647717423192,-0.01559337277499594,0.0,-2.688821387764051e-17,1.7204993107626896,-0.03607748694072365,0.17258019917174494,0.08296279251358392,0.6903207966869798
0.5618483035880054,1.7798398493221836,0.525345079230164,4.421107652545956e-14,0.2392082295848174,-0.673909033631681,-0.015597843763024196,0.0,-5.767955557622884e-17,1.7209688488898482,-0.03607997642108188,0.17261958491760343,0.08295604797073129,0.6904783396704137
0.5618878439620418,1.7797146009579,0.5254050794295647,4.963828656648512e-14,0.23916023853205326,-0.6737610790474121,-0.015602061648504776,0.0,1.1839487723541708e-16,1.7214142719627006,-0.0360823333721348,0.17265690388938568,0.08294960857238569,0.6906276155575427
0.5619295753798895,1.7795824313464108,0.5254684129733765,5.6036881223250135e-14,0.23911048809849994,-0.67360458421468,-0.015606490286642839,0.0,2.0057740190981832e-16,1.7218849674446588,-0.03608481967686594,0.1726963026409393,0.08294277073639302,0.6907852105637572
0.5619713010001828,1.779450299722111,0.5255317465171884,6.319791376207268e-14,0.23906120804591743,-0.6734479463144557,-0.015610887467951473,0.0,7.676151381197371e-17,1.7223560274105796,-0.03608730435015114,0.17273570807329214,0.08293591030289026,0.6909428322931686
0.5620130208215093,1.7793182060769226,0.5255950800610002,7.120464666388248e-14,0.23901192973398966,-0.6732913546603703,-0.015615245823754105,0.0,1.0061396160665481e-16,1.7228272587675113,-0.036089787391503696,0.1727751201879357,0.08292904680838496,0.6911004807517428
0.5620525395123019,1.7791930997548897,0.5256550802604009,7.965289882691691e-14,0.23896482237932415,-0.6731432187566685,-0.01561933230591098,0.0,1.7780915628762273e-16,1.723273641637884,-0.036092138240672714,0.17281246414610407,0.08292255943050242,0.6912498565844163
0.5620942480368566,1.7790610800458322,0.5257184138042127,8.957723814852459e-14,0.23891420449566042,-0.6729872598583201,-0.015623593930732217,0.0,4.336808689942018e-18,1.723744682689899,-0.03609461810265725,0.17285188927790934,0.08291574603579747,0.6914075571116374
0.5621359507582903,1.7789290982920687,0.5257817473480245,1.006434219381342e-13,0.23886237336287525,-0.6728318382482733,-0.015627798765895668,0.0,9.540979117872439e-18,1.7242153549266463,-0.03609709633127885,0.17289132109639976,0.08290898033400525,0.691565284385599
0.5621776476751965,1.778797154485515,0.5258450808918362,1.1297169406703197e-13,0.23880964244481323,-0.6726768272912959,-0.01563195312793358,0.0,-2.458970527197124e-16,1.7246858709603343,-0.03609957292605363,0.17293075960306611,0.08290224927000325,0.6917230384122645
0.5622171446619403,1.7786721900864433,0.5259050810912369,1.259345157062231e-13,0.2387592722142945,-0.6725301857705437,-0.015635849138236135,0.0,4.2934406030425976e-17,1.7251315937890888,-0.036101917666175216,0.17296812856963098,0.08289588709906051,0.6918725142785239
0.5622588302712611,1.7785403201538892,0.5259684146350487,1.411097431626824e-13,0.23870610395912603,-0.6723754431683,-0.015639926919055424,0.0,1.4181364416110398e-16,1.725602232613889,-0.036104391077862216,0.1730075801049157,0.08288916862637612,0.6920303204196628
0.5623005100719165,1.7784084881447166,0.5260317481788606,1.5797183887625752e-13,0.23865338536090988,-0.6722205658202987,-0.01564397650980037,0.0,-5.160802341031001e-17,1.7260732369471845,-0.036106862854280275,0.17304703833276724,0.08288242844999195,0.692188153331069
0.562342184062505,1.7782766940508392,0.5260950817226724,1.7669219766262968e-13,0.23860157327722462,-0.6720653689856246,-0.01564800545835452,0.0,-2.231288070975168e-16,1.7265447494772832,-0.03610933299494823,0.1730865032546749,0.08287564745684567,0.6923460130186996
0.5623816593244747,1.778151871455386,0.526155081922073,1.9631078724697113e-13,0.2385536143790529,-0.671917928376012,-0.015651807783213796,0.0,-1.3552527156068805e-16,1.7269920727973362,-0.036111671618899714,0.17312389725162822,0.08286917355405983,0.6924955890065129
0.5624233219967063,1.778020151173347,0.5262184154658849,2.192022723586922e-13,0.23850389464138566,-0.6717619769377171,-0.01565580150730195,0.0,-8.500145032286355e-17,1.7274647475538392,-0.03611413857278152,0.1731633752136015,0.08286229931299545,0.692653500854406
0.562464978854749,1.777888468782765,0.5262817490096967,2.4455359558146906e-13,0.23845464369825647,-0.6716058827439957,-0.01565976822598782,0.0,2.2833297752544723e-16,1.7279377922334498,-0.03611660388949926,0.17320285987401793,0.0828554024745404,0.6928114394960717
0.5625066298972069,1.7777568242755488,0.5263450825535085,2.7260603835120305e-13,0.23840539468464977,-0.6714498345209929,-0.01566370119837921,0.0,-1.6111244283134596e-16,1.7284109919095574,-0.03611906756857463,0.1732423512343654,0.08284850255908267,0.6929694049374616
0.5625460834137573,1.7776321433643183,0.5264050827529092,3.019113789170504e-13,0.23835831686469022,-0.6713022126600695,-0.015667389939466782,0.0,4.5319650809894085e-17,1.728859276066275,-0.03612140006927431,0.17327977028368025,0.08284198064749651,0.693119081134721
0.5625877231271288,1.7775005726067514,0.5264684162967209,3.359983851238849e-13,0.2383077337299718,-0.6711467949696551,-0.015671237871704168,0.0,-1.708702623837155e-16,1.7293322764871468,-0.03612386055788656,0.1733192746955309,0.08283513075316472,0.6932770987821236
0.5626293570208095,1.7773690397087007,0.5265317498405327,3.736281809300622e-13,0.238255942230635,-0.6709919127327276,-0.015675035493993312,0.0,1.1275702593849246e-17,1.7298049542021723,-0.03612631940745067,0.17335878581169611,0.08282832848926139,0.6934351432467845
0.5626709850934091,1.7772375446620725,0.5265950833843446,4.151364230914089e-13,0.23820325466981354,-0.6708374397025305,-0.015678788485674805,0.0,-4.7704895589362195e-17,1.7302774132872651,-0.03612877661749106,0.17339830363366254,0.08282156081084577,0.6935932145346502
0.5627104168439762,1.7771130053156134,0.5266550835837452,4.58367408421008e-13,0.23815292728153017,-0.6706913070214663,-0.015682309097692443,0.0,3.5128150388530344e-17,1.730725038177431,-0.03613110298789852,0.17343574775729295,0.08281516392283926,0.6937429910291718
0.5627520335768015,1.776981583956418,0.5267184171275571,5.08501666561733e-13,0.23809980435166037,-0.6705371012997909,-0.015685995169666248,0.0,-5.117434254131581e-17,1.7311976397154825,-0.03613355700382023,0.1734752786421899,0.08280840879304771,0.6939011145687596
0.5627936444844561,1.776850200424783,0.5267817506713689,5.636784047850651e-13,0.238047129383153,-0.6703827612045568,-0.015689657132594282,0.0,4.4885969940899884e-17,1.7316706128217727,-0.036136009378820805,0.1735148162372678,0.08280163196759778,0.6940592649490712
0.5628352495655552,1.7767188547126114,0.5268450842151807,6.243593131598643e-13,0.23799535739212707,-0.6702281026122041,-0.015693301937641967,0.0,1.8171228410857054e-16,1.7321441200618277,-0.036138460112427474,0.17355436054401183,0.08279481435472051,0.6942174421760473
0.5628746595296554,1.776594456811418,0.5269050844145814,6.873760818991072e-13,0.2379474320813803,-0.6700811732095169,-0.015696743149902194,0.0,2.688821387764051e-17,1.7325932857060584,-0.03614078034554347,0.17359182976389287,0.08278830579850047,0.6943673190555715
0.5629162532603348,1.7764631847244332,0.5269684179583932,7.60246425046956e-13,0.2378977443162351,-0.6699257623548971,-0.015700358965151054,0.0,1.684850176042474e-16,1.7330679846993713,-0.036143227881397455,0.17363138714498477,0.08278139500696499,0.6945255485799391
0.562957841160384,1.7763319504330426,0.5270317515022049,8.402131160498528e-13,0.2378485235907225,-0.6697702091423193,-0.015703951649104552,0.0,2.2985086056692694e-17,1.7335429409717662,-0.03614567377446822,0.1736709512421178,0.08277446162715806,0.6946838049684712
0.5629994232284251,1.776200753929141,0.5270950850460168,9.279043774316238e-13,0.23779930488825596,-0.6696147016816394,-0.015707514990022823,0.0,4.597017211338539e-17,1.734018153068871,-0.03614811802428593,0.17371052205677703,0.0827675251597198,0.6948420882271081
0.5630388113856558,1.7760764973536536,0.5271550852454174,1.0187196297628788e-12,0.2377522575365511,-0.6694675913613356,-0.01571085809482708,0.0,-1.6219664500383146e-16,1.7344683006470707,-0.036150432113152636,0.1737480163948238,0.08276096859291986,0.6949920655792952
0.5630803820926737,1.7759453744126652,0.5272184187892293,1.123447724055888e-12,0.23770171018407948,-0.6693127122377861,-0.01571434648733157,0.0,1.6263032587282567e-16,1.7349432606991675,-0.036152873161605224,0.17378760029523774,0.0827540820698687,0.695150401180951
0.5631219469636256,1.7758142892352835,0.5272817523330411,1.2380553368279144e-12,0.23764995937228017,-0.6691583667439672,-0.015717790176887996,0.0,1.4203048459560108e-16,1.7354178933998097,-0.036155312565423835,0.1738271909175492,0.08274724311417643,0.6953087636701968
0.5631635059971378,1.775683241813404,0.5273450858768529,1.3633885166378721e-12,0.23759731617382868,-0.6690044290459728,-0.01572119430837289,0.0,9.562663161322149e-17,1.735892342260361,-0.03615775032414135,0.1738667882632406,0.08274043869489735,0.6954671530529624
0.5632028723271786,1.7755591264440056,0.5274050860762536,1.4928435522437185e-12,0.2375470325528793,-0.6688588027721702,-0.015724388615405396,0.0,-1.494030593685025e-16,1.736341819663774,-0.036160058261842536,0.17390430774134877,0.08273400697240116,0.6956172309653951
0.5632444199891071,1.7754281525227351,0.5274684196200654,1.6417400416108347e-12,0.23749395592082917,-0.6687051313830275,-0.01572773417000379,0.0,-4.92227786308419e-17,1.7368163875600926,-0.03616249281560421,0.1739439181841917,0.08272721506298515,0.6957756727367668
0.5632859618095548,1.7752972163330725,0.5275317531638772,1.8042494900616998e-12,0.23744132556359265,-0.6685513260048881,-0.015731059112143266,0.0,-5.4643789493269423e-17,1.7372913294023136,-0.036164925722892184,0.17398353535478223,0.08272040146788125,0.6959341414191289
0.5633274977871532,1.7751663178669088,0.527595086707689,1.9815001197952956e-12,0.23738959468210416,-0.668397203123719,-0.015734369859127025,0.0,-2.0773313624822265e-16,1.7377667859622632,-0.03616735698324212,0.17402315925460193,0.08271354711543039,0.6960926370184077
0.5633668422697645,1.7750423435839282,0.5276550869070896,2.1641166746863265e-12,0.23734170399078688,-0.6682507825184988,-0.0157374969605886,0.0,1.196959198423997e-16,1.738217824553484,-0.03616965876290323,0.17406070389464623,0.08270700379149201,0.6962428155785849
0.5634083668652615,1.7749115185560402,0.5277184204509014,2.373631732064935e-12,0.23729204935927414,-0.6680959096942648,-0.015740783979369663,0.0,-7.936359902593892e-17,1.7386944565755693,-0.0361720868147284,0.17410034090300333,0.08270005632796477,0.6964013636120133
0.5634498856138845,1.7747807312277464,0.5277817539947133,2.6017196660028786e-12,0.23724286002306966,-0.6679408949216015,-0.01574405119173835,0.0,3.252606517456513e-17,1.7391713970211828,-0.03617451321825128,0.17413998464495284,0.08269308628686407,0.6965599385798114
0.5634913985142714,1.7746499815909311,0.5278450875385251,2.8498708630765707e-12,0.23719367274990738,-0.6677859257167733,-0.01574729287945375,0.0,-1.1340754724198376e-16,1.7396485743045669,-0.03617693797301052,0.17417963512197515,0.08268611315157427,0.6967185404879006
0.5635307211292966,1.7745261482746384,0.5279050877379258,3.104914517072892e-12,0.23714665683525987,-0.6676393246151531,-0.01575033522927266,0.0,9.020562075079397e-17,1.7401005593456993,-0.03617923358779886,0.17421720494581072,0.08267952182407537,0.6968688197832429
0.5635722226371066,1.7743954720137376,0.5279684212817376,3.396821837934116e-12,0.2370961461282449,-0.6674849816847573,-0.015753510819124603,0.0,-1.2945373939476923e-16,1.7405774940193777,-0.036181655130486136,0.17425686854274544,0.08267259856839917,0.6970274741709818
0.5636137182926718,1.7742648334204008,0.5280317548255494,3.7138306069459e-12,0.2370444366803164,-0.6673311706478522,-0.015756646651035534,0.0,-8.239936510889834e-18,1.7410540586133687,-0.036184075023053805,0.1742965388791121,0.08266572282564633,0.6971861555164484
0.5636552080946357,1.774134232486509,0.5280950883693613,4.0578919484940035e-12,0.23699183837710608,-0.667177766066666,-0.015759747382303388,0.0,-1.932048271369169e-16,1.7415304977649038,-0.03618649326504338,0.17433621595638918,0.08265888157653979,0.6973448638255567
0.5636945088220001,1.774010540017117,0.5281550885687619,4.410687895773551e-12,0.2369415989342507,-0.6670326441527573,-0.015762657926317564,0.0,7.784571598445922e-17,1.741981784846743,-0.03618878270816826,0.17437381098585006,0.08265241494022645,0.6974952439434002
0.5637359872209549,1.7738800123967473,0.5282184221125736,4.8135465484133515e-12,0.2368885689712374,-0.6668795049746726,-0.015765707358697298,0.0,-6.310056643865636e-17,1.7424583259679818,-0.03619119773456057,0.17441350119440419,0.08264558617109428,0.6976540047776167
0.5637774597623162,1.7737495224118955,0.5282817556563855,5.250024164008482e-12,0.23683598356858973,-0.666726232217824,-0.01576873919664308,0.0,1.8648277366750676e-17,1.742935213704482,-0.03619361110902729,0.17445319814822377,0.082638735729456,0.6978127925928951
0.5638189264447324,1.7736190700544416,0.5283450892001973,5.722653068896545e-12,0.23678429415296887,-0.6665726429624061,-0.015771759369854976,0.0,-7.784571598445922e-17,1.7434126146755922,-0.03619602283111261,0.17449290184878583,0.08263184456191265,0.6979716073951433
0.5638582052644443,1.7734955183121068,0.528405089399598,6.206200352425395e-12,0.23673643839952546,-0.6664267292003024,-0.015774613233873237,0.0,-1.7932703932910243e-16,1.7438655035923143,-0.03619830609582539,0.17453052210568495,0.08262526640198904,0.6981220884227398
0.5638996605334631,1.77336513920575,0.5284684229434098,6.7571445702890455e-12,0.23668681717770135,-0.6662723923813718,-0.015777614253589516,0.0,2.3180242447740085e-16,1.7443440596185809,-0.036200714598810274,0.17457023894887772,0.08261828219844367,0.6982809557955109
0.563941109939562,1.77323479770285,0.5285317564872216,7.352726228439747e-12,0.23663765947283807,-0.6661179140496138,-0.01578059834244301,0.0,-6.505213034913027e-17,1.7448230046444426,-0.03620312144807477,0.1746099625431641,0.08261127543160011,0.6984398501726564
0.5639825534813948,1.7731044937952836,0.5285950900310334,7.996204900918952e-12,0.23658850387938268,-0.6659634811147003,-0.015783560180833232,0.0,-6.006480035569695e-17,1.745302070033196,-0.036205526643165974,0.17464969289001933,0.08260426556490648,0.6985987715600773
0.5640218103735456,1.772981082660103,0.5286550902304341,8.653140759721546e-12,0.23654151967617626,-0.6658173873506333,-0.01578634079146019,0.0,6.440160904563896e-17,1.7457559230740556,-0.03620780372276032,0.17468733839614847,0.08259763941589464,0.6987493535845939
0.5640632424916353,1.77285085194118,0.5287184237742459,9.400053670901602e-12,0.23649104597132808,-0.6656635786156493,-0.01578924405086024,0.0,2.1185310450366757e-16,1.746234789986709,-0.03621020569526983,0.1747270818969766,0.08259067936147613,0.6989083275879064
