u,x,M11_1,M13_1,M33_1,M12_0,M23_0,M22_0,Mcal1,Mcal2,cond55,cond56,disc,cV,cminus,cplus
0.6120217554388597,1.6339288450341678,1583.9895767710832,-12961.775444182422,112302.77146466961,-560.7675739157627,-515.7211514161172,-40.977703150888516,3770.6960103272736,-12.24436445698665,-3753.8340420173477,-17097.620701850494,14159660.4978157,1.0000000000000002,-3758.383237674263,4.549195656915117
0.6120480120030007,1.6338587502757826,1590.4910820940809,-11040.632993637444,80165.50851841942,-459.68627787113326,-1347.1160778477897,-41.0743258742969,3215.5882769439772,-7.390299638010906,-3203.577411867679,-14685.422296092389,10321649.923013186,1.0,-3208.1549408732126,4.577529005533279
0.6120742685671418,1.633788661531202,1596.7098904778875,-8691.005012595455,40849.66822070158,-331.48145931511584,-2403.250099224554,-41.014113998305604,2540.8904505013943,-1.2824797534874313,-2535.0020626962905,-11656.88582573699,6472863.001177396,0.9999999999999998,-2539.5921249001553,4.590062203864818
0.6121005251312828,1.633718578799652,1602.5190794821676,-6536.604433007298,4766.391419011029,-212.6670478524317,-3380.038327487035,-40.796900441944985,1925.0646119405178,4.328069528218691,-1924.818976659695,-8822.61457165186,3740218.5511958827,1.0,-1929.391720741059,4.572744081364249
0.6121267816954239,1.6336485020803588,1608.0375455462813,-4279.919198850735,-33071.43595741024,-99.11945878629065,-4311.773699971061,-40.43188194637537,1283.0707066806037,9.64220044730936,-1288.1878310124869,-5838.2220596873685,1682780.776207405,1.0000000000000004,-1292.7041174394626,4.5162864269756255
0.6121530382595649,1.633578431372549,1613.2318643502508,-1461.1944655840148,-80358.47718581124,57.236105433316354,-5600.950157270408,-39.909387390830865,484.8051964791782,16.936845153726924,-497.2830152449329,-2139.6784867711553,255849.1111981768,1.0,-501.54915440196623,4.26613915703328
0.6121792948237059,1.633508366675449,1618.0223660400284,-146.46566026677021,-102474.79958650275,129.7857160259869,-6186.378317712912,-39.2046073396491,115.81991243379149,20.221425373126543,-131.66845939730757,-429.37831868362406,19054.09647479493,0.9999999999999991,-134.85251799022714,3.1840585929195697
0.6122055513878469,1.6334383079882857,1622.8434369680579,-2164.2122316745117,-68701.45284146645,10.023447842850146,-5159.91338969509,-38.55179676585767,689.1587498332921,14.451954708313444,-699.3178857362204,-2958.6367599591986,500880.0523504143,1.0000000000000007,-703.5233421619691,4.20545642574865
0.612231807951988,1.6333682553102848,1628.128806656637,-4579.380163667323,-28252.22164283048,-120.4206273014669,-4045.3301334808593,-38.08579850632228,1371.524816739372,8.231255066020358,-1375.522266905385,-5835.642648712388,1915404.077347379,1.0000000000000002,-1379.7517542972564,4.229487391871203
0.612258064516129,1.6332982086406749,1633.6150127493897,-4324.648293598799,-32661.869368695305,-106.99371742369864,-4140.427326656323,-37.70556439318445,1300.4184505326634,8.770275234359826,-1305.0042111704204,-5469.494462168038,1724913.9690212032,1.0000000000000009,-1309.1820064922663,4.177795321845792
0.6122843210802701,1.633228167978681,1638.940449696369,-3580.340664752768,-45298.01675332124,-67.67998334361316,-4452.016424775546,-37.260740657328164,1092.4921257242925,10.505073404153029,-1098.8689582468116,-4532.671053489464,1225643.6716123908,1.0,-1102.9784411563212,4.109482909509552
0.6123105776444111,1.633158133323532,1644.227453891922,-3340.7692116771414,-49462.93390474921,-61.28072739656429,-4487.075789776385,-36.81270414594002,1026.5933082943013,10.703519439166124,-1033.2250202171322,-4200.721508136299,1084356.8284352385,1.0000000000000002,-1037.2747875099635,4.049767292831234
0.6123368342085521,1.6330881046744543,1649.4992450466484,-3086.94895650774,-53865.198320082185,-43.36182378535098,-4618.643566141871,-36.34147106029357,957.1035699950654,11.430683071680381,-964.5212446497893,-3856.5725224979337,945727.5214707705,1.0000000000000002,-968.5032370427868,3.981992392997597
0.6123630907726931,1.633018082030676,1654.7072253836336,-2572.3167867486295,-62690.146313002515,-25.151199156498322,-4752.917319725062,-35.85952097818542,815.1821246473013,12.166331093757067,-823.3952247446638,-3232.2387956788316,690908.6513150306,1.0000000000000004,-827.3021874539323,3.906962709268555
