u,x,leading_power,root0,root1,root2
0.7021080270067517,1.424282249361584,1,-902809.7495859696,0.08665950987501211,168.49013922048206
0.7020817704426107,1.4243355148924803,3,-700.5092735056119,0.08686010538045444,7056.141491265938
0.7020555138784697,1.4243887844075909,3,-642.9615698603332,0.08706096110740608,7606.821218830281
0.7020292573143285,1.4244420579073631,3,-588.1424518548807,0.08726207983836767,8309.247555459882
0.7020030007501875,1.4244953353922438,3,-555.2221394376053,0.08746354899927432,9060.736116834314
0.7019767441860465,1.4245486168626802,1,-1387099.816113111,0.08766537499341387,89.56489710390083
0.7019504876219055,1.4246019023191194,1,-1507246.3095197584,0.08786745853630971,62.48298450662485
0.7019242310577645,1.4246551917620087,1,-1634775.5791621113,0.08806970693520388,28.971614569830905
0.7018979744936233,1.424708485191796,3,-1069.960313380693,0.08827202170042941,13221.166832349498
0.7018717179294823,1.424761782608928,3,-1319.2518458043835,0.08847431016763586,14859.674266514616
0.7018454613653413,1.4248150840138527,3,-1321.8780154558738,0.0886764376937267,16810.060370536063
0.7018192048012003,1.4248683894070175,3,-933.8069060815881,0.08887841975260666,19233.925371725578
0.7017929482370593,1.42492169878887,3,-714.6068333151297,0.0890804202998449,22412.454589388442
0.7017666916729182,1.424975012159858,1,-2429219.6624708804,-505.8817361543401,0.08928261026216987
0.7017404351087771,1.4250283295204291,3,-413.08626010164346,0.08948516165164577,32167.172550529478
0.7017141785446361,1.4250816508710318,3,-376.17978928974895,0.08968825705132791,39534.905913136674
0.7016879219804951,1.425134976212113,3,-398.8014921691954,0.08989201778370558,49130.65438996533
0.7016616654163541,1.4251883055441217,1,-2525454.913594787,-2338.503012914509,0.09009635123191817
0.701635408852213,1.425241638867505,3,-474.4582043159678,0.09030114940258069,81252.16140018971
0.701609152288072,1.4252949761827116,3,-541.3774785239299,0.09050633525956014,108333.3239026104
0.701582895723931,1.4253483174901895,1,-1940110.4447003682,-9355.88488972054,0.09071182606692652
0.7015566391597899,1.425401662790387,3,-719.1337256515949,0.09091753566695496,198457.1192821959
0.7015303825956489,1.425455012083752,3,-608.1534208237033,0.09112339933064163,255097.0242479679
0.7015041260315078,1.425508365370734,3,-556.7897613963296,0.09132947293252057,289530.04526055476
0.7014778694673668,1.4255617226517805,3,-557.8358965900783,0.09153580602141059,274498.602301196
0.7014516129032258,1.4256150839273396,1,-7827241.525716422,-16434.242452299855,0.09174239218506695
0.7014253563390848,1.425668449197861,3,-539.404384498354,0.09194923242665456,167962.47595777555
0.7013990997749437,1.4257218184637928,1,-36707274.61765917,-8173.255746875882,0.0921563272141792
0.7013728432108026,1.425775191725584,3,-435.8614305710842,0.09236367923567354,93162.5763469946
0.7013465866466616,1.4258285689836827,3,-425.2389629821493,0.09257137866754574,71496.73052172083
0.7013203300825206,1.4258819502385385,3,-543.2777829523053,0.09277943189680174,56084.446708008436
0.7012940735183796,1.4259353354906,1,-588617336.4321728,-3253.6932874507975,0.09298773618632487
0.7012678169542386,1.425988724740316,3,-797.2270616695848,0.09319619561140582,36765.50594990157
0.7012415603900974,1.4260421179881362,3,-904.3544960908231,0.09340470833883781,30599.24618203408
0.7012153038259564,1.426095515234509,1,-4327242680.831958,-2110.4138226529208,0.0936131783070432
0.7011890472618154,1.4261489164798835,3,-1151.7046518702568,0.0938214668651311,22135.40222348566
0.7011627906976744,1.4262023217247095,1,-16913831075.848244,-1696.9443089278113,0.09402959442507983
0.7011365341335334,1.4262557309694366,3,-536.0276805876538,0.09423773143758948,16890.942221274985
0.7011102775693923,1.4263091442145135,3,-406.35770902396905,0.09444605426200138,15145.404029138743
