u,x,L,mode,root_re,root_im,psi_coordinate_weight,scalar_coordinate_weight,vector_coordinate_weight,positive
0.7067291822955739,1.4149691636502597,6,2,258.0205841134746,0.0,0.3761430912642613,0.6217567503111966,0.002100158424542117,True
0.7067029257314328,1.4150217348612315,6,0,-57083.29850984471,0.0,0.9939155672736718,0.006084376672257581,5.6054070653281065e-08,False
0.7067029257314328,1.4150217348612315,6,1,-1601.0005562197869,0.0,0.9624677504188847,0.03739591879047219,0.0001363307906431211,False
0.7067029257314328,1.4150217348612315,6,2,242.2368356621304,0.0,0.3369960340394291,0.6606081457321447,0.0023958202284262782,True
0.7066766691672918,1.4150743099787686,6,0,-58327.22477435601,0.0,0.9939467737525516,0.006053173730790557,5.2516657905188297e-08,False
0.7066766691672918,1.4150743099787686,6,1,-1451.0439208972982,0.0,0.9591279790952865,0.040708306600823536,0.00016371430388987263,False
0.7066766691672918,1.4150743099787686,6,2,266.7688307343075,0.0,0.37609288912307415,0.6218250288780213,0.002082081998904531,True
0.7066504126031508,1.415126889003307,6,0,-59627.25755757101,0.0,0.9939703449577889,0.006029605371378234,4.9670832932354246e-08,False
0.7066504126031508,1.415126889003307,6,1,-1230.0423662235462,0.0,0.9523864924307152,0.04744747623511048,0.00016603133417441332,False
0.7066504126031508,1.415126889003307,6,2,250.36179438744307,0.0,0.3281938278874123,0.6693945992029637,0.00241157290962409,True
0.7066241560390097,1.415179471935282,6,0,-61023.44817780608,0.0,0.9939765757900774,0.006023375386292967,4.882362967169705e-08,False
0.7066241560390097,1.415179471935282,6,1,-1408.2833135739843,0.0,0.9566546309307824,0.043153972528287496,0.00019139654093008052,False
0.7066241560390097,1.415179471935282,6,2,274.56315586857033,0.0,0.40879443720062814,0.5893637454111804,0.001841817388191357,True
0.7065978994748687,1.4152320587751288,6,0,-62418.013738229994,0.0,0.9939886595993335,0.006011293334706979,4.706595964150221e-08,False
0.7065978994748687,1.4152320587751288,6,1,-1207.1025943827613,0.0,0.9480699429248729,0.05176764110240025,0.0001624159727269175,False
0.7065978994748687,1.4152320587751288,6,2,249.87265288478497,0.0,0.28925349081444585,0.7079996033794774,0.0027469058060766915,True
0.7065716429107276,1.4152846495232838,6,0,-63822.90478793914,0.0,0.9939946374581463,0.006005316239075893,4.630277788894297e-08,False
0.7065716429107276,1.4152846495232838,6,1,-1447.495237092928,0.0,0.9550360639419133,0.044762014067239966,0.00020192199084656607,False
0.7065716429107276,1.4152846495232838,6,2,289.5188353628419,0.0,0.41185649931156465,0.5863251696044137,0.0018183310840216367,True
0.7065453863465866,1.415337244180182,6,0,-65307.98748522118,0.0,0.9940072573556181,0.005992698194515407,4.444986652418652e-08,False
0.7065453863465866,1.415337244180182,6,1,-1193.9940317355451,0.0,0.9453006708352171,0.05452925139921528,0.0001700777655676701,False
0.7065453863465866,1.415337244180182,6,2,247.77572055374839,0.0,0.28579348196275756,0.7114244817590218,0.002782036278220568,True
0.7065191297824456,1.41538984274626,6,0,-66818.96445839586,0.0,0.9940340497676088,0.005965908760385199,4.1472005998771714e-08,False
0.7065191297824456,1.41538984274626,6,1,-1129.9568967839398,0.0,0.947597249281421,0.05215180262967219,0.00025094808890679623,False
