u,x,bestK_grid,lambda_grid
0.6322655663915979,1.5816138868784186,4.589455504576029,150.0
0.6322918229557389,1.5815482087453805,2.79821232592141,150.0
0.63231807951988,1.5814825360668183,2.4708170233590954,150.0
0.632344336084021,1.5814168688420542,3.860563548184995,150.0
0.632370592648162,1.5813512070704077,3.456075323122726,150.0
0.6323968492123031,1.5812855507511996,1.0455520128061901,150.0
0.6324231057764441,1.5812198998837512,5.5065654614088615,150.0
0.6324493623405851,1.5811542544673836,0.5524055690651903,38.0
0.6324756189047261,1.5810886145014176,3.89600331658187,150.0
0.6325018754688672,1.5810229799851745,5.1482848420834655,150.0
0.6325281320330083,1.580957350917975,0.3810995206356175,6.0
0.6325543885971493,1.5808917272991418,3.4810671750718685,90.0
0.6325806451612903,1.580826109127996,0.38099176849017874,6.0
0.6326069017254313,1.5807604964038589,5.134362941586716,150.0
0.6326331582895723,1.5806948891260526,3.9925671186572798,150.0
0.6326594148537135,1.5806292872938985,0.5104247170118258,26.0
0.6326856714178545,1.580563690906719,5.57781207726013,150.0
0.6327119279819955,1.5804980999638372,0.8271939694854342,100.0
0.6327381845461365,1.5804325144645737,3.5396827706584744,150.0
0.6327644411102775,1.5803669344082516,4.004608843563769,150.0
0.6327906976744186,1.5803013597941933,2.0128150657921156,150.0
0.6328169542385597,1.5802357906217217,3.38377907760124,150.0
0.6328432108027007,1.5801702268901583,4.1673552944142545,150.0
0.6328694673668417,1.5801046685988278,1.430771203743401,150.0
0.6328957239309827,1.5800391157470517,4.042366310065135,150.0
0.6329219804951237,1.5799735683341534,3.9495333401612225,150.0
0.6329482370592648,1.5799080263594556,0.5276997679734738,30.0
0.6329744936234059,1.5798424898222825,5.518010836045792,150.0
0.6330007501875469,1.579776958721957,0.45105987746708764,12.0
0.6330270067516879,1.5797114330578024,4.24088369281106,150.0
0.6330532633158289,1.5796459128291425,5.0827930995679855,150.0
0.63307951987997,1.5795803980353005,0.3820607094565404,6.0
0.633105776444111,1.579514888675601,3.546453499886443,100.0
0.633132033008252,1.5794493847493676,0.38489826488997325,6.0
0.6331582895723931,1.5793838862559242,5.026058465659393,150.0
0.6331845461365341,1.579318393194595,4.154927197500038,150.0
0.6332108027006752,1.5792529055647042,0.48435278041028207,20.0
0.6332370592648162,1.5791874233655765,5.616286432956668,150.0
0.6332633158289572,1.579121946596536,0.7526498964565466,80.0
0.6332895723930982,1.5790564752569076,3.5220299832290216,150.0
0.6333158289572393,1.578991009346016,4.192104834636977,150.0
0.6333420855213803,1.5789255488631857,1.5334821254085167,150.0
0.6333683420855214,1.5788600938077415,3.9214047037591855,150.0
0.6333945986496624,1.578794644179009,3.7151219520545617,150.0
0.6334208552138034,1.5787291999763131,1.668349547005766,150.0
0.6334471117779444,1.578663761198979,4.229575113174371,150.0
0.6334733683420855,1.5785983278463325,3.3150304944106255,150.0
0.6334996249062266,1.5785328999176984,0.9911927746331913,130.0
0.6335258814703676,1.5784674774124028,5.585697821472485,150.0
0.6335521380345086,1.5784020603297713,0.4992055212016286,24.0
0.6335783945986496,1.5783366486691297,4.268854130542469,150.0
0.6336046511627906,1.5782712424298038,4.757506902181928,150.0
0.6336309077269318,1.5782058416111195,0.4007279775940613,7.0
0.6336571642910728,1.5781404462124038,3.90401123594299,110.0
0.6336834208552138,1.5780750562329822,0.3920240365562171,6.0
0.6337096774193548,1.5780096716721814,4.84667840189469,150.0
0.6337359339834958,1.5779442925293277,4.779112663045724,150.0
0.6337621905476369,1.5778789188037476,0.3971379336442449,7.0
0.633788447111778,1.577813550494768,4.085350649738217,120.0
0.633814703675919,1.5777481876017163,0.40961073143506954,8.0
0.63384096024006,1.5776828301239183,4.599828445388765,150.0
0.633867216804201,1.5776174780607024,4.385909167010441,150.0
0.6338934733683421,1.5775521314113945,0.48738005832310055,22.0
0.6339197299324831,1.5774867901753222,5.60781702638037,150.0
0.6339459864966241,1.5774214543518137,0.9993597233263815,140.0
0.6339722430607652,1.5773561239401954,3.2209546841544214,150.0
0.6339984996249062,1.5772907989397955,4.426213153375952,150.0
0.6340247561890473,1.5772254793499416,1.2210029194675194,150.0
0.6340510127531883,1.5771601651699618,4.166251665461194,150.0
0.6340772693173293,1.5770948563991836,3.5400736108374593,150.0
0.6341035258814703,1.5770295530369354,1.6639824149494566,150.0
0.6341297824456114,1.5769642550825451,4.467388120105222,150.0
0.6341560390097524,1.5768989625353411,2.709808118307569,150.0
0.6341822955738935,1.576833675394652,1.870834930472533,150.0
0.6342085521380345,1.576768393659806,5.33896773080692,150.0
0.6342348087021755,1.5767031173301318,0.5567445409681073,38.0
0.6342610652663165,1.5766378464049582,4.50835850832107,150.0
0.6342873218304576,1.5765725808836142,3.998111855660156,150.0
0.6343135783945987,1.576507320765428,0.4668646035702111,16.0
0.6343398349587397,1.5764420660497294,5.172526656418688,150.0
0.6343660915228807,1.5763768167358476,0.4202712835015009,9.0
0.6343923480870217,1.5763115728231114,4.5488067446257485,150.0
0.6344186046511627,1.5762463343108506,5.01039392640171,150.0
0.6344448612153039,1.5761811011983942,0.37758630286739914,6.0
0.6344711177794449,1.5761158734850724,3.403600394639255,90.0
0.6344973743435859,1.5760506511702146,0.37374923697128054,5.0
0.6345236309077269,1.575985434253151,5.045555649543675,150.0
0.6345498874718679,1.575920222733211,4.864305671048434,150.0
0.634576144036009,1.5758550166097245,0.3850618785891307,6.0
0.63460240060015,1.5757898158820225,3.7504936150726786,100.0
0.6346286571642911,1.575724620549435,0.3944181596790407,7.0
0.6346549137284321,1.575659430611292,4.70054964999169,150.0
0.6346811702925731,1.5755942460669246,4.670642450515366,150.0
0.6347074268567141,1.5755290669156627,0.42441927117884737,9.0
0.6347336834208552,1.5754638931568372,5.424971025734042,150.0
0.6347599399849962,1.5753987247897794,0.5066838152026913,26.0
0.6347861965491373,1.57533356181382,3.718854712761086,150.0
0.6348124531132783,1.5752684042282898,4.713537381738368,150.0
0.6348387096774193,1.5752032520325203,0.5080561448172651,26.0
0.6348649662415604,1.5751381052258426,5.462353019601049,150.0
0.6348912228057014,1.5750729638075882,1.7212044373952307,150.0
0.6349174793698424,1.5750078277770887,2.6492930014801193,150.0
0.6349437359339835,1.5749426971336753,4.754945622852326,150.0
0.6349699924981245,1.57487757187668,0.8964961976001693,110.0
0.6349962490622656,1.5748124520054343,4.377188212516305,150.0
0.6350225056264066,1.5747473375192709,3.4318627806567883,150.0
0.6350487621905476,1.5746822284175213,1.5532122525013785,150.0
0.6350750187546886,1.5746171246995175,4.797389293412999,150.0
0.6351012753188297,1.5745520263645922,1.8720230316124338,150.0
0.6351275318829708,1.5744869334120772,2.9448994482269963,150.0
0.6351537884471118,1.5744218458413055,4.783344603328373,150.0
0.6351800450112528,1.57435676365161,0.6805501538304549,70.0
0.6352063015753938,1.574291686842323,4.841864198231357,150.0
0.6352325581395348,1.574226615412777,2.758954395908192,150.0
0.635258814703676,1.5741615493623051,1.4362247760739957,150.0
0.635285071267817,1.5740964886902409,5.593138480982465,150.0
0.635311327831958,1.574031433395917,0.4739551445722166,18.0
0.635337584396099,1.5739663834786666,4.883782054956131,150.0
0.63536384096024,1.5739013389378234,3.530956263471092,150.0
0.635390097524381,1.5738362997727209,0.5376039995942309,34.0
0.6354163540885222,1.573771265982692,5.5105071065184985,150.0
0.6354426106526632,1.5737062375670714,0.42037030607209425,9.0
0.6354688672168042,1.5736412145251926,4.925460741442849,150.0
0.6354951237809452,1.573576196856389,4.186112054456861,150.0
0.6355213803450862,1.5735111845599954,0.4223456148860128,9.0
0.6355476369092273,1.5734461776353452,4.303764743315107,120.0
0.6355738934733683,1.5733811760817733,0.39208883039357917,7.0
0.6356001500375094,1.5733161798986135,4.970230562387834,150.0
0.6356264066016504,1.5732511890852012,4.714609313679225,150.0
0.6356526631657914,1.57318620364087,0.38475133691092933,6.0
0.6356789197299325,1.5731212235649543,3.5459743988410053,90.0
0.6357051762940735,1.5730562488567903,0.373331909256292,6.0
0.6357314328582145,1.5729912795157122,5.01292155055558,150.0
0.6357576894223556,1.5729263155410549,5.122763564152488,150.0
0.6357839459864966,1.5728613569321537,0.3617608529607175,5.0
0.6358102025506377,1.5727964036883433,3.0839715154600036,70.0
0.6358364591147787,1.5727314558089598,0.35915147311655676,5.0
0.6358627156789197,1.5726665132933384,5.142855400809708,150.0
0.6358889722430607,1.5726015761408143,5.249115606115689,150.0
0.6359152288072017,1.5725366443507245,0.3536643124259006,5.0
0.6359414853713428,1.5724717179224028,2.9916068557112365,70.0
0.6359677419354839,1.5724067968551865,0.35540774327399877,5.0
0.6359939984996249,1.5723418811484111,5.200615919569567,150.0
0.6360202550637659,1.572276970801413,5.1317248208571415,150.0
0.6360465116279069,1.5722120658135283,0.3627348501543217,5.0
0.6360727681920479,1.5721471661840936,3.236422366651468,80.0
0.6360990247561891,1.5720822719124443,0.3690482520080527,5.0
0.6361252813203301,1.5720173829979185,4.922536045932602,150.0
0.6361515378844711,1.571952499439852,5.1760702334203375,150.0
0.6361777944486121,1.5718876212375816,0.3685592764494793,5.0
0.6362040510127531,1.5718227483904443,3.4669530953071503,90.0
0.6362303075768942,1.5717578808977768,0.3815403687263505,6.0
0.6362565641410353,1.5716930187589166,4.665820352574827,150.0
0.6362828207051763,1.571628161973201,5.216939313338697,150.0
0.6363090772693173,1.5715633105399671,0.3721475918228273,6.0
0.6363353338334583,1.5714984644585523,3.6700899487523277,100.0
0.6363615903975994,1.571433623728294,0.39185377438672125,7.0
0.6363878469617404,1.5713687883485303,4.4476201419424335,150.0
0.6364141035258815,1.5713039583185988,5.25869748791662,150.0
0.6364403600900225,1.571239133637837,0.3752765652245987,6.0
0.6364666166541635,1.5711743143055836,3.833896738674499,100.0
0.6364928732183046,1.5711095003211757,0.40050885402958625,7.0
0.6365191297824456,1.5710446916839524,4.2854587547966965,150.0
0.6365453863465866,1.5709798883932518,5.299781090247491,150.0
0.6365716429107277,1.5709150904484122,0.3764672066955784,6.0
0.6365978994748687,1.570850297848772,3.9191766209980115,110.0
0.6366241560390098,1.5707855105936697,0.4054153214759058,8.0
0.6366504126031508,1.5707207286824445,4.186428698437684,150.0
0.6366766691672918,1.5706559521144352,5.341896051235955,150.0
0.6367029257314328,1.5705911808889803,0.3752650403140162,6.0
0.6367291822955738,1.5705264150054197,3.9150921930348543,110.0
0.6367554388597149,1.570461654463092,0.40551689018519216,8.0
0.636781695423856,1.5703968992613362,4.158421302466438,150.0
0.636807951987997,1.5703321493994922,5.3814937935459115,150.0
0.636834208552138,1.5702674048768996,0.37236432599501285,6.0
0.636860465116279,1.5702026656928976,3.8355398900937487,100.0
0.63688672168042,1.5701379318468265,0.401494738266902,7.0
0.6369129782445612,1.5700732033380251,4.199339169257735,150.0
0.6369392348087022,1.5700084801658345,5.421456464052832,150.0
0.6369654913728432,1.569943762329594,0.3682412462093284,5.0
0.6369917479369842,1.569879049828644,3.6659672416324356,100.0
0.6370180045011252,1.5698143426623252,0.3931862743109438,7.0
0.6370442610652663,1.5697496408299771,4.310057660162839,150.0
0.6370705176294074,1.5696849443309409,5.460387101707,150.0
0.6370967741935484,1.5696202531645569,0.3617117276903423,5.0
0.6371230307576894,1.569555567330166,3.4541052303187847,90.0
0.6371492873218304,1.569490886827109,0.3811443385761091,6.0
0.6371755438859715,1.5694262116547262,4.490434756764769,150.0
0.6372018004501125,1.5693615418123594,5.4980704704480745,150.0
0.6372280570142536,1.5692968772993496,0.35382305994868996,5.0
0.6372543135783946,1.5692322181150378,3.2123857304181778,80.0
0.6372805701425356,1.5691675642587657,0.36746926914881534,5.0
0.6373068267066766,1.5691029157298744,4.731684166440096,150.0
0.6373330832708177,1.5690382725277052,5.534800255444603,150.0
0.6373593398349587,1.5689736346516008,0.3447984822698873,4.0
0.6373855963990998,1.5689090021009022,2.9660392526946686,70.0
0.6374118529632408,1.5688443748749517,0.3534667271135846,5.0
0.6374381095273818,1.568779752973091,5.018688296041788,150.0
0.6374643660915229,1.568715136394662,5.571706440304507,150.0
0.6374906226556639,1.5686505251390073,0.3369220170015596,4.0
0.6375168792198049,1.5685859192054694,2.7235291992620194,60.0
0.637543135783946,1.5685213185933906,0.3376576557914517,4.0
0.637569392348087,1.5684567233021134,5.534573114535575,150.0
0.6375956489122281,1.56839213333098,5.115423946992482,150.0
0.6376219054763691,1.568327548679334,0.3494513131347216,5.0
0.6376481620405101,1.568262969346518,2.8946353283046573,70.0
0.6376744186046511,1.5681983953318746,0.3415772249913651,4.0
0.6377006751687921,1.568133826634747,5.616390461001128,150.0
0.6377269317329333,1.5680692632544788,4.598507330882914,150.0
0.6377531882970743,1.5680047051904131,0.3701446195474134,6.0
0.6377794448612153,1.5679401524418932,3.266884763197271,80.0
0.6378057014253563,1.567875605008263,0.35133755674613326,5.0
0.6378319579894973,1.5678110628888655,5.64882796507344,150.0
0.6378582145536384,1.5677465260830443,3.962824725696674,150.0
0.6378844711177795,1.5676819945901446,0.4042299094362931,8.0
0.6379107276819205,1.5676174684095092,3.8613417054001484,100.0
0.6379369842460615,1.5675529475404824,0.36472227172756777,5.0
0.6379632408102025,1.5674884319824085,5.682382547859055,150.0
0.6379894973743435,1.5674239217346315,3.1608576017353394,150.0
0.6380157539384846,1.567359416796496,0.49397782643932425,24.0
0.6380420105026257,1.5672949171673467,5.06044074530411,150.0
0.6380682670667667,1.567230422846528,0.383542587286664,6.0
0.6380945236309077,1.5671659338333843,5.709947248714036,150.0
0.6381207801950487,1.567101450127261,2.210668423743347,150.0
0.6381470367591898,1.5670369717275023,1.3404471397139166,150.0
0.6381732933233308,1.566972498633454,5.8038159641086375,150.0
0.6381995498874719,1.5669080308444612,0.4123925700023257,9.0
0.6382258064516129,1.5668435683598687,5.738691224393223,150.0
0.6382520630157539,1.566779111179022,1.0990723534712923,150.0
0.638278319579895,1.5667146593012664,3.0724323387984924,150.0
0.638304576144036,1.5666502127259478,5.082533014392077,150.0
0.638330832708177,1.5665857714524118,0.4749502456481719,20.0
0.638357089272318,1.5665213354800045,5.764214127661505,150.0
0.6383833458364591,1.566456904808071,0.5157956938313751,30.0
0.6384096024006002,1.5663924794359576,4.71438950887045,150.0
0.6384358589647412,1.566328059363011,3.5788991108039214,150.0
0.6384621155288822,1.5662636445885767,0.7828986267129785,90.0
0.6384883720930232,1.5661992351120015,5.786962124112636,150.0
0.6385146286571642,1.5661348309326315,0.4124266331532946,9.0
0.6385408852213053,1.5660704320498138,5.7969313955106765,150.0
0.6385671417854464,1.566006038462894,1.5720625921253757,150.0
0.6385933983495874,1.5659416501712198,1.9516174881592894,150.0
0.6386196549137284,1.565877267174138,5.806239765947713,150.0
0.6386459114778694,1.565812889470995,0.37057738327742334,6.0
0.6386721680420104,1.5657485170611385,4.514199282319753,130.0
0.6386984246061516,1.565684149943915,0.45018713893865964,14.0
0.6387246811702926,1.5656197881186724,3.237243889036709,150.0
0.6387509377344336,1.565555431584758,5.823881666381968,150.0
0.6387771942985746,1.5654910803415192,0.34098068670085013,4.0
0.6388034508627156,1.5654267343883037,3.1286870883312337,70.0
0.6388297074268567,1.5653623937244583,0.3626858076719019,5.0
0.6388559639909978,1.5652980583493328,4.605597894538377,150.0
0.6388822205551388,1.5652337282622737,5.782911564768692,150.0
0.6389084771192798,1.5651694034626291,0.3252184049992957,4.0
0.6389347336834208,1.5651050839497478,2.5975302146837285,54.0
0.6389609902475619,1.5650407697229771,0.32258745413154916,4.0
0.6389872468117029,1.5649764607816663,5.843159697096977,150.0
0.639013503375844,1.5649121571251636,4.130230075705882,150.0
0.639039759939985,1.5648478587528174,0.3795848559512776,6.0
0.639066016504126,1.5647835656639766,3.398918991593489,80.0
0.6390922730682671,1.5647192778579897,0.3461117442509772,5.0
0.6391185296324081,1.5646549953342055,5.852734295233054,150.0
0.6391447861965491,1.564590718091974,2.5077437257191706,150.0
0.6391710427606901,1.5645264461306434,0.6557258228609999,60.0
0.6391972993248312,1.564462179449563,5.583914770468851,150.0
0.6392235558889722,1.5643979180480825,0.38143625960653754,6.0
0.6392498124531133,1.5643336619255503,5.856603027522541,150.0
0.6392760690172543,1.5642694110813171,0.7310735599723053,80.0
0.6393023255813953,1.5642051655147329,3.449444300475861,150.0
0.6393285821455363,1.564140925225146,4.948159185419635,150.0
0.6393548387096774,1.5640766902119074,0.4615002327868085,18.0
0.6393810952738185,1.5640124604743662,5.855994246590251,150.0
0.6394073518379595,1.5639482360118733,0.41064317478860546,9.0
0.6394336084021005,1.5638840168237786,5.732766094020795,150.0
0.6394598649662415,1.5638198029094323,2.101705200069939,150.0
0.6394861215303825,1.563755594268185,1.4113531971238238,150.0
0.6395123780945237,1.5636913908993864,5.851491319901191,150.0
0.6395386346586647,1.5636271928023882,0.3539823805234312,5.0
0.6395648912228057,1.5635629999765408,3.9417357235461075,100.0
0.6395911477869467,1.5634988124211946,0.41336266075179273,9.0
0.6396174043510877,1.5634346301357012,3.3996790624170092,150.0
0.6396436609152288,1.5633704531194106,5.8399707139184995,150.0
0.6396699174793699,1.5633062813716752,0.3181077005503174,4.0
0.6396961740435109,1.5632421148918454,2.609896127659012,54.0
0.6397224306076519,1.563177953679273,0.32404196908038424,4.0
0.6397486871717929,1.5631137977333092,5.814011456173744,150.0
0.6397749437359339,1.5630496470533055,4.511505894960878,150.0
0.639801200300075,1.5629855016386138,0.36389422306195324,5.0
0.639827456864216,1.562921361488586,3.170286852903421,80.0
0.6398537134283571,1.5628572266025735,0.3356934521023321,4.0
0.6398799699924981,1.5627930969799289,5.8186520583447745,150.0
0.6399062265566391,1.5627289726200038,1.970915036319721,150.0
0.6399324831207802,1.5626648535221503,1.0273804841984882,140.0
0.6399587396849212,1.5626007396857216,5.835201989213623,150.0
0.6399849962490622,1.5625366311100692,0.3816173906201126,7.0
0.6400112528132033,1.5624725277945462,5.791510045691859,150.0
0.6400375093773443,1.5624084297385048,0.45671432094356174,16.0
0.6400637659414854,1.5623443369412977,4.817103650425976,150.0
0.6400900225056264,1.5622802494022785,3.7584997102870616,150.0
0.6401162790697674,1.5622161671207992,0.5736198249220514,44.0
0.6401425356339084,1.5621520900962136,5.754787760957027,150.0
0.6401687921980495,1.5620880183278745,0.3579146532849003,5.0
0.6401950487621906,1.562023951815135,4.535974291938927,130.0
0.6402213053263316,1.561959890557349,0.46653046405243065,18.0
0.6402475618904726,1.5618958345538696,2.7542955262073727,150.0
0.6402738184546136,1.5618317838040503,5.712282370953074,150.0
0.6403000750187546,1.5617677383072457,0.3129609305345099,4.0
0.6403263315828958,1.5617036980628078,2.5938259794000578,54.0
0.6403525881470368,1.5616396630700922,0.3210993286379037,4.0
0.6403788447111778,1.5615756333284525,5.864418391441952,150.0
0.6404051012753188,1.561511608837242,4.341443137785753,150.0
0.6404313578394598,1.561447589595816,0.3685810275440736,6.0
0.6404576144036009,1.561383575603528,3.274906000029564,80.0
0.640483870967742,1.561319566859733,0.33272860992066555,4.0
0.640510127531883,1.5612555633637857,5.638596082926808,150.0
0.640536384096024,1.56119156511504,1.0579965848240154,150.0
0.640562640660165,1.561127572112851,2.2562551488371296,150.0
0.640588897224306,1.561063584356574,5.790639947943627,150.0
0.6406151537884471,1.560999601845563,0.395161903092542,8.0
0.6406414103525881,1.560935624579174,5.569048853018274,150.0
0.6406676669167292,1.5608716525567616,0.3865403789688693,7.0
0.6406939234808702,1.5608076857776816,5.9036757161731925,150.0
0.6407201800450112,1.560743724241289,1.8384322875049148,150.0
0.6407464366091523,1.560679767946939,1.2508442749804511,150.0
0.6407726931732933,1.560615816893988,5.493097463430683,150.0
0.6407989497374343,1.5605518710817914,0.3229668008024052,4.0
0.6408252063015754,1.5604879305097048,2.9575933349838444,70.0
0.6408514628657164,1.5604239951770842,0.34627269801352606,5.0
0.6408777194298575,1.5603600650832854,5.115221485759852,150.0
0.6409039759939985,1.5602961402276652,5.427587219302352,150.0
0.6409302325581395,1.5602322206095791,0.3361954088590164,4.0
0.6409564891222805,1.560168306228384,2.8316989497780747,60.0
0.6409827456864216,1.5601043970834358,0.3170469793131262,4.0
0.6410090022505627,1.5600404931740912,5.355150506063474,150.0
0.6410352588147037,1.5599765944997075,1.2808736945650534,150.0
0.6410615153788447,1.5599127010596407,1.6877551624631644,150.0
0.6410877719429857,1.559848812853248,5.938031685321766,150.0
0.6411140285071267,1.559784929879886,0.3769490952321562,6.0
0.6411402850712677,1.5597210521389124,5.242184538634324,150.0
0.6411665416354089,1.5596571796296836,0.37753209863831255,7.0
0.6411927981995499,1.5595933123515575,5.9400763401486625,150.0
0.6412190547636909,1.559529450303892,1.778583295849501,150.0
0.6412453113278319,1.5594655934860433,1.1528630299912608,150.0
0.6412715678919729,1.5594017418973698,5.108814852974686,150.0
0.641297824456114,1.5593378955372288,0.31102587526141967,4.0
0.6413240810202551,1.5592740544049783,2.733449535327188,58.0
0.6413503375843961,1.5592102184999768,0.32855472448809653,4.0
0.6413765941485371,1.5591463878215814,5.699041442594992,150.0
0.6414028507126781,1.5590825623691509,4.687669312969023,150.0
0.6414291072768192,1.5590187421420425,0.3579665714287097,5.0
0.6414553638409602,1.558954927139616,3.1495014804963057,70.0
0.6414816204051013,1.558891117361229,0.3231887132961769,4.0
0.6415078769692423,1.55882731280624,4.964118311121976,140.0
0.6415341335333833,1.558763513474008,0.5306959604007475,36.0
0.6415603900975244,1.5586997193638914,3.507352098648957,150.0
0.6415866466616654,1.5586359304752495,5.250879913459122,150.0
0.6416129032258064,1.558572146807441,0.40711919545872155,9.0
0.6416391597899475,1.5585083683598249,4.841393022672881,130.0
0.6416654163540885,1.5584445951317607,0.3380356285459636,5.0
0.6416916729182296,1.558380827122607,4.0989102875729575,110.0
0.6417179294823706,1.558317064331724,0.428600586996325,12.0
0.6417441860465116,1.5582533067584707,2.9421573446160827,150.0
0.6417704426106526,1.558189554402207,5.675644327497527,150.0
0.6417966991747937,1.5581258072622923,0.30047341274893297,3.0
0.6418229557389347,1.5580620653380868,2.3846637951427696,46.0
0.6418492123030758,1.5579983286289498,0.29614748098964083,3.0
0.6418754688672168,1.5579345971342418,4.708401299483407,130.0
0.6419017254313578,1.5578708708533229,1.5042452968587015,150.0
0.6419279819954988,1.5578071497855532,0.9471299485971231,120.0
0.6419542385596398,1.5577434339302931,5.717072579161936,150.0
0.641980495123781,1.5576797232869029,0.35523796472901503,5.0
0.642006751687922,1.5576160178547434,4.602506457933368,130.0
0.642033008252063,1.557552317633175,0.35985096870932654,6.0
0.642059264816204,1.5574886226215583,5.913355115112112,150.0
0.642085521380345,1.5574249328192546,1.3560591387545378,150.0
0.6421117779444862,1.5573612482256245,1.1732883239635583,150.0
0.6421380345086272,1.5572975688400297,4.515499244873881,120.0
0.6421642910727682,1.5572338946618305,0.2937879079511406,3.0
0.6421905476369092,1.5571702256903883,2.365351451688854,44.0
0.6422168042010502,1.557106561925065,0.29826508545873864,3.0
0.6422430607651913,1.5570429033652218,5.521799762623763,150.0
0.6422693173293323,1.5569792500102202,2.6359424959576057,150.0
0.6422955738934734,1.556915601859422,0.456446390381667,18.0
0.6423218304576144,1.5568519589121892,4.319930189423822,110.0
0.6423480870217554,1.5567883211678832,0.33549097479250656,5.0
0.6423743435858964,1.5567246886258663,4.389393933657452,120.0
0.6424006001500375,1.5566610612855007,0.36726201422147947,6.0
0.6424268567141785,1.5565974391461486,5.976003207696061,150.0
0.6424531132783196,1.556533822207172,2.180613516106991,150.0
0.6424793698424606,1.5564702104679338,0.713225943418796,80.0
0.6425056264066016,1.556406603927796,4.298804570525896,110.0
0.6425318829707427,1.5563430025861211,0.29198151880256623,3.0
0.6425581395348837,1.556279406442273,2.3925327557911316,46.0
0.6425843960990247,1.5562158154956134,0.29820379926554635,3.0
0.6426106526631657,1.5561522297455057,5.671191966339375,150.0
0.6426369092273068,1.5560886491913126,2.6960221243464617,150.0
0.6426631657914479,1.5560250738323975,0.4530998258572867,18.0
0.6426894223555889,1.5559615036681238,4.302978935798782,110.0
0.6427156789197299,1.5558979386978546,0.3318192113616428,4.0
0.6427419354838709,1.5558343789209537,4.194191125940444,110.0
0.6427681920480119,1.5557708243367845,0.3538142052215414,5.0
0.6427944486121531,1.5557072749447098,5.9797051049694145,150.0
0.6428207051762941,1.555643730744095,1.6122382694592836,150.0
0.6428469617404351,1.5555801917343028,0.8534468294767338,110.0
0.6428732183045761,1.5555166579146975,4.106234430187671,110.0
0.6428994748687171,1.5554531292846434,0.28249102273954335,3.0
0.6429257314328582,1.5553896058435042,2.2155663866579447,40.0
0.6429519879969993,1.5553260875906447,0.2840421164201267,3.0
0.6429782445611403,1.5552625745254292,4.315136359275756,110.0
0.6430045011252813,1.555199066647222,1.245120655004983,150.0
0.6430307576894223,1.5551355639553877,1.0538912993040526,150.0
0.6430570142535634,1.555072066449291,5.724542335110888,150.0
0.6430832708177044,1.5550085741282968,0.3447573234495025,5.0
0.6431095273818455,1.5549450869917705,4.01072608925619,100.0
0.6431357839459865,1.554881605039076,0.32742943069113667,4.0
0.6431620405101275,1.5548181282695797,4.206703351760516,110.0
0.6431882970742685,1.554754656682646,0.43835926990252805,16.0
0.6432145536384096,1.55469119027764,2.92161524894053,150.0
0.6432408102025506,1.554627729053928,5.931858632564984,150.0
0.6432670667666917,1.554564273010875,0.29976309896454095,3.0
0.6432933233308327,1.554500822147847,2.4551726594187255,48.0
0.6433195798949737,1.554437376464209,0.28883136448078855,3.0
0.6433458364591148,1.5543739359593274,3.909965665298558,100.0
0.6433720930232558,1.554310500632568,0.4316106489655955,14.0
0.6433983495873968,1.5542470704832974,3.9244710033630485,150.0
0.6434246061515378,1.554183645510881,5.250204259862025,150.0
0.6434508627156789,1.5541202257146856,0.3826219336234035,8.0
0.64347711927982,1.554056811094077,3.8327950559493797,100.0
0.643503375843961,1.553993401648422,0.29545757709238163,3.0
0.643529632408102,1.5539299973770877,2.731502180222669,56.0
0.643555888972243,1.5538665982794395,0.3204555913693159,4.0
0.643582145536384,1.553803204354845,5.87347461069149,150.0
0.6436084021005251,1.5537398156026718,4.10670819954683,150.0
0.6436346586646662,1.5536764320222851,0.37614515927157527,7.0
0.6436609152288072,1.5536130536130537,3.498803935713868,80.0
0.6436871717929482,1.5535496803743438,0.31239224492798545,4.0
0.6437134283570892,1.553486312305523,3.7507435315037507,90.0
0.6437396849212302,1.5534229494059586,0.3392558469153433,5.0
0.6437659414853714,1.553359591675018,5.790250089992126,150.0
0.6437921980495124,1.5532962391120693,1.1452227554164653,150.0
0.6438184546136534,1.5532328917164795,1.285048079789273,150.0
0.6438447111777944,1.5531695494876172,4.559650842884566,120.0
0.6438709677419354,1.5531062124248498,0.28354758771212685,3.0
0.6438972243060765,1.5530428805275451,2.252969108473227,40.0
0.6439234808702176,1.552979553795072,0.27666587232883855,3.0
0.6439497374343586,1.552916232226798,3.6636306743871376,90.0
0.6439759939984996,1.5528529158220918,0.4244240470349404,14.0
0.6440022505626406,1.5527896045803218,3.7775690091197727,150.0
0.6440285071267817,1.552726298500856,5.463526673383421,150.0
0.6440547636909227,1.552662997583064,0.3691230945846137,7.0
0.6440810202550638,1.5525997018263138,3.5985882343082123,90.0
0.6441072768192048,1.5525364112299749,0.28613978127221007,3.0
0.6441335333833458,1.5524731257934152,2.54971178917854,50.0
0.6441597899474869,1.5524098455160045,0.3036877121969288,4.0
0.6441860465116279,1.552346570397112,6.078593936058323,150.0
0.6442123030757689,1.5522833004361063,3.056820434554659,150.0
0.64423855963991,1.552220035632358,0.4344856663253808,16.0
0.644264816204051,1.5521567759852355,4.157173485216995,110.0
0.6442910727681921,1.5520935214941085,0.3172661872947903,4.0
0.6443173293323331,1.5520302721583463,3.51591210035759,80.0
0.6443435858964741,1.55196702797732,0.31114400900195477,4.0
0.6443698424606151,1.5519037889503986,3.7477426398048417,90.0
0.6443960990247561,1.5518405550769518,0.3922596755965323,9.0
