u,x,phi,f,h,phiprime,A0prime,a1,c2,c4,F_tensor,G_tensor,H_tensor
0.6237059264816204,1.6033197017079626,0.6327300382948526,0.3751208764261434,0.4038694803424671,-0.788843598744598,1.6031781959716176,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6236796699174794,1.603387200567741,0.6326767986392761,0.3751453413194981,0.4039158407817478,-0.7886543371213021,1.6032394652941353,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6236534133533383,1.603454705111087,0.6326235672748868,0.375169804795726,0.40396219471183,-0.7884651325075981,1.603300520332725,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6236271567891973,1.6035222153387183,0.6325703441994212,0.3751942668550611,0.4040085421225944,-0.7882759848960857,1.6033613554233268,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6236009002250562,1.6035897312513534,0.6325171294106152,0.3752187274977384,0.4040548830039378,-0.7880868942902614,1.6034219648215875,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6235746436609152,1.60365725284971,0.6324639229062048,0.3752431867239933,0.4041012173457736,-0.7878978606939826,1.6034823427008082,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6235483870967742,1.603724780134506,0.632410724683924,0.3752676445340624,0.4041475451380306,-0.7877088840975806,1.6035424831546088,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6235221305326332,1.6037923131064602,0.632357534741507,0.3752921009281819,0.4041938663706536,-0.7875199645065657,1.6036023801958297,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6234958739684922,1.6038598517662912,0.6323043530766875,0.3753165559065898,0.4042401810336054,-0.7873311019230925,1.6036620277567786,0.0,0.0,0.0,-0.0,-0.0,1.0
0.623469617404351,1.6039273961147176,0.6322511796871977,0.3753410094695242,0.404286489116863,-0.7871422963398355,1.603721419690748,0.0,0.0,0.0,-0.0,-0.0,1.0
0.62344336084021,1.603994946152458,0.6321980145707699,0.3753654616172238,0.4043327906104201,-0.7869535477694234,1.6037805497708864,0.0,0.0,0.0,-0.0,-0.0,1.0
0.623417104276069,1.6040625018802308,0.6321448577251352,0.3753899123499281,0.4043790855042872,-0.7867648562038564,1.6038394116923358,0.0,0.0,0.0,-0.0,-0.0,1.0
0.623390847711928,1.6041300632987556,0.6320917091480244,0.3754143616678771,0.4044253737884897,-0.7865762216409311,1.6038979990715008,0.0,0.0,0.0,-0.0,-0.0,1.0
0.623364591147787,1.6041976304087515,0.6320385688371671,0.3754388095713118,0.4044716554530712,-0.7863876440911693,1.6039563054473795,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6233383345836458,1.6042652032109377,0.6319854367902925,0.3754632560604737,0.4045179304880894,-0.7861991235458985,1.6040143242811604,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6233120780195048,1.6043327817060329,0.6319323130051299,0.3754877011356046,0.404564198883618,-0.7860106599990894,1.6040720489571103,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6232858214553638,1.6044003658947572,0.6318791974794071,0.3755121447969469,0.4046104606297472,-0.7858222534677441,1.6041294727832895,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6232595648912228,1.60446795577783,0.6318260902108508,0.3755365870447446,0.4046567157165847,-0.7856339039435355,1.6041865889917095,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6232333083270818,1.604535551355971,0.631772991197188,0.3755610278792415,0.4047029641342528,-0.7854456114209252,1.6042433907401863,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6232070517629407,1.6046031526299005,0.6317199004361447,0.3755854673006821,0.4047492058728889,-0.7852573759034304,1.6042998711109262,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6231807951987997,1.6046707596003371,0.6316668179254464,0.3756099053093116,0.4047954409226482,-0.7850691973974382,1.604356023113182,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6231545386346586,1.6047383722680022,0.6316137436628174,0.3756343419053763,0.4048416692737012,-0.7848810758995434,1.6044118396824991,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6231282820705176,1.6048059906336154,0.6315606776459817,0.3756587770891228,0.404887890916234,-0.784693011405768,1.6044673136813894,0.0,0.0,0.0,-0.0,-0.0,1.0
