u,x,f2FF,f2XF,f2XX,v1_target,v4_target,c2_target
0.7141357142857142,1.4002940617529682,-16168.54008520647,0.0,1.8997369953084093,9.353513670431198,0.0,-0.872903699902199
0.7141392857142856,1.4002870588470635,-16605.865077686005,0.0,1.856654007592135,9.152199301071848,0.0,-0.8585560802854664
0.7141428571428571,1.4002800560112023,-17058.449614325007,0.0,1.8141781890830722,8.954252355146787,0.0,-0.8444511599783417
0.7141464285714285,1.4002730532453829,-17526.938314724397,0.0,1.7723083784791007,8.759649870010955,0.0,-0.8305872219237265
0.71415,1.4002660505496043,-18012.007565584874,0.0,1.7310433593867356,8.568368553653864,0.0,-0.8169625261741182
0.7141535714285714,1.400259047923866,-18514.367304181502,0.0,1.690381775222076,8.380384787788625,0.0,-0.8035753101327529
0.7141571428571428,1.4002520453681664,-19034.76291400928,0.0,1.6503222187047595,8.195674631076237,0.0,-0.7904237888042673
0.7141607142857143,1.4002450428825044,-19573.977232957903,0.0,1.61086292478541,8.014213822488253,0.0,-0.7775061550551075
0.7141642857142857,1.4002380404668795,-20132.832232155037,0.0,1.5720021207979005,7.835977784807412,0.0,-0.7648205798836336
0.7141678571428571,1.40023103812129,-20712.191009305916,0.0,1.5337381769800942,7.660941628270331,0.0,-0.752365212700164
0.7141714285714286,1.4002240358457354,-21312.96079332059,0.0,1.4960691616521815,7.4890801543510435,0.0,-0.7401381816169399
0.714175,1.4002170336402142,-21936.095564759806,0.0,1.4589930067719914,7.320367859687095,0.0,-0.7281375937480172
0.7141785714285714,1.4002100315047257,-22582.598797506194,0.0,1.4225075445413027,7.154778940150223,0.0,-0.7163615355193218
0.7141821428571429,1.4002030294392689,-23253.526380398354,0.0,1.3866105275224498,6.992287295062485,0.0,-0.7048080729888317
0.7141857142857142,1.4001960274438423,-23949.989731866608,0.0,1.3512995173009437,6.8328665315633454,0.0,-0.6934752521773067
0.7141892857142856,1.400189025518445,-24673.160954715022,0.0,1.3165719724739389,6.676489969098818,0.0,-0.6823610994075113
0.7141928571428571,1.4001820236630764,-25424.275255138902,0.0,1.2824255308644619,6.523130644110019,0.0,-0.6714636216573665
