x,u,a1_archive,a1_selected,a2_archive,a2_selected,a5_archive,a5_selected,P,R
1.0717695753512322,0.9330363755402252,2.9944094478365253,2.994415277127608,-49.11627757131854,-49.11627757131856,-724.8299053848224,-757.1248589812227,8.769752690816135,-2.0972423138725325
1.0723233272079329,0.9325545519966956,2.9828328644187083,2.982822496158079,-49.71067198216349,-49.710671982163504,81.61076999234214,107.29270667558212,8.902795778870637,-2.098186397578633
1.0728770790646338,0.9320732258273516,2.971189896564648,2.971209176927877,-49.13933274686252,-49.139332746862536,501.7551387392597,477.5650274556411,8.829849731553008,-2.099124488413559
1.0734308309213347,0.9315923962624508,2.9597454416942437,2.9597336872527187,-49.129573572435554,-49.12957357243557,-315.20839229482885,-300.319451624096,8.862753475259028,-2.1000687722673823
1.0739845827780354,0.931112062533838,2.9481291218222623,2.948132370366194,-49.22422328170727,-49.224223281707275,909.6882309721888,922.1130059145186,8.887279028169363,-2.101005916102662
1.0745383346347364,0.9306322238749408,2.9367434642127037,2.936766802357582,-47.78241386179196,-47.78241386179197,399.6542445030449,391.0645281264396,8.69593974149407,-2.1019462673913067
1.0750920864914373,0.9301528795207672,2.925584125887415,2.925551929417676,-48.75553753929786,-48.75553753929788,-1417.282447057772,-1425.8060038770093,8.887077511558477,-2.1028893149933117
1.0756458383481382,0.9296740287078998,2.913858639836956,2.913882626835063,-49.78769330611725,-49.78769330611725,334.87502349349023,316.38031374850857,9.078070332861229,-2.103820171855895
1.076199590204839,0.9291956706744932,2.902316031961312,2.902315133022491,-48.316962669179695,-48.3169626691797,1408.3290850621588,1450.8482439580307,8.874543942880914,-2.1047569111062394
1.0767533420615398,0.928717804660268,2.891112049556884,2.8911131403919192,-47.62167419734189,-47.62167419734193,-38.09085124373388,-52.092534884743394,8.765738601821116,-2.105692490418297
1.0773070939182408,0.9282404299065092,2.879877025941709,2.8798809218511785,-48.18227871613469,-48.182278716134704,-596.7829473387748,-606.0070866010404,8.90149923224024,-2.10663007521174
1.0778608457749417,0.9277635456560605,2.868493667264583,2.868484955867731,-48.42646167277624,-48.426461672776234,388.69482939956055,392.6268290982766,8.966761905309749,-2.1075622761881165
1.0784145976316424,0.9272871511533204,2.8571519585522838,2.8571769043737185,-47.84411477685455,-47.844114776854575,46.57521049126101,27.7632161385479,8.907196721146166,-2.108494034161108
1.0789683494883433,0.9268112456442388,2.8459262434061574,2.845894726252456,-48.20979031044463,-48.20979031044466,89.56357268416293,123.84143725418605,8.99523429047213,-2.109428400823302
1.079522101345044,0.9263358283763136,2.834560803843107,2.8346044366777634,-47.35858230741365,-47.35858230741367,1159.7827173341614,1152.4361552874461,8.87210637767508,-2.110354807492461
1.080075853201745,0.925860898598584,2.823635016731012,2.8236034574083675,-46.86252759268432,-46.86252759268435,-763.7510596428266,-775.4300143694462,8.806675325690904,-2.111290745409526
1.080629605058446,0.9253864555616303,2.812350912148009,2.8123650471024475,-48.46942907461983,-48.469429074619846,-911.3699544447188,-920.8467741282711,9.127555508635698,-2.1122190462795576
1.0811833569151468,0.924912498517568,2.800934628835952,2.800938670091033,-47.86736282722353,-47.86736282722355,1462.332389134138,1471.1526730314379,9.073127376315757,-2.113141017338615
1.0817371087718477,0.9244390267200427,2.789855442551537,2.7898564253022204,-46.56156183815212,-46.56156183815212,580.8065677517607,601.2462247528322,8.833879932162333,-2.11407101647091
1.0822908606285484,0.923966039424229,2.778885540157594,2.7788919603737083,-46.87206098309384,-46.872060983093874,-737.0188281917602,-750.2180811609009,8.939245147724687,-2.114998295052291
1.082844612485249,0.9234935358868236,2.767771717018927,2.767758644698662,-47.35062177343848,-47.3506217734385,199.32702146860868,188.67955973498226,9.049747208750311,-2.1159234402140887
