x,u,a5_unsmoothed_identity,a5_selected,rel_scaled_difference
0.0475407854697163,21.03457042452537,-4.994684596571686,-4.994710922250171,5.270738917772788e-06
0.0476508774664217,20.985972413722564,-5.008014854139126,-5.007974982619837,7.961541738620239e-06
0.0477612244073316,20.93748668316164,-4.971250894192796,-4.971296722256352,9.218618116820015e-06
0.0478718268828302,20.8891129734316,-4.985317131847884,-4.985278913615902,7.666158635656392e-06
0.0479826854846684,20.84085102572101,-4.984879520199684,-4.9849022285982105,4.555455840988196e-06
0.0480938008059678,20.79270058181622,-4.993155059137472,-4.993145183119791,1.977911273336976e-06
0.0482051734412233,20.74466138410025,-5.004491253929366,-5.004492650754479,2.791143078466671e-07
0.0483168039863066,20.69673317555128,-4.968077938210176,-4.968083561285222,1.1318411497418666e-06
0.0484286930384692,20.648915699741323,-4.9628541694885655,-4.962837174899352,3.424357966774087e-06
0.0485408411963458,20.60120870083481,-5.000119686714523,-5.000156532397052,7.368960112483108e-06
0.0486532490599573,20.55361192358728,-5.001537187006291,-5.001471813180655,1.3070746690890407e-05
0.048765917230714,20.506125113344016,-4.972166957245354,-4.972258041330403,1.8318790545982145e-05
0.0488788463114192,20.45874801603853,-4.971530670261757,-4.971436912896878,1.885885275530163e-05
0.0489920369062718,20.411480378191484,-4.97647474781746,-4.97652683936694,1.046756029516794e-05
0.0491054896208701,20.364321946909055,-4.993314309867031,-4.9933382188677085,4.7882026232181695e-06
0.0492192050622147,20.317272469881765,-4.988833825469717,-4.988748980144743,1.700704572291134e-05
0.0493331838387118,20.27033169538308,-4.945820829137944,-4.945912211412249,1.8476664938318996e-05
0.0494474265601766,20.22349937226801,-4.986611547428575,-4.986550769019631,1.218831833316938e-05
0.0495619338378365,20.17677524997181,-4.994240995946202,-4.994270713102761,5.950284854647754e-06
0.0496767062843343,20.13015907850865,-4.952893508599578,-4.9528805250743675,2.6214020527526407e-06
0.0497917445137315,20.083650608470272,-4.98617725833382,-4.986182688394196,1.0890227312674914e-06
0.0499070491415116,20.03724959102464,-4.992813033998855,-4.992810598391937,4.878225764398243e-07
0.0500226207845834,19.99095577791463,-4.9569715899959395,-4.956972506726067,1.849375391247057e-07
0.0501384600612844,19.94476892145664,-4.943758574630983,-4.943758049597196,1.0620134037439443e-07
0.0502545675913839,19.89868877453935,-4.995711108806274,-4.995711218203998,2.189832866353701e-08
0.0503709439960864,19.852715090622397,-4.99858848747953,-4.998588318728222,3.375979208152133e-08
0.0504875898980351,19.806847623734928,-4.935357342806066,-4.935357309574317,6.7334027913247895e-09
0.0506045059213148,19.761086128474503,-4.968090079055554,-4.96808991375948,3.327155344919091e-08
0.0507216926914559,19.715430360005527,-4.977489402625773,-4.977489475373631,1.4615371830940816e-08
0.050839150835437,19.66988007405817,-4.951571456732764,-4.95157101931952,8.833826758112456e-08
0.0509568809816889,19.62443502692688,-4.997481713928,-4.99748243212754,1.4371228969945686e-07
0.0510748837600974,19.579094975469268,-4.963439257937224,-4.963437340715398,3.862688200881044e-07
0.0511931598020073,19.53385967710455,-4.92744293908233,-4.927447059843712,8.362879961966146e-07
0.051311709740225,19.48872888981257,-4.991126928661439,-4.991117148652489,1.9594791096340854e-06
0.0514305342090228,19.443702372132144,-4.970329437632945,-4.970351452627737,4.429282820754318e-06
0.0515496338441414,19.398779883160117,-4.942257171906146,-4.942211906316299,9.15889001171067e-06
0.0516690092827938,19.35396118254987,-4.960824592413331,-4.960896989495928,1.4593759817097653e-05
0.0517886611636689,19.30924603050998,-4.962163374038788,-4.962079170879612,1.6969042094912977e-05
0.0519085901269343,19.26463418780316,-4.976766631392381,-4.976834140413046,1.3564835497686477e-05
0.0520287968142402,19.2201254157448,-4.953043686630485,-4.953010013975033,6.7983764292833045e-06
0.0521492818687226,19.17571947620177,-4.953990328435699,-4.953987526666202,5.655581282050341e-07
0.052270045935007,19.131416131591084,-4.957334855657718,-4.957374505512011,7.998219899756589e-06
0.0523910896592116,19.087215144878677,-4.945691547727414,-4.945616858035777,1.5101971264491934e-05
0.0525124136889508,19.04311627957812,-4.973345184714109,-4.973434831799747,1.8025510458020743e-05
0.0526340186733387,18.99911929974941,-4.949104803908725,-4.949031136868898,1.488492217184285e-05
0.0527559052629926,18.955223969997604,-4.937661811290185,-4.937700692329142,7.874382742946214e-06
0.0528780741100366,18.911430055471584,-4.97396808717252,-4.973964212813635,7.789271698910434e-07
0.0530005258681048,18.86773732186288,-4.942712542095555,-4.942683485958822,5.878581140544682e-06
0.0531232611923448,18.824145535404416,-4.948717084216444,-4.9487752658228334,1.1756906971942584e-05
0.0532462807394218,18.78065446286904,-4.960683926927789,-4.960612299021909,1.443911906814304e-05
0.0533695851675211,18.737263871568665,-4.928219571872026,-4.928280186420363,1.2299482085379543e-05
0.0534931751363526,18.69397352935264,-4.9664948760974115,-4.9664575315548305,7.51929550168379e-06
0.0536170513071538,18.650783204606704,-4.953134380492413,-4.95315231752257,3.621349387939432e-06
0.0537412143426934,18.607692666251765,-4.934446504406114,-4.934438425625603,1.6372212168338866e-06
0.053865664907275,18.56470168374255,-4.942376438959413,-4.942380247028832,7.704936007891104e-07
0.0539904036667404,18.521810027066497,-4.943262907655209,-4.943260057114717,5.766516054073785e-07
0.0541154312884734,18.479017466742437,-4.954694661064145,-4.95469826166931,7.267057632083022e-07
0.0542407484414034,18.436323773819343,-4.93664749464711,-4.936640834876851,1.3490471551883018e-06
0.0543663557960087,18.393728719875224,-4.946768867345435,-4.946779134761295,2.075580269682893e-06
0.0544922540243202,18.351232077015837,-4.941833014996748,-4.941820582778231,2.515709956032601e-06
0.0546184437999253,18.308833617873372,-4.934378577905115,-4.934389643895827,2.242631070457775e-06
0.054744925797971,18.26653311560544,-4.941232876185106,-4.941223783814395,1.8401016384537723e-06
0.0548717006951679,18.22433034389368,-4.936376863854491,-4.936386545268335,1.961238801444172e-06
0.0549987691697937,18.18222507694259,-4.94901708163864,-4.9490001960872485,3.4119000022114945e-06
0.0551261319016968,18.140217089478387,-4.932667486104248,-4.932697227570778,6.0294894424238494e-06
0.0552537895722998,18.098306156747785,-4.9177441093672485,-4.917707457333968,7.453017575800675e-06
0.0553817428646034,18.05649205451673,-4.941727883712096,-4.941748359395913,4.143426003766721e-06
0.0555099924631901,18.0147745590692,-4.945298078705075,-4.94530831458371,2.0698203571252687e-06
0.0556385390542275,17.973153447206098,-4.938653660812136,-4.9386254376890335,5.714740299876875e-06
0.0557673833254722,17.931628496244002,-4.923446343989741,-4.92347026391109,4.8583694587480604e-06
0.0558965259662736,17.890199484013944,-4.92191969220483,-4.921906846720681,2.6098524463135863e-06
0.0560259676675775,17.84886618886022,-4.937269969760425,-4.937275398133448,1.0994685434350746e-06
0.0561557091219294,17.80762838963936,-4.924996389634875,-4.924994042740369,4.7652715245433723e-07
0.0562857510234789,17.766485865718703,-4.933014836936629,-4.933015530593637,1.4061522827686225e-07
0.0564160940679829,17.7254383969754,-4.93993347540537,-4.939933281227106,3.93078701681441e-08
0.0565467389528095,17.684485763795145,-4.90994543679246,-4.9099453851668144,1.0514505027596717e-08
0.0566776863769419,17.643627747070997,-4.915129479347013,-4.915128742731748,1.4986690948426588e-07
0.0568089370409818,17.602864128202274,-4.946990442907932,-4.946992586709426,4.3335468673334636e-07
0.0569404916471533,17.562194689093353,-4.919825798686338,-4.919820078246758,1.1627321400955447e-06
0.0570723508993066,17.52161921215251,-4.911112277607289,-4.911125293890718,2.650373824320276e-06
0.0572045155029221,17.481137480290666,-4.937204298679405,-4.9371769397361955,5.541383656519295e-06
0.0573369861651136,17.4407492769204,-4.902489453764877,-4.902535573301137,9.407370825429977e-06
0.0574697635946326,17.40045438595462,-4.9227740812146745,-4.922711541457993,1.2704169569847386e-05
0.0576028485018718,17.36025259180551,-4.9425608664534195,-4.942631022584553,1.4194287744635322e-05
0.0577362415988691,17.320143679383303,-4.891853376296767,-4.891789755448485,1.3005469172545898e-05
0.057869943599311,17.28012743409527,-4.919417831483653,-4.919452616726504,7.071008001978842e-06
0.0580039552185371,17.240203641844353,-4.931338833339371,-4.931343167746982,8.789514890566779e-07
0.0581382771735432,17.20037208902824,-4.9035056524337355,-4.903479356832213,5.362612666683759e-06
0.0582729101829856,17.160632562538087,-4.915459075408222,-4.915481239332528,4.509024277414175e-06
0.0584078549671849,17.1209848497574,-4.913443555083008,-4.913435136409511,1.7133957890451865e-06
0.0585431122481297,17.081428738560913,-4.914473293975225,-4.914469116575704,8.5001978251526e-07
0.0586786827494805,17.041964017313482,-4.908893895039479,-4.908907615673149,2.7950560683285823e-06
0.0588145671965737,17.002590474868885,-4.903060394658103,-4.903040490940181,4.059447838640951e-06
0.0589507663164254,16.96330790056873,-4.914765231735464,-4.914787519769417,4.534913246644223e-06
0.0590872808377351,16.924116084241376,-4.907076923510996,-4.9070489146825,5.707843779956282e-06
0.0592241114908899,16.885014816200734,-4.915294657538729,-4.915342495450572,9.732460651164263e-06
0.0593612590079684,16.846003887245118,-4.91048936981133,-4.91040256150135,1.767813825522003e-05
0.0594987241227443,16.80708308865626,-4.883421340571359,-4.883538557889704,2.400311383561784e-05
0.0596365075706906,16.768252212198078,-4.904090424693382,-4.903996804390883,1.9090248015700827e-05
0.0597746100889835,16.729511050115587,-4.925674558329692,-4.92569266491576,3.6759606941736896e-06
0.0599130324165063,16.6908593951338,-4.899738451088864,-4.899784486121201,9.395406060299708e-06
0.0600517752938534,16.652297040456602,-4.886605660380289,-4.886547782043193,1.1844282333978588e-05
0.060190839463334,16.61382377976573,-4.895562672708774,-4.895596372537088,6.883749747819496e-06
0.0603302256689765,16.575439407219523,-4.906743025128417,-4.906734944866921,1.64676679723502e-06
0.0604699346565323,16.5371437174519,-4.914051085452391,-4.914047297264192,7.708890552436505e-07
0.0606099671734797,16.498936505571262,-4.8846768077211795,-4.884680532808131,7.626066367176755e-07
0.0607503239690279,16.460817567159413,-4.883865344705615,-4.883865363915606,3.933358021864014e-09
0.0608910057941211,16.422786698270436,-4.899924622741724,-4.899919178392272,1.1111088172431194e-06
0.0610320134014427,16.384843695429545,-4.903822015681971,-4.90383635112528,2.9233204759517413e-06
0.0611733475454188,16.346988355632153,-4.893978789803553,-4.893948450209386,6.1993718137833475e-06
0.0613150089822226,16.309220476342677,-4.880890786811403,-4.88093918982619,9.916840368187998e-06
0.0614569984697788,16.27153985549336,-4.897721029936229,-4.8976657618498445,1.1284449654639688e-05
0.0615993167677666,16.233946291483466,-4.89259221788205,-4.8926329947205645,8.334403665531436e-06
0.061741964637625,16.196439583177906,-4.887153835876012,-4.887142928059474,2.2319363998602507e-06
0.0618849428425559,16.159019529906367,-4.875178324018865,-4.875153399680513,5.112497778703086e-06
0.0620282521475289,16.121685931462093,-4.888869793415959,-4.888925441037837,1.1382512570193606e-05
0.0621718933192848,16.084438588100948,-4.907574950473451,-4.907508761643513,1.348707469710889e-05
0.06231586712634,16.04727730054028,-4.878967242441422,-4.8790164263439495,1.0080801957384101e-05
0.0624601743389908,16.01020186995779,-4.866647109462125,-4.866625186717643,4.504691626265578e-06
0.062604815729317,15.973212097990622,-4.8782163247444466,-4.87822046602486,8.489333268594367e-07
0.0627497920711867,15.936307786734128,-4.896988723832333,-4.896989405258047,1.3915198757986937e-07
0.0628951041402598,15.899488738740953,-4.88858154127919,-4.888580800755794,1.5148021757225617e-07
0.0630407527139924,15.86275475701993,-4.863647966254721,-4.86364782682608,2.866750267383273e-08
0.0631867385716412,15.826105645034977,-4.874947782244279,-4.874948526281704,1.5262469644465885e-07
0.0633330624942672,15.789541206704133,-4.890501009581597,-4.890498707015561,4.708241613678802e-07
0.0634797252647403,15.753061246398437,-4.873803865836983,-4.8738090175692,1.057024935479022e-06
0.0636267276677434,15.716665568940869,-4.862579175719734,-4.862567108148335,2.4817223458901325e-06
0.0637740704897763,15.680353979605412,-4.874776897021486,-4.874801156956124,4.9766246026321805e-06
0.0639217545191603,15.644126284115902,-4.886787573119015,-4.886749400406917,7.811412206234952e-06
0.0640697805460421,15.607982288645047,-4.877142742579636,-4.877184072883448,8.474286276558442e-06
0.0642181493623984,15.571921799813326,-4.854701020768937,-4.854672061588057,5.965183181432228e-06
0.0643668617620396,15.535944624688083,-4.862124681797628,-4.8621359217617215,2.311739173569351e-06
0.0645159185406145,15.500050570782358,-4.887342196068317,-4.887339691075706,5.125470063418019e-07
0.0646653204956146,15.464239446053885,-4.868079346874024,-4.8680836937667795,8.929379423266368e-07
0.064815068426378,15.428511058904116,-4.852660947324173,-4.852646477832755,2.981764350618001e-06
0.0649651631340937,15.39286521817722,-4.862237482672292,-4.862269193150538,6.521787213996246e-06
0.0651156054218064,15.357301733158923,-4.8734915245849155,-4.873439698299213,1.0634323552357017e-05
0.0652663960944201,15.32182041357565,-4.874432748760303,-4.874492736864832,1.2306684207382891e-05
0.065417535958703,15.286421069593375,-4.844853137478196,-4.844805286441154,9.876674417854104e-06
0.0655690258232915,15.251103511816687,-4.855012295529487,-4.855034417854202,4.556594992497673e-06
0.0657208664986945,15.215867551287753,-4.874385744352799,-4.8743920624304975,1.2961792582117025e-06
0.0658730587972979,15.180712999485303,-4.856285721144316,-4.8562478619975185,7.795905960035331e-06
0.0660256035333689,15.145639668323616,-4.852757383733765,-4.852826299618547,1.4201386826585588e-05
0.0661785015230602,15.110647370151552,-4.8604448653385095,-4.860360226094157,1.7413888378067826e-05
0.0663317535844146,15.075735917751487,-4.851449557137412,-4.851524392090946,1.5425277054248035e-05
0.0664853605373693,15.04090512433834,-4.851962358918581,-4.851910621497482,1.0663195068737015e-05
0.0666393232037601,15.006154803558616,-4.8640260841430845,-4.864056335082667,6.219321002669497e-06
0.0667936424073262,14.971484769489315,-4.845098199736977,-4.845084199604642,2.8895456310818163e-06
0.0669483189737143,14.936894836637,-4.8407903845666365,-4.8407885010257985,3.89097789478948e-07
0.0671033537304828,14.902384819936854,-4.862683787073796,-4.862705977989039,4.563511882496952e-06
0.0672587475071069,14.867954534751556,-4.851375947068262,-4.851324098445788,1.0687405601905962e-05
0.0674145011349824,14.833603796870417,-4.831521837191085,-4.831599708921994,1.6117433291819414e-05
0.0675706154474305,14.799332422508323,-4.8506324681200965,-4.850563268744051,1.4266052210742855e-05
0.067727091279702,14.765140228304812,-4.854460059897734,-4.85447626664751,3.3385277818772595e-06
0.0678839294689822,14.73102703132299,-4.835557247807248,-4.835596393390711,8.095361394075501e-06
0.0680411308543948,14.696992649048685,-4.8486031976028645,-4.848547056811494,1.1578755588444897e-05
0.068198696277007,14.663036899389338,-4.835306674410754,-4.8353479004325015,8.52604075056355e-06
0.0683566265798334,14.629159600673162,-4.832098942166279,-4.832074804883748,4.9951962533676766e-06
0.068514922607841,14.595360571648047,-4.859521213950226,-4.859536971860894,3.242687905681601e-06
0.0686735852079534,14.561639631480686,-4.838492424739692,-4.838479842608736,2.6004238203311616e-06
0.0688326152290554,14.527996599755566,-4.8175675035298475,-4.817576859554322,1.9420640120593375e-06
0.0689920135219979,14.494431296473946,-4.832748402761219,-4.832742338474127,1.2548319479201082e-06
0.0691517809396018,14.460943542053023,-4.853034586959488,-4.853036876297071,4.717332097258943e-07
0.0693119183366632,14.427533157324842,-4.829052164017318,-4.829053416975755,2.5946260153986744e-07
0.0694724265699573,14.394199963535472,-4.82059810386482,-4.820595813938316,4.750295409570631e-07
0.0696333064982439,14.36094378234386,-4.84942082378098,-4.849416024662273,9.896271908066078e-07
0.0697945589822709,14.327764435821113,-4.824293918563109,-4.824307541305487,2.8237795224888037e-06
0.0699561848847798,14.29466174644935,-4.813177998137638,-4.813172884307164,1.0624644415238861e-06
0.07011818507051,14.26163553712082,-4.839870254667888,-4.839843029627195,5.625159200644065e-06
0.0702805604062033,14.228685631136988,-4.830476254957221,-4.830532544144354,1.1652926991590723e-05
0.0704433117606087,14.195811852207544,-4.811523060344893,-4.811465510751351,1.1960785144419586e-05
0.0706064400044868,14.163014024449517,-4.829514015704195,-4.82955223628645,7.913960313684616e-06
0.070769946010615,14.13029197238623,-4.828462197130001,-4.828441531353389,4.279991386268267e-06
0.0709338306537916,14.097645520946465,-4.8096577266739615,-4.809669540668734,2.456306756957126e-06
0.0710980948108407,14.06507449546348,-4.830723421679747,-4.83071844013782,1.0312206873716363e-06
0.0712627393606169,14.0325787216741,-4.8226176361742805,-4.822603057619794,3.0229546661390546e-06
0.0714277651840102,14.000158025717704,-4.802348288748844,-4.8023936184446105,9.439068772450515e-06
0.0715931731639503,13.967812234135412,-4.827187286296098,-4.827142455161996,9.287216642534317e-06
0.0717589641854114,13.935541173869115,-4.8194862967158585,-4.81946820447296,3.753977454159957e-06
0.0719251391354175,13.903344672260472,-4.800561486362019,-4.800634752168841,1.5261924470621585e-05
0.0720916989030464,13.871222557050084,-4.820667396126732,-4.82062966612091,7.82671831957782e-06
0.0722586443794347,13.839174656376567,-4.815243824662095,-4.815196119088134,9.907197994038636e-06
0.0724259764577829,13.80720079877556,-4.805139557068276,-4.805227452224363,1.8291904957964246e-05
0.0725936960333597,13.775300813178877,-4.810704541369036,-4.8106387101593,1.3684317789588711e-05
0.0727618040035073,13.743474528913517,-4.805430794041561,-4.805452848175252,4.589418646539563e-06
0.0729303012676455,13.711721775700877,-4.810455658216822,-4.810463642191749,1.6597128202955585e-06
0.0730991887272773,13.680042383655694,-4.812058762671414,-4.812042459040227,3.3880781576883655e-06
0.073268467285993,13.648436183285272,-4.79701802235604,-4.79702968534286,2.4312993542065527e-06
0.0734381378494756,13.616903005488458,-4.799078799365998,-4.799072831933744,1.2434536925931185e-06
0.0736082013255055,13.585442681554786,-4.803966437140794,-4.8039689033465995,5.133686586002509e-07
0.0737786586239651,13.554055043163602,-4.798739021489803,-4.7987378355190025,2.4714217534349984e-07
0.0739495106568439,13.522739922383137,-4.806803871383531,-4.806804275395701,8.405006345077466e-08
0.0741207583382433,13.491497151669597,-4.801038790970245,-4.80103845303292,7.038837633845817e-08
0.0742924025843816,13.460326563866284,-4.789459088735428,-4.789459210228628,2.5366789472063195e-08
0.0744644443135988,13.429227992202696,-4.7976272743385575,-4.797626867060959,8.489146301375034e-08
0.0746368844463614,13.398201270293653,-4.798047925558544,-4.7980485131960435,1.2247428718233985e-07
0.0748097239052677,13.367246232138353,-4.78600826816956,-4.786006659682652,3.3608109681064e-07
0.0749829636150523,13.336362712119543,-4.793953072902794,-4.793956470684617,7.087640974662103e-07
0.0751566045025914,13.3055505450026,-4.801135787348711,-4.801127850256808,1.6531696361820927e-06
0.0753306474969074,13.274809565934683,-4.784789396783869,-4.784803598416635,2.968078966092304e-06
0.0755050935291743,13.244139610443783,-4.778950165843731,-4.7789334150473035,3.505120548648766e-06
0.0756799435327222,13.213540514437936,-4.788160557592683,-4.78817372315974,2.749608518477355e-06
0.0758551984430428,13.183012114204242,-4.800346790987237,-4.800325658951755,4.402189342062075e-06
0.076030859197794,13.152554246408076,-4.777482661756451,-4.77752945976154,9.795536352963537e-06
0.0762069267368051,13.12216674809217,-4.7720331545379455,-4.771977553046721,1.1651530788642515e-05
0.0763834020020818,13.091849456675751,-4.804550758762093,-4.80457349049328,4.731291712489125e-06
0.0765602859378113,13.061602209953657,-4.768202137741069,-4.76821275233115,2.2261199871420978e-06
0.0767375794903673,13.031424846095488,-4.7714656963304005,-4.771462493588084,6.712281970613734e-07
0.0769152836083149,13.001317203644756,-4.798548125615613,-4.798526824937931,4.438983860227891e-06
0.0770933992424159,12.971279121517988,-4.763763851984708,-4.763782699402872,3.956413195436651e-06
0.0772719273456338,12.941310439003878,-4.776909258609358,-4.776916853538703,1.589925396070958e-06
0.0774508688731391,12.9114109957624,-4.77930690790903,-4.779280500619337,5.525338757596892e-06
0.0776302247823139,12.881580631824022,-4.771548015849497,-4.7715686536674005,4.3251829039466305e-06
0.0778099960327577,12.85181918758875,-4.774744863172943,-4.774740996475097,8.098229239804389e-07
0.0779901835862919,12.822126503825377,-4.7639425828583875,-4.763942089334452,1.0359569346452569e-07
0.0781707884069653,12.792502421670552,-4.777884913337203,-4.77787156642924,2.7934762359956037e-06
0.0783518114610593,12.762946782627967,-4.771534180838364,-4.771549959000305,3.3067272167490415e-06
0.0785332537170927,12.733459428567528,-4.7657342713229545,-4.765742038556807,1.6298084220260434e-06
0.0787151161458276,12.704040201724409,-4.761796937327254,-4.761785474742911,2.407197218592414e-06
0.0788973997202735,12.674688944698383,-4.756267958896054,-4.756239681130282,5.945368515167785e-06
0.0790801054156936,12.64540550045281,-4.77714604860426,-4.777173759089976,5.80063607724767e-06
0.0792632342096095,12.616189712313869,-4.767125512724003,-4.767174625599615,1.0302408753582047e-05
0.0794467870818064,12.587041423969726,-4.750212372833735,-4.7501494951511445,1.3236815042204148e-05
0.0796307650143383,12.557960479469717,-4.765359307867515,-4.765321439834969,7.94652199333837e-06
0.0798151689915335,12.528946723223456,-4.76971474780369,-4.7697647155498455,1.0476044962406205e-05
0.08,12.5,-4.749880774360926,-4.749909940583499,6.140411508964698e-06
0.0805537518567008,12.414071063740476,-4.755417517645661,-4.755354719981716,1.3205499561779108e-05
0.0811075037134017,12.329315466711453,-4.754824069071219,-4.754878220549587,1.1388744900218214e-05
0.0816612555701025,12.245709339376312,-4.746271661226008,-4.746243789963003,5.872243519637768e-06
0.0822150074268034,12.163229455282927,-4.744624721610979,-4.744634617340548,2.085671712672222e-06
0.0827687592835042,12.081853209551491,-4.740427249786382,-4.740432739188721,1.157997380754439e-06
0.0833225111402051,12.001558598219876,-4.73824525936128,-4.73823780554109,1.5731182710898703e-06
0.083876262996906,11.922324198407454,-4.734929128937755,-4.734949295243987,4.259051335907116e-06
0.0844300148536068,11.8441291492593,-4.731691730295733,-4.7316627741971224,6.119608009335017e-06
0.0849837667103077,11.76695313363546,-4.728818461270877,-4.728792218273592,5.54958865507919e-06
0.0855375185670085,11.69077636051154,-4.726448739972456,-4.726479270388278,6.459483113384084e-06
0.0860912704237094,11.615579548058356,-4.723705509082334,-4.723719199281657,2.898190688708742e-06
0.0866450222804102,11.541343907370576,-4.720692202456899,-4.720706022147158,2.927471155952102e-06
0.0871987741371111,11.468051126815189,-4.719286010134126,-4.719247974210575,8.059677559179402e-06
0.0877525259938119,11.39568335697274,-4.716450299872582,-4.716449840399699,9.741921437497381e-08
0.0883062778505128,11.324223196144972,-4.7144137519306835,-4.714452549727179,8.22961210810713e-06
0.0888600297072136,11.253653676404529,-4.713257593492036,-4.713242453546528,3.212204130268659e-06
0.0894137815639145,11.183958250162846,-4.710285318352664,-4.710281739300755,7.598376037050008e-07
0.0899675334206153,11.115120777234274,-4.709763635462519,-4.709743845201901,4.2019647161934785e-06
0.0905212852773162,11.04712551237483,-4.708906943673727,-4.7089176729419915,2.278505052744602e-06
0.0910750371340171,10.979957093275711,-4.706486714944553,-4.706483911948633,5.955601471906487e-07
0.0916287889907179,10.913600528992053,-4.706276921783871,-4.706290595487179,2.90541834546813e-06
0.0921825408474188,10.848041188788743,-4.706355240786348,-4.706351558717269,7.82361060860848e-07
0.0927362927041196,10.783264791386008,-4.705553574881554,-4.705520935991506,6.936248738656573e-06
0.0932900445608205,10.719257394587794,-4.704905581513232,-4.704944173591464,8.202519171350947e-06
0.0938437964175213,10.65600538527758,-4.705182523869826,-4.705213076640977,6.493429531242573e-06
0.0943975482742222,10.593495469766104,-4.706807382991009,-4.706749058498413,1.2391518889689292e-05
0.0949513001309231,10.531714664477004,-4.706821319198684,-4.706828431301213,1.5110202930623345e-06
0.0955050519876239,10.4706502869564,-4.707146362271595,-4.707156852458906,2.228566206245017e-06
0.0960588038443248,10.410289947193428,-4.710248667961443,-4.710234656167357,2.9747461490080494e-06
0.0966125557010256,10.35062153923938,-4.711288022181189,-4.711336348407351,1.0257540174705423e-05
0.0971663075577265,10.291633233113238,-4.712871973374969,-4.71282244546955,1.0509070838011826e-05
0.0977200594144273,10.233313466982612,-4.716325234746025,-4.7163388734500575,2.891807361446518e-06
0.0982738112711282,10.175650939608865,-4.719020369752213,-4.719021630741342,2.6721417377163973e-07
0.098827563127829,10.118634603046369,-4.722894396399372,-4.722878832197864,3.2954794669814608e-06
0.0993813149845299,10.0622536555857,-4.726135395661904,-4.72618064871534,9.575064962716427e-06
0.0999350668412308,10.006497534931594,-4.730016885585308,-4.729978340018111,8.149139449182618e-06
0.1004888186979316,9.951355911606347,-4.7360649267797275,-4.736072269072643,1.5502939738775669e-06
0.1010425705546325,9.896818682570157,-4.740727343755607,-4.740724231850251,6.564193909449001e-07
0.1015963224113333,9.842875965050164,-4.746583793393235,-4.7465854608943,3.5130551525263956e-07
0.1021500742680342,9.7895180905701,-4.753443339441318,-4.753444353241161,2.1327693858763665e-07
0.102703826124735,9.736735599173183,-4.759285078552044,-4.759296713027561,2.4445847065666744e-06
0.1032575779814359,9.684519233830803,-4.767523268900763,-4.767511636233737,2.439981174704742e-06
0.1038113298381367,9.632859935030275,-4.77602298083091,-4.776032527320735,1.9988366604671376e-06
0.1043650816948376,9.581748835534755,-4.78423590265389,-4.784235370429578,1.1124541568657887e-07
0.1049188335515385,9.531177255309244,-4.793840928247652,-4.7937913288558125,1.0346482618486837e-05
0.1054725854082393,9.481136696606304,-4.803807337632739,-4.8038680717014195,1.264290268369299e-05
0.1060263372649402,9.43161883920582,-4.814640174350181,-4.814649632002049,1.964352791776381e-06
0.106580089121641,9.382615535803216,-4.826247476260261,-4.8262023657079585,9.346920671679155e-06
0.1071338409783419,9.334118807540554,-4.838198034856194,-4.83820019786048,4.4706815850061133e-07
0.1076875928350427,9.286120839675686,-4.851483773246828,-4.851502877110349,3.937736250049741e-06
0.1082413446917436,9.238613977384167,-4.86544462739037,-4.865453987491729,1.923791570083068e-06
0.1087950965484444,9.191590721689549,-4.879854420734612,-4.879853663302169,1.552161965672288e-07
0.1093488484051453,9.14504372551715,-4.89548466261194,-4.895444809157183,8.140859895065619e-06
0.1099026002618462,9.098965789867304,-4.911490535604843,-4.911499888095598,1.9042062053011775e-06
0.110456352118547,9.053349860103587,-4.9292712859455055,-4.929313871265753,8.639272983279248e-06
0.1110101039752479,9.00818902235216,-4.947335071694014,-4.947325880322852,1.8578428646448638e-06
0.1115638558319487,8.963476500008426,-4.966072153341682,-4.966034578550254,7.566299938341844e-06
0.1121176076886496,8.919205650347074,-4.986691120300559,-4.98671866832415,5.524309191346979e-06
0.1126713595453504,8.875369961232236,-5.007372315211317,-5.007368937548604,6.745379613209709e-07
0.1132251114020513,8.83196304792404,-5.029559206657842,-5.029556442544756,5.495736251229509e-07
0.1137788632587521,8.78897864997854,-5.053098307235496,-5.053088907157473,1.8602602702537457e-06
0.114332615115453,8.746410628237626,-5.077600414960808,-5.077592088622527,1.6398175517198575e-06
0.1148863669721539,8.704252961906084,-5.102358943104272,-5.1024099212861,9.991100664676152e-06
0.1154401188288547,8.66249974571272,-5.12855158847691,-5.128508975230025,8.309021787100998e-06
0.1159938706855556,8.621145187152784,-5.157641882239123,-5.157641772086911,2.1357088047476374e-08
0.1165476225422564,8.580183603809099,-5.186055185566021,-5.186066459861621,2.1739636769765733e-06
0.1171013743989573,8.539609420749072,-5.215276353355988,-5.21528521910524,1.6999577110365019e-06
0.1176551262556581,8.499417167995341,-5.248135233518379,-5.248136369986327,2.1654700131322923e-07
0.118208878112359,8.45960147806739,-5.280355278901347,-5.280324952049524,5.743335480449496e-06
0.1187626299690598,8.420157083592047,-5.313296628859707,-5.313296008918565,1.166773070055777e-07
0.1193163818257607,8.38107881498044,-5.35002031462196,-5.350029593014363,1.7342723685507211e-06
0.1198701336824615,8.342361598169408,-5.386773737835222,-5.386809340449142,6.609264775693452e-06
0.1204238855391624,8.304000452425157,-5.424225643862271,-5.4242036909894145,4.047190197790923e-06
0.1209776373958633,8.265990488207319,-5.463717423185258,-5.4637238492605515,1.1761360984649215e-06
