u,x,phi,svt_weight,horndeski_weight,K_even_corrected,alpha4,alpha7,Codd,even_angular_cond55,even_angular_cond56,even_cOmega_minus2,Ephi_residual,pure_svt_full_pass,carrier_status
0.6014981012039045,1.6625156388665068,0.5904268948047672,0.9999967215896567,3.278410343310334e-06,0.005000000192045294,1.9723341642680723,1.1282571400744328,0.35948270482232414,-10157.544253368129,-1717808.8425889756,-10323.935029164386,-3.0727757305441154e-15,False,common Horndeski+SVT hybrid required
0.601522419945544,1.6624484255973873,0.5904704923680044,0.9999970204097927,2.9795902073415093e-06,0.004999999988652969,1.9729008176352172,1.1296391717576448,0.3596380817260971,-10140.714913332233,-1709159.9936701492,-10306.547335665875,-1.4210854715202004e-14,False,common Horndeski+SVT hybrid required
0.6015467386871836,1.6623812177627317,0.5905140953453132,0.9999972956119909,2.7043880090893424e-06,0.004999999999644501,1.973467513147946,1.1310213171673722,0.35979290283590615,-10123.662897366825,-1700497.2397263355,-10288.937123669872,5.50267413973709e-14,False,common Horndeski+SVT hybrid required
0.6015710574288231,1.6623140153618816,0.5905577037385037,0.9999975487458604,2.4512541395571574e-06,0.005000000200942088,1.974034264591296,1.1324035577891358,0.3599472314589237,-10106.544128316626,-1691856.2525565978,-10271.261476849279,3.18005433414763e-14,False,common Horndeski+SVT hybrid required
0.6015953761704627,1.6622468183941776,0.5906013175493865,0.9999977812833678,2.2187166321963048e-06,0.004999999845796889,1.9746010614479408,1.1337858897957445,0.36010108368027477,-10089.481600202027,-1683277.49781405,-10253.645388227478,2.90497585639915e-14,False,common Horndeski+SVT hybrid required
0.6016196949121022,1.662179626858961,0.590644936779772,0.9999979946212071,2.0053787929130706e-06,0.004999999537441498,1.9751678306300602,1.1351683241150483,0.36025437642340613,-10072.417919529713,-1674725.7655489808,-10236.028699676313,-5.198583121209299e-14,False,common Horndeski+SVT hybrid required
0.6016440136537418,1.662112440755573,0.5906885614314723,0.999998190083175,1.8099168249685604e-06,0.005000000390676333,1.9757347131326113,1.1365508433325335,0.36040718066240535,-10055.419166911548,-1666244.7284122321,-10218.480926685135,1.9473836027036764e-14,False,common Horndeski+SVT hybrid required
0.6016683323953813,1.662045260083355,0.5907321915062982,0.9999983689225473,1.6310774526573368e-06,0.004999999719811467,1.9763016517683376,1.1379334475091398,0.360559510352645,-10038.471796828208,-1657808.0859044257,-10200.98627030643,-2.6996649300331838e-14,False,common Horndeski+SVT hybrid required
0.6016926511370209,1.6619780848416483,0.590775827006061,0.9999985323244518,1.4676755482057047e-06,0.0050000000321271994,1.9768685415110476,1.1393161457222458,0.36071127946034287,-10021.520923670796,-1649419.1538208448,-10183.490731115664,-1.0394761595675781e-14,False,common Horndeski+SVT hybrid required
0.6017169698786604,1.6619109150297948,0.5908194679325734,0.9999986814082374,1.3185917625557764e-06,0.005000000327934397,1.9774355308700917,1.1406989223486612,0.3608625650713923,-10004.666080167848,-1641088.7048431037,-10166.093621243152,-1.7567860564037947e-14,False,common Horndeski+SVT hybrid required
0.6017412886203,1.661843750647136,0.5908631142876477,0.9999988172298334,1.1827701665856338e-06,0.004999999463612326,1.9780025793090614,1.1420817771278533,0.36101337789420274,-9987.840014131942,-1632806.285426335,-10148.727782950476,-5.491147314204428e-14,False,common Horndeski+SVT hybrid required
0.6017656073619395,1.6617765916930134,0.5909067660730964,0.999998940784096,1.059215903986832e-06,0.004999999897018827,1.9785696614381636,1.1434647156618922,0.3611636286391347,-9971.08148454141,-1624572.975176021,-10131.431176412145,2.5581626653357505e-14,False,common Horndeski+SVT hybrid required
0.6017899261035791,1.6617094381667694,0.5909504232907324,0.9999990530071398,9.469928602401367e-07,0.005000000134484958,1.979136830179491,1.1448477269256891,0.36131340190986605,-9954.4048838057,-1616411.769842582,-10114.220521395568,2.2144956941186082e-14,False,common Horndeski+SVT hybrid required
0.6018142448452186,1.6616422900677457,0.5909940859423689,0.9999991547786498,8.452213502430084e-07,0.005000000317689617,1.9797039973203536,1.146230807434738,0.3614627037378749,-9937.609200890436,-1608248.2497356948,-10096.890729417672,1.471774030389359e-14,False,common Horndeski+SVT hybrid required
