u,x,phi,A0prime,f3,f4,N4,tilde_f3,f3X_integrated,f2,f2X,Ephi_residual,alpha4,alpha6,alpha7,Codd,K_even_corrected,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,v1,v4,c2,even_scalar_cr2,even_vector_cOmega2,even_angular_cond55,even_angular_cond56,even_angular_discriminant,even_cOmega_minus2,even_cOmega_plus2,HXX,HXF,HXY,HFF,HFY,HYY,H_norm,control_sigma_min,v13,e4,M22_0,repair_norm
0.5701819008640291,1.7538262762894492,0.5381731802125566,0.04914529873565651,0.23355324270840735,-0.641337019972313,-0.016099698619494358,0.0,25.76384558887259,-0.10506569666278419,0.14250304774956418,-1.7763568394002505e-15,1.82148458478811,-0.03680614581742642,0.18200450664572565,0.08159911555747983,0.03740827608749009,0.9999946044794796,0.8328152278603317,1.0070086632214403,0.7280180265829026,2.2325352044517666,0.0,-0.014996353116411391,1.0000000000000002,0.9999999999999999,467.85988916898054,-5074.523991485086,239190.9718591511,-10.605825733039694,478.46571490202024,0.22393940981977759,13.531386825278263,-3.3379473189024815,400.03551479927717,-197.43380593167132,24.360407715469925,446.9857276916455,0.0049970608826754494,12.890923877475707,1.8499714527702276,-20.957461288265932,8.073895194425532e-09
0.570200090950432,1.7537703270673994,0.5382015992786732,0.049391200574123155,0.23352716381227473,-0.6412724275349272,-0.016100304059654923,0.0,25.43158449324411,-0.10513900078797664,0.14311940132608592,0.0,1.82170866881934,-0.03680966048289848,0.18203551976469518,0.08159868675951477,0.037460023114510355,0.9999945493085843,0.8327711233109005,1.007078253742495,0.7281420790587807,2.2324645729245867,0.0,-0.015205084162395275,1.0000000000000002,1.0,451.5930857721512,-4679.284509458012,222653.45315504554,-10.134301406826012,461.7273871789772,0.22591941674499616,13.359528797075098,-3.29621335451001,396.03998390280293,-195.50506262237008,24.127762686674608,442.5397613375717,0.0050470902005937315,12.692368033126344,1.844842761837299,-20.26267650780648,4.302804437151702e-09
0.5702182810368349,1.753714381414934,0.5382300202488771,0.04963786218420416,0.2335010797936314,-0.6412078384675789,-0.01610090711863466,0.0,25.10278276150521,-0.10521243716549136,0.14373650477961655,0.0,1.821932796474095,-0.03681319529836177,0.18206663855491786,0.08159827884922682,0.03751161445712481,0.9999944936817677,0.8327272412396114,1.0071483995947017,0.7282665542196715,2.2323945337159623,0.0,-0.0154155564798849,1.0000000000000002,1.0000000000000002,435.7807008672021,-4314.790595558784,207163.981630545,-9.686000287725562,445.46670115492765,0.2278913753583124,13.189444348018682,-3.2548980951932593,392.09188613692845,-193.59888157805028,23.897799203790797,438.14642149373907,0.005097523774617609,12.495873977554192,1.839701463772372,-19.585965309915323,8.777170493279272e-10
0.5702364711232378,1.7536584393317118,0.5382584431237084,0.049885265483935515,0.233474999025632,-0.6411432546254852,-0.016101507858184965,0.0,24.77742903949562,-0.10528600534585267,0.14435435480012726,0.0,1.8221569826632324,-0.03681675018758341,0.18209786266371114,0.08159789159250844,0.03756305086649081,0.9999944376003732,0.8326835724198582,1.0072190986524276,0.7283914506548446,2.232325080377755,0.0,-0.01562776165935743,1.0,1.0000000000000002,420.4080535776517,-3978.9087906694276,192658.56667562734,-9.26041604624217,429.6684696238939,0.22985532417264048,13.021128051424673,-3.2140004840279497,388.19086618875286,-191.71510258874778,23.67049930178231,433.8053181998775,0.005148360175152511,12.301403413917692,1.834597793599181,-18.926807901394895,6.000606325602225e-09
0.5702546612096407,1.753602500817391,0.5382868679037068,0.050133417103650435,0.2334489641677633,-0.6410786557839967,-0.016102106475420756,0.0,24.45547357951263,-0.1053597063237766,0.1449729591376707,1.7763568394002505e-15,1.822381224171386,-0.036820325324477224,0.1821291929766216,0.08159752316078507,0.03761433084900334,0.9999943810602705,0.8326400996417784,1.0072903556335322,0.7285167719064864,2.2322561628428397,0.0,-0.015841713148287036,1.0,1.0,405.44083625785066,-3669.0508070500587,179058.4749336655,-8.856089861485486,414.29692611933615,0.23181121537114802,12.854554239064912,-3.173514460161886,384.336171855059,-189.85336920533356,23.44582076007786,429.5156176451391,0.005199603031687774,12.108653005021969,1.8295884453290163,-18.283809544541988,3.6126636111889443e-09
0.5702728512960437,1.7535465658716298,0.5383152945894126,0.05038232460491038,0.23342297799088255,-0.6410140409370334,-0.016102702977044695,0.0,24.13686451005287,-0.105433541179445,0.14559232503065403,0.0,1.8226055311525549,-0.03682392090233829,0.18216063047537456,0.08159717363762986,0.037665452814860334,0.9999943240571487,0.8325968191017598,1.0073621757856006,0.7286425219014983,2.232187783358474,0.0,-0.016057427334973895,1.0,1.0,390.88567351929987,-3383.9975762068325,166327.60006746402,-8.473567722348548,399.3592412416484,0.2337589850118854,12.68969631864146,-3.133433728927136,380.52706288382933,-188.0133305678457,23.223722011116596,425.2764991921296,0.00525125620168859,11.917800901903501,1.8246384996186582,-17.657308681712017,1.8113841284670854e-08
0.5702910413824466,1.7534906344940873,0.5383437231813661,0.0506319839035121,0.23339707577880126,-0.6409493956178864,-0.0161032975399856,0.0,23.821570553568968,-0.1055075102766587,0.14621245567961594,0.0,1.8228299077414705,-0.036827536985600505,0.18219217550403757,0.08159684151772732,0.037716416224434335,0.9999942665892144,0.8325537135366529,1.0074345608306343,0.7287687020161503,2.2321199007069055,0.0,-0.016274907585854387,0.9999999999999999,1.0000000000000002,376.72693215580824,-3121.8041947619968,154410.39819057495,-8.111976529165076,384.8389086849733,0.2356986257373117,12.526538294121965,-3.0937546098615516,376.76298095752355,-186.1947254194115,23.00417252123124,421.08734554775947,0.0053033211409146295,11.728742048134432,1.8197344950390564,-17.04667657162809,2.084358550943407e-09
0.5703092314688494,1.753434706684422,0.5383721536801077,0.05088239873784121,0.2333712921914668,-0.6408847064122437,-0.016103890265021664,0.0,23.509548042060324,-0.10558161448882272,0.14683335769209432,-1.7763568394002505e-15,1.8230543985147143,-0.03683117372275982,0.1822238288230028,0.08159652545000119,0.03776721982026099,0.9999942086529404,0.8325107487931626,1.0075075147899766,0.7288953152920112,2.2320524778939275,0.0,-0.016494165661848893,1.0,0.9999999999999999,362.95852786023374,-2881.066891543315,143263.16051264133,-7.771337464331367,370.72986532456514,0.23763009801783302,12.365057691010941,-3.054471816872462,373.04325972366087,-184.39723885723893,22.78713509886072,416.9474184681896,0.005355800941960668,11.541519890407606,1.814901250796686,-16.45174071705192,2.553706915440067e-08
0.5703274215552523,1.753378782442292,0.5384005860861778,0.05113356370218194,0.2333456192391768,-0.640819976052743,-0.016104481242599795,0.0,23.20076710344649,-0.10565585407411385,0.1474550324922546,0.0,1.8232789722872653,-0.03683483117104865,0.18225559074095676,0.08159622581429418,0.037817863216080605,0.9999941502468573,0.8324679429851968,1.0075810391881468,0.729022362963827,2.2319855252768526,0.0,-0.016715205065902104,1.0000000000000002,1.0,349.5820408955621,-2660.3450531051894,132848.9835291272,-7.451252042115755,357.03329293767786,0.2395533870487379,12.205239439966178,-3.0155818911027508,369.3673846753901,-182.62063078082028,22.572581766164515,412.85614938628026,0.005408696785299075,11.356234469122075,1.8100741213396978,-15.872589000092052,1.2116471225660615e-08
0.5703456116416552,1.7533228617673562,0.5384290204001172,0.05138547045332992,0.2333200810546383,-0.6407551949228728,-0.016105070760120976,0.0,22.89520282817154,-0.10573022915180018,0.1480774817467606,0.0,1.8235036487632528,-0.036838509349526496,0.18228746137768098,0.08159594155918591,0.03786834629907854,0.9999940913701076,0.8324252763837194,1.0076551345053772,0.7291498455107239,2.231919014062148,0.0,-0.01693802566959761,1.0,1.0,336.5667190029185,-2457.887226418092,123108.70524606187,-7.150891178148555,343.717610181067,0.241468504254814,12.047070907001313,-2.9770819729817757,365.73488104015684,-180.864680521122,22.360486922210345,408.81301408640877,0.005462009211392312,11.172611027131166,1.8053506675230544,-15.307981012942857,2.0859549937957637e-08
0.5703638017280581,1.7532669446592732,0.5384574566224667,0.05163814473709604,0.23329466401519455,-0.6406903674804276,-0.01610565868872969,0.0,22.592778997721545,-0.10580474194010701,0.14870071963158732,0.0,1.8237284146974202,-0.036842208654971925,0.18231944272359227,0.08159567366151259,0.037918665734769874,0.9999940320141991,0.8323827649975754,1.0077298115534714,0.7292777708943691,2.231852970937399,0.0,-0.017162662884859316,1.0,0.9999999999999999,323.909701566841,-2272.6122562008363,114007.94379392335,-6.870461147228184,330.7801627140692,0.2433753012079314,11.890512805876877,-2.938962604201434,362.1448063209226,-179.12893582739548,22.15079630220723,404.8169650597767,0.005515746015175779,10.99072961837937,1.8007585019176582,-14.757874159327475,1.1183547509119503e-08
0.570381991814461,1.7532110311177023,0.538485894753767,0.05189157792257948,0.23326932996327143,-0.6406255115498303,-0.016106244956320917,0.0,22.293470241100575,-0.10587939255503313,0.14932474573812404,-1.7763568394002505e-15,1.8239532730187158,-0.03684592911786185,0.18235153495545442,0.08159542392887233,0.03796882146518965,0.9999939721784188,0.8323404259230105,1.007805071124087,0.7294061398218177,2.231787445310298,0.0,-0.017389119470741118,1.0000000000000002,0.9999999999999999,311.6260957786542,-2103.318200005387,105524.0963702685,-6.609315387923374,318.2354111665776,0.24527376674624046,11.735552544897207,-2.9012209262476043,358.59672766438194,-177.41319622437547,21.943486738475475,400.8675246662055,0.005569907726001117,10.8108469674973,1.7961580828168149,-14.222902865290008,1.2748540543106125e-08
0.570400181900864,1.7531551211423015,0.5385143347945591,0.05214575470889628,0.23324407621676094,-0.6405606260800013,-0.01610682961306025,0.0,21.99726235762213,-0.10595418063625238,0.149949557566734,1.7763568394002505e-15,1.8241782127732598,-0.036849670685269204,0.1823837378370102,0.08159519231515226,0.038018814056699046,0.9999939118635863,0.8322982636793526,1.0078809117276308,0.7295349513480408,2.231722435882231,0.0,-0.017617389081462754,0.9999999999999999,1.0,299.6917095324428,-1948.810443403193,97610.36253609085,-6.367430949247478,306.0591404816903,0.24716393049209737,11.58218319122561,-2.8638554790190036,355.09029418941697,-175.71730161612533,21.73854003739608,396.96430691363787,0.005624493405344522,10.632763815483626,1.7916187773482772,-13.70211597809903,9.825196122274523e-09
0.5704183719872669,1.7530992147327304,0.5385427767453846,0.052400684784532095,0.23321887218549886,-0.6404957247731042,-0.016107412296518707,0.0,21.704103566767433,-0.10602910743239684,0.15057516172501118,0.0,1.8244032119030589,-0.036853433585518985,0.1824160525250907,0.08159498046709937,0.038068641696650474,0.9999938510649241,0.8322563051149101,1.0079573395670602,0.7296642101003628,2.231657987655196,0.0,-0.017847492698083115,0.9999999999999999,1.0,288.08753801370204,-1807.9304089194789,90226.15119447414,-6.144572080659941,294.232110094362,0.24904570032533524,11.430378294462582,-2.8268599674675357,351.62482410991777,-174.04092795759325,21.53591769942124,393.10655552256827,0.005679507474332095,10.45632531125592,1.787191926209043,-13.194749908004475,4.917810124517517e-09
0.5704365620736698,1.7530433118886473,0.5385712206067845,0.05265637310901896,0.23319372018987428,-0.6404308058064803,-0.01610799305671442,0.0,21.413951960617297,-0.10610417388790377,0.15120156548273925,0.0,1.8246282731202106,-0.03685721798965614,0.18244847989317095,0.08159478841870856,0.03811830300575769,0.9999937897785552,0.8322145493210829,1.0080343592781145,0.7297939195726838,2.231594101518174,0.0,-0.018079444137844597,1.0,1.0,276.81722994462626,-1679.6758968438583,83346.48238159153,-5.94033928575513,282.75756923038136,0.25091902928571375,11.280116396540338,-2.790229327107857,348.1997061489091,-172.38378581626478,21.33558547391823,389.2935929963734,0.005734953371514466,10.281660199723154,1.7828168502327695,-12.70098453253081,4.488840573283383e-09
0.5704547521600727,1.7529874126097114,0.5385996663793005,0.05291281482907479,0.23316859254090033,-0.640365882520095,-0.016108571598301123,0.0,21.126778045485786,-0.10617938034558713,0.15182876985974197,-1.7763568394002505e-15,1.8248533838462726,-0.036861023967090505,0.18248102031140742,0.08159461755027211,0.038167797553132266,0.9999937280030146,0.8321730160935953,1.008111972716456,0.7299240812456297,2.231530815179962,0.0,-0.018313249510323714,1.0,1.0,265.86931466510146,-1563.140101208285,76939.05288532388,-5.754791513895299,271.6241061789967,0.252783891055084,11.131382672565856,-2.753960132757069,344.81447538828553,-170.74565798711637,21.13751802256082,385.5249054253402,0.005790832415429753,10.108717430020073,1.7785261121846936,-12.22038637954766,4.194110050745938e-10
