u,x,T_H,S_SVT,metric_residual_14,metric_residual_15,E00_H,E11_H,E00_SVTg,E11_SVTg,E00_total_standard_assembled,E11_total_standard_assembled
0.7100607142857143,1.4083302735681558,4.722858779721721e-36,1.0,0.0,-2.0816681711721685e-17,1.7883768217245894,0.07416525642556887,-1.7883768217161846,-0.0741652564304386,8.404832385622285e-12,-4.869729619549901e-12
0.7100642857142857,1.4083231900532145,4.586604482155684e-34,1.0,0.0,-6.938893903907228e-18,1.7885576829303294,0.07417713217081934,-1.7885576829613743,-0.07417713218031044,-3.104494439298833e-11,-9.491102348491154e-12
0.7100678571428571,1.408316106609529,2.7518422481259385e-32,1.0,0.0,1.3877787807814457e-17,1.788738037317717,0.0741898103168116,-1.788738037324497,-0.07418981030989998,-6.779909966780906e-12,6.911624050864873e-12
0.7100714285714286,1.408309023237099,1.0964147554910531e-30,1.0,0.0,-6.938893903907228e-18,1.7889183938481314,0.07420247095041665,-1.7889183938066164,-0.0742024709463326,4.151501364901833e-11,4.084052540598293e-12
0.710075,1.4083019399359222,3.0756905852052905e-29,1.0,0.0,0.0,1.7890989128903687,0.0742148547353072,-1.7890989129103714,-0.07421485474486056,-2.000266619006652e-11,-9.55335810459701e-12
0.7100785714285714,1.4082948567059983,6.372450786356833e-28,1.0,0.0,0.0,1.7892795533605041,0.07422702829039218,-1.7892795533220038,-0.07422702827847313,3.850031404795118e-11,1.1919049081043909e-11
0.7100821428571428,1.4082877735473265,1.0144536359963336e-26,1.0,0.0,-1.3877787807814457e-17,1.7894603197409802,0.07423898462120426,-1.7894603197356376,-0.07423898462339386,5.342615239101178e-12,-2.1895957269535415e-12
0.7100857142857142,1.4082806904599043,1.282403244016617e-25,1.0,0.0,1.3877787807814457e-17,1.7896412389975533,0.07425068030787774,-1.7896412390407528,-0.07425068031098694,-4.3199444021979616e-11,-3.1092073360383665e-12
0.7100892857142856,1.408273607443732,1.3234262928074546e-24,1.0,0.0,0.0,1.7898221976976831,0.07426229766350934,-1.7898221976862647,-0.07426229766256667,1.141842176366481e-11,9.426626146336048e-13
0.7100928571428571,1.4082665244988082,1.1413664051632403e-23,1.0,0.0,6.938893903907228e-18,1.7900026572351024,0.07427470398065578,-1.7900026572375796,-0.07427470398136818,-2.4771296125436493e-12,-7.124023593263473e-13
0.7100964285714285,1.4082594416251315,8.391927687557663e-23,1.0,0.0,6.938893903907228e-18,1.7901828569460667,0.07428751341348333,-1.7901828569475804,-0.07428751341158604,-1.5136780717739384e-12,1.8972878823575456e-12
0.7101,1.4082523588227012,5.35098260820611e-22,1.0,0.0,-1.3877787807814457e-17,1.790363273289922,0.07429995965478214,-1.7903632732813908,-0.07429995966165151,8.531175765824628e-12,-6.869366186990078e-12
0.7101035714285714,1.4082452760915158,3.002896513533945e-21,1.0,0.0,6.938893903907228e-18,1.7905437949325365,0.07431222193179199,-1.7905437949484484,-0.07431222192843467,-1.591193843353267e-11,3.3573144264664734e-12
0.7101071428571428,1.4082381934315749,1.5022034598187826e-20,1.0,-2.220446049250313e-16,-2.0816681711721685e-17,1.7907244570418472,0.07432424388609271,-1.7907244570034198,-0.07432424387043385,3.842748341753577e-11,1.5658863095069364e-11
0.7101107142857143,1.4082311108428769,6.77375647092801e-20,1.0,0.0,0.0,1.7909052316578924,0.0743360702862692,-1.7909052316561895,-0.07433607029407163,1.7028600751700651e-12,-7.802425372460675e-12
0.7101142857142857,1.4082240283254206,2.780160277338989e-19,1.0,0.0,-2.0816681711721685e-17,1.7910861967694927,0.0743475764296988,-1.7910861967980418,-0.07434757643633318,-2.8549163033630975e-11,-6.634373606040356e-12
0.7101178571428571,1.408216945879205,1.0475244388725516e-18,1.0,-2.220446049250313e-16,6.938893903907228e-18,1.7912667698904903,0.07435969725723907,-1.7912667699174805,-0.07435969725883272,-2.699018786245233e-11,-1.5936557629103731e-12
0.7101214285714286,1.4082098635042295,3.6508180873686274e-18,1.0,0.0,-6.938893903907228e-18,1.7914469031892937,0.07437250964479175,-1.7914469031923206,-0.07437250964545442,-3.0269120543380268e-12,-6.626643678231403e-13
0.710125,1.408202781200493,1.1848161401447537e-17,1.0,0.0,6.938893903907228e-18,1.7916271920382438,0.07438505797731498,-1.791627191999119,-0.07438505797300149,3.912492552160529e-11,4.3134940064248894e-12
0.7101285714285714,1.4081956989679938,3.601860991229017e-17,1.0,0.0,-1.3877787807814457e-17,1.7918076028967995,0.07439739550410301,-1.791807602910724,-0.0743973955069773,-1.3924417174848713e-11,-2.8742841440276834e-12
0.7101321428571428,1.4081886168067312,1.0311448104937159e-16,1.0,0.0,6.938893903907228e-18,1.7919881515189013,0.07440949731898555,-1.7919881515190188,-0.07440949731179763,-1.1746159600534156e-13,7.187916928330651e-12
0.7101357142857142,1.4081815347167042,2.7931119585707753e-16,0.9999999999999996,0.0,0.0,1.792168808901522,0.07442141000544844,-1.7921688088870822,-0.07442141000907337,1.4439782702879711e-11,-3.6249336865523674e-12
0.7101392857142856,1.4081744526979114,7.189207843449167e-16,0.9999999999999992,0.0,6.938893903907228e-18,1.792349676669904,0.07443297047723957,-1.792349676710814,-0.0744329704921511,-4.090994210059762e-11,-1.4911530343830748e-11
0.7101428571428571,1.408167370750352,1.7650661344185805e-15,0.9999999999999982,0.0,2.0816681711721685e-17,1.7925303655256037,0.07444480347822635,-1.7925303655327134,-0.07444480347311126,-7.1096462050945775e-12,5.11508890799206e-12
0.7101464285714285,1.408160288874025,4.1479082605817055e-15,0.999999999999996,0.0,2.0816681711721685e-17,1.792710535764066,0.07445745330608478,-1.792710535711301,-0.0744574532893681,5.2765125602149965e-11,1.6716669715144405e-11
0.71015,1.408153207068929,9.359303699330872e-15,0.9999999999999908,0.0,-2.775557561562892e-17,1.7928906672873484,0.07447014985079231,-1.7928906673347602,-0.07447014986447952,-4.7411852222012385e-11,-1.3687204147849741e-11
0.7101535714285714,1.4081461253350631,2.0334610928541006e-14,0.9999999999999796,0.0,-6.938893903907228e-18,1.7930709748010827,0.07448254993928238,-1.7930709748035678,-0.0744825499370703,-2.4851232183209504e-12,2.212077743202201e-12
0.7101571428571428,1.4081390436724266,4.265066877310754e-14,0.9999999999999574,0.0,-6.938893903907228e-18,1.7932514024727022,0.07449474300918824,-1.7932514024312831,-0.0744947430041076,4.1419090379690715e-11,5.080630360865257e-12
0.7101607142857143,1.408131962081018,8.656327209959526e-14,0.9999999999999134,0.0,2.0816681711721685e-17,1.7934319607460085,0.07450671228699679,-1.7934319607512534,-0.07450671229527442,-5.2449156129341645e-12,-8.277628582575858e-12
0.7101642857142857,1.408124880560836,1.7036908950634277e-13,0.9999999999998296,2.220446049250313e-16,-1.3877787807814457e-17,1.793612664599527,0.07451843366855981,-1.7936126646002337,-0.07451843366160567,-7.067679774763747e-13,6.9541455927080165e-12
0.7101678571428571,1.40811779911188,3.257987868196446e-13,0.999999999999674,0.0,-6.938893903907228e-18,1.793793441689492,0.0745300232399323,-1.7937934416921868,-0.07453002323490422,-2.69473332537018e-12,5.028075178437064e-12
0.7101714285714286,1.4081107177341488,6.064441793652824e-13,0.9999999999993936,0.0,2.0816681711721685e-17,1.793973723258354,0.07454239119935191,-1.7939737232522617,-0.07454239119975481,6.092237825328084e-12,-4.028999356364693e-13
0.710175,1.4081036364276411,1.1006071417209214e-12,0.9999999999988994,0.0,-1.3877787807814457e-17,1.7941537060757702,0.07455522210980797,-1.7941537060597512,-0.07455522210500151,1.6018963933106534e-11,4.8064607849340746e-12
0.7101785714285714,1.408096555192356,1.950446172805812e-12,0.9999999999980496,0.0,0.0,1.7943339075008353,0.0745676886639362,-1.794333907533,-0.07456768866793438,-3.216471533562526e-11,-3.998176789643537e-12
0.7101821428571429,1.4080894740282923,3.379901293076956e-12,0.99999999999662,0.0,-2.0816681711721685e-17,1.7945142158657674,0.07457996959073748,-1.7945142158424439,-0.07457996958933487,2.332356530132529e-11,1.4026141359479993e-12
0.7101857142857142,1.4080823929354496,5.734610663565915e-12,0.9999999999942654,0.0,6.938893903907228e-18,1.7946946669405173,0.07459200748706074,-1.7946946668685244,-0.0745920074656104,7.199285612102813e-11,2.1450341503026493e-11
0.7101892857142856,1.4080753119138258,9.537901308691723e-12,0.999999999990462,0.0,2.0816681711721685e-17,1.794875229254457,0.07460385308004086,-1.7948752292118604,-0.07460385305446027,4.2596592919608156e-11,2.5580593199237e-11
0.7101928571428571,1.4080682309634205,1.5567946061122225e-11,0.999999999984432,0.0,1.3877787807814457e-17,1.795055995933472,0.07461535753683313,-1.7950559958478207,-0.07461535751065618,8.565126385917665e-11,2.6176949496914403e-11
0.7101964285714285,1.4080611500842324,2.4962329155260335e-11,0.9999999999750376,0.0,0.0,1.7952363929955948,0.07462743771517905,-1.7952363928621633,-0.07462743765931074,1.3343148808075966e-10,5.586830997827974e-11
0.7101999999999999,1.4080540692762604,3.9357548356482435e-11,0.9999999999606424,0.0,-2.775557561562892e-17,1.795416326480877,0.07464024418992887,-1.795416326258457,-0.07464024410546546,2.224198603073546e-10,8.446340848955458e-11
0.7102035714285714,1.4080469885395033,6.107239113467575e-11,0.9999999999389276,0.0,-6.938893903907228e-18,1.7955963937304735,0.07465282190669581,-1.7955963933828722,-0.07465282177350864,3.4760128109212474e-10,1.331871696264031e-10
0.7102071428571428,1.4080399078739605,9.334563947782317e-11,0.9999999999066544,0.0,6.938893903907228e-18,1.7957765902804768,0.07466517818606999,-1.7957765897743723,-0.07466517798519488,5.061044916487845e-10,2.0087510821387156e-10
