u,x,v5,c3,e3,v1,v4,c2
0.713425,1.4016890352875215,-948.3577255355351,81.59417159298471,-58842062160.39222,124.92217464321149,-3.774758283725532e-12,-9.260658634992069
0.7134214285714285,1.40169605222319,-955.0022448396924,82.1664803005134,-24724768627.15208,125.8382125492525,-9.521272659185342e-13,-9.327740536287365
0.7134178571428571,1.4017030692291137,-961.6599174820673,82.73992949150625,81993075673.02565,126.75663179124271,1.0240697179142444e-12,-9.395002436011737
0.7134142857142857,1.4017100863052925,-968.330596423059,83.31450719676661,-52459043426.63267,127.67741490928076,5.1310067306076235e-12,-9.462443046825683
0.7134107142857142,1.4017171034517284,-975.0141426985105,83.89020140974048,-32129467263.50957,128.60054446318227,7.220890552162018e-12,-9.530061082135035
0.7134071428571428,1.4017241206684223,-981.710404084337,84.46699898826205,82861663928.33063,129.5260030339968,-2.617461802856269e-12,-9.597855256193498
0.7134035714285714,1.401731137955375,-988.4192357857822,85.04488748651443,-46743499892.946915,130.45377322479166,-1.9131363160340698e-12,-9.665824284192922
0.7133999999999999,1.4017381553125878,-995.1404998815453,85.62385530074778,-38530846478.13094,131.38383766225908,-5.88684656577243e-12,-9.73396688234925
0.7133964285714285,1.4017451727400616,-1001.8740448146766,86.203889067972,84159892233.6086,132.316178997711,2.788880237858393e-13,-9.802281768003468
0.7133928571428572,1.4017521902377972,-1008.6197320926912,86.78497729907531,-41624915200.95436,133.25077990815436,-9.29034627006331e-13,-9.870767659705962
0.7133892857142857,1.4017592078057963,-1015.3774167052048,87.36710734268217,-45756590723.359924,134.18762309786308,-1.637801005927031e-12,-9.939423277303376
0.7133857142857143,1.4017662254440597,-1022.1469526009207,87.95026643889696,86309387915.0643,135.12669129888917,4.622968674539152e-13,-10.008247342019331
0.7133821428571429,1.401773243152588,-1028.928206447174,88.53444325145028,-35348834097.1087,136.06796727269898,-1.2141398997300712e-12,-10.07723857655128
0.7133785714285714,1.401780260931383,-1035.7210265043786,89.11962509712782,-54645715204.77652,137.01143381093004,1.4479528687161292e-12,-10.146395705151008
0.713375,1.401787278780445,-1042.5252785160037,89.7058006355777,87488595252.45334,137.95707373657643,8.049116928532385e-13,-10.215717453691923
0.7133714285714285,1.4017942966997758,-1049.3408174174228,90.29295627076567,-26392249550.93916,138.90486990516732,4.709344025854989e-12,-10.28520254977093
0.7133678571428571,1.401801314689376,-1056.1675017463401,90.88108092623986,-63711810449.67818,139.8548052054825,2.7715607586742408e-12,-10.354849722770723
0.7133642857142857,1.4018083327492463,-1063.0051979576026,91.47016322622903,85738611191.67203,140.8068625607982,-2.603695037350917e-12,-10.424657703949379
0.7133607142857142,1.401815350879389,-1069.85376335781,92.06018991023552,-15877865604.815643,141.76102492995895,1.971756091734278e-13,-10.494625226512198
0.7133571428571428,1.401822369079804,-1076.7130559656441,92.65115024803708,-70331915657.62892,142.71727530805174,1.992184195387381e-12,-10.564751025678106
0.7133535714285714,1.4018293873504926,-1083.5829403512485,93.24303126268057,81198583846.24413,143.67559672745884,-3.846700735721242e-12,-10.635033838769232
0.7133499999999999,1.4018364056914558,-1090.4632796303492,93.83582165577457,-6470098718.151612,144.63597225914276,1.1821654766208667e-12,-10.705472405275032
