x,G3_tubular,G3X_tubular,G3phi_tubular,G3XX_tubular,G3phiX_tubular,G3phiphi_tubular
1.4005181917309404,0.0,0.0,0.0,-41.89858727536937,9.28129253466185,-2.055973642925419
1.400525196948856,0.0,0.0,0.0,-43.89202258365359,9.660725741671248,-2.1263458907119857
1.40053220223685,0.0,0.0,0.0,-45.85396592166234,10.047478502553892,-2.2015941746838283
1.400539207594924,0.0,0.0,0.0,-48.32342401869103,10.53692120389543,-2.297575362502398
1.400546213023079,0.0,0.0,0.0,-50.60447399426502,10.954860140920392,-2.3715089049384623
1.400553218521316,0.0,0.0,0.0,-52.8111533854872,11.46457321619908,-2.488800766576493
1.400560224089636,0.0,0.0,0.0,-55.537079284698564,12.220599092831732,-2.689069070812054
1.40056722972804,0.0,0.0,0.0,-58.11403745988408,12.776574534174014,-2.808974629236327
1.4005742354365291,0.0,0.0,0.0,-60.62303672123499,13.227955101035942,-2.886341655229741
1.4005812412151044,0.0,0.0,0.0,-63.725731662792064,13.842840653275477,-3.007015099739703
1.400588247063767,0.0,0.0,0.0,-66.65693969712818,14.415370691965549,-3.117498540001713
