L,u,x,eig_min,eig_mid,eig_max,tracked_0,tracked_1,tracked_2,tracked0_psi,tracked0_dphi,tracked0_V
6,0.7074118529632408,1.413603681944474,-0.09481852938870565,21.562053325158235,9709.760634127528,-0.09481852938871674,21.562053325156764,9709.760634127528,0.9962651657281633,-0.08634646340705951,-8.839529939174387e-05
6,0.7073855963990997,1.413656151737376,-0.09424615721795568,21.511802371532916,9648.092687318782,-0.09424615721794254,21.511802371534664,9648.092687318782,0.9962674441040289,-0.08632017234229786,-8.755125366505741e-05
6,0.7073593398349587,1.4137086254255444,-0.09367598313383604,21.461753657114752,9586.923182296588,-0.09367598313386445,21.461753657110965,9586.923182296592,0.9962697301631949,-0.08629378449473744,-8.67071546613942e-05
6,0.7073330832708177,1.4137611030094128,-0.09310785789271797,21.411900928886787,9526.231797874078,-0.0931078578927063,21.411900928888343,9526.231797874078,0.9962720251419811,-0.08626728549728449,-8.58628326298182e-05
6,0.7073068267066767,1.413813584489415,-0.09254160962825494,21.362233151948615,9465.995905387996,-0.0925416096282484,21.362233151949482,9465.995905387994,0.9962743303167538,-0.08624066050203373,-8.501809573057084e-05
6,0.7072805701425356,1.413866069865985,-0.09197724919772497,21.312748848777712,9406.213797541457,-0.09197724919773372,21.31274884877654,9406.213797541459,0.9962766454676832,-0.08621391193167233,-8.417302272299876e-05
6,0.7072543135783946,1.4139185591395569,-0.09141476372373813,21.263447922933054,9346.881142835655,-0.09141476372372245,21.26344792293515,9346.881142835655,0.9962789706926896,-0.08618703853839253,-8.332764744564038e-05
6,0.7072280570142535,1.4139710523105646,-0.09085413982893709,21.214329755179982,9287.993583989706,-0.09085413982894071,21.214329755179495,9287.993583989708,0.9962813060709088,-0.08616003928947022,-8.248200512482354e-05
6,0.7072018004501125,1.4140235493794422,-0.09029538794240877,21.16539285593296,9229.549414242061,-0.09029538794241841,21.16539285593168,9229.549414242061,0.9962836513850147,-0.08613291657942068,-8.163617453840278e-05
6,0.7071755438859715,1.4140760503466236,-0.08973830585290507,21.116627310423283,9171.523461500505,-0.08973830585291255,21.116627310422274,9171.523461500505,0.9962860083353706,-0.0861056506169331,-8.078990459335895e-05
6,0.7071492873218305,1.4141285552125435,-0.08918275912215101,21.068023724970853,9113.898356260706,-0.08918275912215805,21.06802372496991,9113.898356260705,0.9962883779350422,-0.08607822953959213,-7.994305513890897e-05
6,0.7071230307576895,1.4141810639776362,-0.08862896007168755,21.019592454625318,9056.695007012493,-0.08862896007168992,21.019592454625002,9056.695007012497,0.9962907583359971,-0.0860506745941372,-7.909600377605338e-05
6,0.7070967741935483,1.414233576642336,-0.08807714855826299,20.971350747912098,8999.93702484234,-0.08807714855828032,20.971350747909767,8999.937024842344,0.9962931476747935,-0.0860230072324965,-7.824915391613815e-05
6,0.7070705176294073,1.4142860932070769,-0.08752756350903874,20.923312574700244,8943.6474462745,-0.08752756350904065,20.923312574699988,8943.647446274499,0.9962955439137918,-0.08599525095206864,-7.740292239841977e-05
6,0.7070442610652663,1.4143386136722935,-0.08698043319713553,20.87549106328187,8887.847725162936,-0.08698043319713196,20.875491063282357,8887.847725162934,0.9962979450578308,-0.08596742878823206,-7.65577141674642e-05
6,0.7070180045011253,1.4143911380384209,-0.08643604372838166,20.82790519905882,8832.565215762796,-0.0864360437283763,20.82790519905956,8832.565215762797,0.9963003487094353,-0.08593956847020852,-7.571401540912672e-05
