x,u,S_SVT,T_H,v5_target,c3_target,e3_target
1.3995241617849932,0.7145285714285714,7.469970894236067e-05,0.9999253002910576,-0.5204380260905468,0.04468237713819828,0.024134531662773143
1.3995171665775308,0.7145321428571428,6.883068955587657e-05,0.999931169310444,-0.4797150394706065,0.04118584013371853,0.022238325690647792
1.399510171439996,0.7145357142857143,6.334390227191733e-05,0.999936656097728,-0.44162848389287557,0.03791569490279145,0.020465614078962757
1.3995031763723875,0.7145392857142857,5.822029722990507e-05,0.99994177970277,-0.40604827958550527,0.034860769419922284,0.018810242058579067
1.399496181374705,0.7145428571428571,5.344141707153138e-05,0.9999465585829284,-0.37284829573511197,0.032010230968744245,0.01726624629035107
1.3994891864469468,0.7145464285714286,4.898939550079806e-05,0.9999510106044992,-0.3419063476238682,0.0293535858854109,0.015827854399893766
1.399482191589112,0.71455,4.484695520490245e-05,0.9999551530447952,-0.3131041892829712,0.026880678917091772,0.01448948430584718
1.3994751968011998,0.7145535714285713,4.099740513885397e-05,0.9999590025948611,-0.28632750167203685,0.02458169219640688,0.013245743342570256
1.3994682020832083,0.7145571428571428,3.742463716882583e-05,0.9999625753628312,-0.2614658763385606,0.02244714382787964,0.01209142717565025
1.3994612074351376,0.7145607142857142,3.411312207823869e-05,0.9999658868779218,-0.23841279457451794,0.020467886087890207,0.011021518511518837
1.3994542128569858,0.7145642857142857,3.10479049401291e-05,0.99996895209506,-0.2170656020842399,0.0186351032393588,0.01003118560232286
1.3994472183487523,0.7145678571428571,2.821459985613561e-05,0.999971785400144,-0.1973254791549726,0.01694030896043793,0.009115780546157241
1.399440223910436,0.7145714285714285,2.55993840739821e-05,0.999974400615926,-0.17909740640263003,0.015375343393454297,0.008270837386498215
1.3994332295420355,0.714575,2.3188991487566035e-05,0.9999768110085124,-0.16229012611086374,0.013932369815672158,0.007492070012164001
1.3994262352435505,0.7145785714285714,2.097070553097602e-05,0.999979029294469,-0.14681609923227665,0.012603870937802603,0.006775369861461715
1.3994192410149788,0.7145821428571428,1.8932351477984888e-05,0.999981067648522,-0.13259145812239598,0.011382644836336145,0.006116803434250924
1.3994122468563204,0.7145857142857143,1.7062288161451278e-05,0.9999829377118384,-0.11953595509736377,0.010261800527522477,0.005512609616586972
1.3994052527675738,0.7145892857142857,1.534939912617439e-05,0.9999846506008738,-0.10757290690052124,0.009234753190323951,0.004959196822320192
