u,x,f,R,rank1_scaled,eq46_11,eq46_13,eq46_33,eq46_vec,ks,kg,ksg,ms,mg,msg,q2,B1,B2,disc,cminus,cV,cplus,root_min,alpha7_scaled,trusted
0.7071755438859715,1.4140760503466236,0.2950092238568094,-0.0078055893058952995,9.663077220639876e-16,9.434799671225582e-12,4.752105093569534e-12,1.3234342833893168e-16,1.311519075038429e-16,5.841336659526118,33.603708892884214,6.043571746554802,32080.10385033663,-19439.42377808003,4097.666668221838,159.76581719629294,5726.689121211736,-4008426.939841211,48828676.050369695,-630.531369159301,0.05290730448357307,6357.220490371037,-630.531369159301,0.06907845267681784,True
0.7071492873218305,1.4141285552125435,0.2950309881239664,-0.00782765549651683,6.076468740289444e-16,3.7464256825743445e-11,1.8800608772966023e-11,3.984140233282731e-16,2.615642522293085e-16,5.884071074150076,33.501215149802384,6.047770915008149,31845.873553364032,-21378.450570408142,5948.410599308456,160.54799797141203,5413.5454860164555,-4460965.140266377,47150335.29023465,-726.5323443032194,0.053056897834984185,6140.077830319675,-726.5323443032194,0.06875256792496184,True
0.7071230307576895,1.4141810639776362,0.2950527585717915,-0.007849765601112443,2.4454796619700745e-16,1.6941004840876866e-12,7.793622784013626e-13,1.3326696352888936e-16,1.304136957798154e-16,5.919953932239849,33.39585191383275,6.047181181294199,31576.501134947393,-22939.868145507848,8409.78583451094,161.1335046183952,5070.3930128446,-4934326.180005056,45446190.02472356,-835.4929640244941,0.05320678830866464,5905.8859768690945,-835.4929640244941,0.0683924453570646,True
0.7070967741935483,1.414233576642336,0.2950745351966625,-0.007871909619609742,6.15109784070661e-16,4.498321607880711e-11,2.244704339677552e-11,1.3373006422568706e-16,1.3004677648347024e-16,5.9488861243228115,33.28761429840983,6.041745742844192,31276.889575403842,-25402.737388426747,10388.45399978846,161.52153519044393,4733.029860772955,-5587110.026241984,44750011.76793639,-978.2575494668381,0.053356908118281615,5711.287410239793,-978.2575494668381,0.06800057788924246,True
0.7070705176294073,1.4142860932070769,0.295096317994953,-0.007894077403890738,4.950918212090796e-16,3.7104083818073365e-11,1.8550826212088965e-11,1.3419374145085193e-16,1.296815269464717e-16,5.971305553127084,33.1767784065829,6.031795767753058,30948.98536327487,-26231.9398314421,12382.6563644266,161.72612095021148,4456.728378701907,-5968003.776150801,43734442.946130134,-1078.2368958319166,0.053507188473894025,5534.9652745338235,-1078.2368958319166,0.0675807646844169,True
0.7070442610652663,1.4143386136722935,0.2951181069630337,-0.00791625904172634,3.7357992284435224e-16,3.7021394534952044e-11,1.8522591705746816e-11,6.732888264240643e-16,7.759085901149513e-16,5.987071080848268,33.06331508230295,6.017243257139571,30589.619084895843,-29290.955398513277,15310.615496696073,161.74520115063874,4029.620549467582,-6988857.2094826605,44193270.61062206,-1309.0906944070641,0.05365756218432298,5338.711243874646,-1309.0906944070641,0.06713477134241229,True
0.7070180045011253,1.4143911380384209,0.2951399020972711,-0.007938442027081554,3.758477671870311e-16,4.444800035314427e-11,2.225671085929458e-11,1.3512184554683296e-16,1.2895668049286145e-16,5.99631243208607,32.94734105033789,5.998195819678983,30191.161461562504,-30568.63302022757,17079.555298812207,161.58419765310634,3753.6243864659086,-7516909.215254415,44157332.89568923,-1445.737012410554,0.05380794447707064,5199.361398876463,-1445.737012410554,0.06666490931964555,True
0.7069917479369843,1.4144436663058932,0.2951617033940283,-0.007960617255399977,5.041619131856275e-16,1.5651752767309723e-12,8.588508501242568e-13,5.423430822642306e-16,3.857922114492124e-16,5.99916867300932,32.828969197303884,5.974766996125473,29802.49339189492,-28379.826763103938,14403.552908404035,161.2486829176632,3944.3052390035873,-6531848.303489919,41684937.03239082,-1256.041033006944,0.053958273635241846,5200.346272010531,-1256.041033006944,0.0661733025048538,True
0.7069654913728431,1.4144961984751456,0.2951835108496644,-0.007982796886134572,8.876046096039304e-16,3.6831871032079594e-11,1.836179318306151e-11,4.0814946227451297e-16,5.1296021637341e-16,5.995942590581437,32.70834501701909,5.9471845939165355,29476.632450685633,-24641.874125861996,9880.508893344871,160.7483543608587,4347.529303123864,-5125924.466049755,39404708.9057197,-964.8938558947048,0.05410863207259763,5312.423159018569,-964.8938558947048,0.06566228119167568,True
0.7069392348087021,1.4145487345466123,0.2952053244605351,-0.008004999619943966,2.55127388744323e-16,1.0707626279631187e-11,5.3185894754410124e-12,1.3651442831945536e-16,1.278843171398887e-16,5.986858329920216,32.585558991213155,5.915618600529797,29213.007031967867,-21484.07132759896,6095.608760383552,160.09058185471696,4692.227804602673,-4152466.4675864275,38626867.64063213,-761.4119479785982,0.054259146540361056,5453.639752581272,-761.4119479785982,0.06513378540386908,True
0.7069129782445611,1.414601274520728,0.2952271442229924,-0.008027243756549418,3.8499043173381677e-16,9.656438264406868e-12,4.856127667251816e-12,1.3698001668129694e-16,1.2752989191225893e-16,5.971849266962065,32.460551721328635,5.8800293793576035,29006.535491556013,-18388.022234976823,2046.6858503262295,159.27477650009203,5071.038367549968,-3375058.8408327876,39215665.48849499,-595.6014418355576,0.054409941072334746,5666.639809385526,-595.6014418355576,0.06458884520916452,True
0.7068867216804201,1.4146538183979285,0.2952489701333842,-0.008049547881875303,3.8730174680713384e-16,3.243564423418817e-11,1.626510418219714e-11,1.3744701641694302e-16,2.543529587185604e-16,5.951561574066984,32.3336321283973,5.840889696770523,28863.693717347716,-14757.181041608472,-2417.050502248592,158.31961007554696,5518.427143852122,-2727324.092327011,41362334.51131193,-456.46421476650266,0.05456114164242974,5974.8913586186245,-456.46421476650266,0.06403010692734738,True
0.7068604651162791,1.414706366178648,0.2952708021880558,-0.008071931627187414,2.597512563948446e-16,1.083011726812373e-11,5.309634624508755e-12,0.0,0.0,5.926249271577737,32.204903639920374,5.798389186996715,28768.244686952574,-13350.62979405588,-3318.234037675354,157.23296957342887,5633.934251016612,-2512735.483155769,41792157.07740118,-415.37556507236604,0.05471288131021728,6049.309816088978,-415.37556507236604,0.06345908302557664,True
0.706834208552138,1.4147589178633215,0.295292640383348,-0.00809440049940131,1.0452436064011841e-15,6.30616665429371e-11,3.1676525700687046e-11,1.38386744256442e-16,2.5294336785278304e-16,5.895694031452473,32.07425716050762,5.752379370162556,28650.05234409022,-17480.811060250027,-272.31253322362113,156.0101380862048,5249.662189630574,-3210690.7419842696,40401716.073173955,-553.2861179843744,0.0548651973982237,5802.948307614948,-553.2861179843744,0.06287602246764579,True
0.706807951987997,1.4148114734523842,0.2953144847155977,-0.00811693972740729,5.257582580761361e-16,1.0691687704238229e-11,5.229919283434348e-12,0.0,0.0,5.860176276500818,31.941886532299435,5.703072448811007,28490.050663592265,-17646.505098086913,1953.0755602001764,154.66005032687494,5071.363099673236,-3275340.5120007386,38820085.73673029,-579.6067890146305,0.05501798978110987,5650.969888687867,-579.6067890146305,0.062282272401606255,True
0.7067816954238559,1.4148640329462714,0.2953363351811387,-0.008139540574107052,5.289107005099489e-16,1.0792313046577096e-10,5.389460134538406e-11,1.393332250750104e-16,1.2577022070174915e-16,5.820018001758905,31.807990907629428,5.65070870896319,28308.62923605786,-20474.553459481023,3396.3038106181284,153.1925707686344,4849.42122758633,-3858812.599503339,38952136.64057826,-695.8717293191853,0.055171199232941524,5545.292956905516,-695.8717293191853,0.061679170289620416,True
0.7067554388597149,1.414916596345418,0.2953581917763013,-0.008162194100599748,5.3207791403452935e-16,1.785111025372927e-11,8.929478043029447e-12,2.7961687085064347e-16,2.5084223616170466e-16,5.775237317689593,31.672611450647125,5.595309651981406,28102.31190489353,-20814.575047072038,5260.4634966464555,151.6093574969037,4689.662054177915,-4040714.6791892005,38155788.899153024,-743.6875862252405,0.055324765159836094,5433.349640403156,-743.6875862252405,0.061067260469658304,True
0.7067291822955739,1.4149691636502597,0.295380054497412,-0.00818489152908391,9.367026992936389e-16,3.2292230275768e-11,1.6099897122725068e-11,1.4028468659464658e-16,1.250732786043342e-16,5.725714840623947,31.535718073435163,5.536798172053784,27870.072873862704,-23622.124722477212,7390.552222174007,149.90839498474242,4414.757550733739,-4756041.84590303,38514251.61537268,-895.6137969483093,0.05547862805978104,5310.3713476820485,-895.6137969483093,0.06044672778795688,True
0.7067029257314328,1.4150217348612315,0.2954019233407934,-0.008207623024334748,1.346129114892617e-16,8.580886136412515e-12,4.260808371071677e-12,0.0,1.247268468329831e-16,5.671813378898459,31.397528574901656,5.475442262804016,27613.603848886578,-23535.504801171475,8170.987092746974,148.10045466217352,4348.6050751645935,-4839047.507772433,38266556.13083699,-918.6958511514008,0.055632721263280484,5267.300926315995,-918.6958511514008,0.05981876522632872,True
0.7066766691672918,1.4150743099787686,0.2954237983027646,-0.008230383801571678,9.478981478469832e-16,1.6906767211172842e-12,8.35663279637886e-13,1.4123951528333585e-16,0.0,5.613710292294695,31.25815390137868,5.411375904617925,27367.268852767003,-22952.84560549843,6536.123054692884,146.1912310932216,4486.321330814794,-4589041.327519961,38483244.393403664,-858.5825699928055,0.055787012333571015,5344.9039008076,-858.5825699928055,0.059184101658969604,True
0.7066504126031508,1.415126889003307,0.2954456793796418,-0.008253181644169667,1.3621823403877318e-16,0.0,1.7461543233258963e-15,2.8343632363021255e-16,2.4807655150391146e-16,5.551484938993864,31.117625542436123,5.3446608323952844,27146.070188345017,-20877.365669482486,5496.439991739899,144.18363012274466,4647.321268969637,-4140201.5324910753,38158401.10698185,-764.9636995424626,0.055941554023076,5412.284968512099,-764.9636995424626,0.05854316804643195,True
0.7066241560390097,1.415179471935282,0.2954675665677366,-0.008276020469867008,0.0,1.9879432387908803e-12,1.0050460769197206e-12,0.0,0.0,5.485361194185783,30.976058125390157,5.275462504049962,26928.809010455992,-22968.48767314468,5717.733383388865,142.08436255822127,4559.478005710225,-4583238.303833775,39121792.89989039,-847.6318138170323,0.05609637288227545,5407.109819527257,-847.6318138170323,0.05789668304433941,True
0.7065978994748687,1.4152320587751288,0.2954894598633574,-0.0082988996981887,9.648538346239317e-16,1.2259430075647619e-11,6.178960711355899e-12,2.853567167091095e-16,3.700647035966451e-16,5.415387130280498,30.833484419529945,5.203820509502361,26711.685967269874,-20359.66247517244,5573.284626303883,139.89550681210932,4684.597584246735,-4109513.0577306473,38383506.75725294,-755.422416977483,0.056251464971949834,5440.0200012242185,-755.422416977483,0.057244900008638626,True
0.7065716429107276,1.4152846495232838,0.2955113592628092,-0.008321819446699824,2.773000494626026e-16,5.4100360223370664e-11,2.7182610550212537e-11,1.4315989740375452e-16,0.0,5.341940160317046,30.690103045373174,5.130009223978936,26498.160168254748,-23351.96627016577,5723.2710567199665,137.62769934423847,4575.863696128315,-4734075.895794584,39874832.14872342,-869.3942417119456,0.05640683108431109,5445.257937840261,-869.3942417119456,0.05658875328568507,True
0.7065453863465866,1.415337244180182,0.295533264762393,-0.00834477977124019,1.394669330862709e-16,7.850529258228925e-11,3.9471501502066205e-11,2.872847980711855e-16,3.6802991675195565e-16,5.265067933523204,30.54594376922585,5.054066914830452,26283.09530553794,-20201.9766385681,5421.4135926357385,135.28287665897014,4743.222598436695,-4142151.7381445793,39066767.570898876,-753.5593989555487,0.05656247159317672,5496.781997392243,-753.5593989555487,0.05592840625290075,True
0.7065191297824456,1.41538984274626,0.295555176358407,-0.00836778108970104,5.61147932659629e-16,1.503411897780556e-12,1.0117269627472406e-12,0.0,0.0,5.184917484000246,30.4010847770936,4.976102265414532,26086.22303455074,-21188.437406320874,3424.996225010141,132.8655222374627,4885.412743210759,-4248332.40084224,40860587.27489503,-753.4079596918846,0.056718389326407354,5638.8207029026435,-753.4079596918846,0.055264176614019694,True
0.7064928732183046,1.4154424452219527,0.2955770940471445,-0.008390833321191912,4.233314762883837e-16,6.938643086047762e-11,3.4445889377694286e-11,2.892210989813535e-16,3.6600983316790593e-16,5.101656887166197,30.25559609371611,4.896237939191423,25913.422221170695,-18584.907677090843,3056.535378522619,130.380524229648,5056.592376900151,-3765447.10951894,40630914.90420048,-658.8230007316092,0.056874651512906466,5715.41537763176,-658.8230007316092,0.054596418850331355,True
0.7064666166541635,1.4154950516076965,0.2955990178248965,-0.00841393751994866,1.4193748140908778e-16,1.8957071788792844e-11,9.287158000817641e-12,1.4509645355468236e-16,1.2166824404402254e-16,5.0155062932052905,30.109590573757846,4.814633825107018,25724.455420379356,-22288.745619369856,5205.232997609682,127.83414213865254,4792.466899325766,-4697182.4864267,41756468.92683992,-834.7288267665372,0.0570312652938146,5627.195726092303,-834.7288267665372,0.05392552676173587,True
0.7064403600900224,1.4155476619039278,0.2956209476879504,-0.008437082738314035,1.7132108297904708e-15,1.2103832569557936e-11,5.941178559235428e-12,1.4558333038831247e-16,2.426689137589135e-16,4.92682037288331,29.963273037933796,4.731546190194036,25506.175158739115,-22660.678196304325,7355.20116674241,125.23613469161772,4655.209558743747,-5047155.224412352,41859596.93346856,-907.3448699066339,0.05718815645914066,5562.554428650381,-907.3448699066339,0.05325216960602954,True
0.7064141035258814,1.4156002761110815,0.2956428836325893,-0.008460258732363163,0.0,3.6264033278192654e-11,1.806083927281434e-11,2.921418828761026e-16,2.4200411472833015e-16,4.83529991907358,29.816513960187564,4.6467650930904565,25262.991630537254,-25185.384082269542,9048.986542314367,122.57936170838724,4465.502347206168,-5858590.6690692995,43375073.889181,-1060.236599270549,0.05734525556887094,5525.7389464767175,-1060.236599270549,0.05257547950590738,True
0.7063878469617404,1.415652894229595,0.2956648256550928,-0.008483454567945857,0.0,8.709002080560607e-12,4.323901283689459e-12,2.9311806363460673e-16,2.4134238654273495e-16,4.741146450926477,29.669438022819463,4.560437087966758,24997.587597580376,-26199.592594034308,11079.743408771239,119.86956434957084,4307.943619987835,-6487779.688817102,44509496.988262296,-1181.8001017328984,0.05750248850446787,5489.743721720733,-1181.8001017328984,0.05189566296836606,True
0.7063615903975994,1.4157055162599037,0.2956867737517376,-0.008506660065173912,5.810908028851468e-16,1.6256239745107677e-12,8.038468994237102e-13,7.352368195091749e-16,6.017099918330945e-16,4.644795815587938,29.522285819707104,4.472874707412615,24701.044795236616,-28733.158057975576,13907.507422222892,117.11838149375518,4024.6336209415363,-7711494.775446589,47043654.884599335,-1417.102050087072,0.057659786259889594,5441.7356710286085,-1417.102050087072,0.05121345925581618,True
0.7063353338334584,1.415758142202444,0.2957087279187964,-0.008529860181700249,7.305563938488401e-16,4.549005765255818e-13,2.2910606550466493e-13,4.4260676009414705e-16,4.800586871525073e-16,4.546103423625186,29.37501188756929,4.383977382662124,24378.785881194755,-29404.094661465646,14303.709766311653,114.32258441941623,3997.7996628507367,-8059931.863337396,48222129.59763905,-1473.2079433146039,0.05781704687037857,5471.007606165341,-1473.2079433146039,0.05052817944176126,True
0.7063090772693172,1.4158107720576525,0.2957306881525388,-0.008553052506469889,0.0,3.2218441311516484e-12,1.6273182209479004e-12,2.960472862444838e-16,2.3937846290469737e-16,4.4452909391831765,29.227730109326988,4.2939036520131335,24083.1810435421,-25843.831365813083,10949.190964411213,111.48815525511085,4439.7884514323,-6657984.883849484,46343661.028869554,-1183.9147079958157,0.05797425398850337,5623.703159428115,-1183.9147079958157,0.049839952050063994,True
0.7062828207051762,1.4158634058259647,0.2957526544492304,-0.008576253964517604,4.433788956689711e-16,1.6867968881183266e-11,8.491817262655636e-12,0.0,0.0,4.342569105078249,29.08051122250952,4.202802356143035,23841.663120563513,-22836.269558469485,7051.388125025935,108.62058194994972,4924.375126949517,-5470203.800850111,46130285.594319515,-933.7764231687806,0.05813152233062938,5858.151550118298,-933.7764231687806,0.049148868841819196,True
0.7062565641410352,1.415916043507818,0.2957746268051334,-0.008599483924270063,2.972745520154015e-16,6.728600666854997e-11,3.3757634303513336e-11,1.4900088694794488e-16,2.3808594783958508e-16,4.238064823599226,28.933378611471877,4.110762196395772,23649.320249828837,-19832.76600888184,3682.7942269743635,105.72316828584059,5390.720079479095,-4564698.69307573,47318657.74760202,-744.067883171544,0.058288983174953596,6134.787962650639,-744.067883171544,0.04845475198213383,True
0.7062303075768942,1.4159686851036484,0.2957966052165066,-0.008622761763003061,4.484543118449036e-16,9.915357634000013e-14,6.828150718944015e-14,4.484729282253507e-16,4.748864074444926e-16,4.132235796031767,28.78652259254146,4.018106267431655,23505.414831083053,-16260.201604788552,-274.5362839267452,102.80752112380347,5949.510242053477,-3718387.039683997,50270220.27903521,-570.3196411974382,0.05844676785968683,6519.829883250915,-570.3196411974382,0.047758245351190054,True
0.7062040510127532,1.4160213306138925,0.2958185896796054,-0.008646107562927902,6.013445583520768e-16,6.676280827529428e-11,3.3265781488322985e-11,4.49947985621478e-16,3.5520309310194955e-16,4.025214309478683,28.639968286484013,3.9249262061450594,23414.243729111513,-13541.280980172935,-3637.600382717074,99.87696444608686,6454.253687003928,-3306978.657694229,54885305.2869807,-477.10402426872315,0.05860501250124793,6931.357711272651,-477.10402426872315,0.04705913693559481,True
0.7061777944486122,1.4160739800389872,0.2958405801906814,-0.0086695395361752,3.0238403242579793e-16,1.5095533405378508e-11,7.482271885080529e-12,1.504763693477558e-16,2.3616202889770376e-16,3.917155337767217,28.493755882596588,3.831329631936221,23344.637056300522,-13743.477525245415,-2951.9351369112856,96.93538119999673,6540.034385564181,-3399691.750227729,56370816.765272774,-484.00787257351976,0.05876384054028335,7024.042258137701,-484.00787257351976,0.046357213279340205,True
0.706151537884471,1.4161266333793692,0.2958625767459831,-0.008693054570187965,1.3684706696313898e-15,5.282306527950681e-12,2.6863360912100995e-12,3.019440532039969e-16,3.532847979103114e-16,3.8082632415769444,28.347990983234382,3.7374605631363274,23243.839225158554,-16967.86338058322,-61.949589135885766,93.98800057300684,6328.053783852699,-4196302.972292373,56829476.58050195,-605.2395015679454,0.05892323087450375,6933.293285420645,-605.2395015679454,0.045652347141932934,True
0.70612528132033,1.4161792906354749,0.2958845793417552,-0.008716637411041454,4.587493509215837e-16,3.4397811815476325e-11,1.7265413044285755e-11,3.0293855719809915e-16,3.523289861449748e-16,3.698695219263218,28.202776445501836,3.6434298934097704,23113.852837708248,-17426.941870347102,1581.9100855468482,91.038893020735,6325.765853435661,-4452011.616935428,57823360.10023431,-639.2007158469382,0.059083080105013334,6964.966569282598,-639.2007158469382,0.04494421060021724,True
0.706099024756189,1.416231951807741,0.2959065879742391,-0.008740279886776812,9.227051447023565e-16,8.352844292719797e-12,4.261396107085521e-12,1.51967935185186e-16,2.3425062607918563e-16,3.5884747505512347,28.058134407378308,3.549253134290419,22966.453036156934,-19652.942968388805,2943.7719500877183,88.08870905717953,6277.4827649390645,-5222283.195242284,60295922.64507614,-743.7810786720688,0.05924333283584579,7021.263843611134,-743.7810786720688,0.0442320274021647,True
0.706072768192048,1.4162846168966048,0.2959286026396726,-0.008763972391380053,6.186207080260478e-16,1.3994452249221813e-12,8.18597603429102e-13,0.0,1.1680867933345046e-16,3.4776810120230026,27.91411629764986,3.454985023603566,22798.35021897236,-20077.92024125895,4772.595363685252,85.13947070241382,6267.277703399844,-5643928.954102156,61854485.627941445,-798.7422853448284,0.05940392395071056,7066.019988744672,-798.7422853448284,0.04351506545748826,True
0.706046511627907,1.4163372859025032,0.2959506233342902,-0.008787705731930981,7.776454019379476e-16,1.468515348085678e-12,6.303726799147571e-13,7.648428811990515e-16,8.154524913655668e-16,3.366607267281259,27.770879144108264,3.360831349699499,22607.14911987881,-22784.452986951874,6595.296194007522,82.19845618422147,6165.3559945158595,-6795619.821930477,65194093.82683455,-954.464984692132,0.059564791133338624,7119.8209792079915,-954.464984692132,0.04279320305071979,True
0.7060202550637659,1.4163899588258737,0.2959726500543226,-0.008811469612603444,6.256221205901931e-16,8.196288680185113e-12,3.999261008030183e-12,3.069402118240098e-16,2.323580897936825e-16,3.2552474892232763,27.628431086689538,3.2667859248553732,22402.85078829553,-21452.039383121337,6378.902810976348,79.26549064729126,6401.864138195328,-6576345.320262042,67289245.72495958,-900.5690501561016,0.05972586459174694,7302.43318835143,-900.5690501561016,0.042065266113697986,True
0.7059939984996249,1.416442635667152,0.2959946827959979,-0.008835264335122156,3.1456905722766537e-16,3.265654137320888e-11,1.627203511178613e-11,3.079447365642875e-16,2.3173232738370154e-16,3.1437288772588134,27.486827062574783,3.1729358520821744,22217.25213189575,-20859.220486630475,4710.632217011556,76.34361005940696,6748.606271808968,-6361038.15803748,70987839.24404925,-838.4109311800971,0.05988714636622824,7587.0172029890655,-838.4109311800971,0.0413303895784537,True
0.7059677419354838,1.4164953164267764,0.2960167215555393,-0.008859099109068217,3.1633279531123806e-16,1.2323337369923365e-13,8.063280860258324e-15,3.0895115608186387e-16,2.3110888441417594e-16,3.0323053692794173,27.34616894948241,3.07945686941515,22046.40027711985,-19771.365427012508,4428.260001575522,73.43888032414944,7021.600758683354,-6202394.710542662,74112456.05651331,-793.6292012332365,0.06004869887625665,7815.229959916591,-793.6292012332365,0.0405880771431907,True
0.7059414853713428,1.416548001105184,0.2960387663291681,-0.008882974479477602,9.543069220911276e-16,3.039420249915398e-11,1.524155783103843e-11,3.0995949556964514e-16,1.1524386825074962e-16,2.9211444557524464,27.20653029146588,2.986463802117923,21874.409698130155,-20402.42336277084,4560.362989881369,70.55523907981592,7204.13753551934,-6620172.848440587,78380289.02444102,-824.5633895479882,0.06021052581131224,8028.700925067329,-824.5633895479882,0.03983743019883467,True
0.7059152288072018,1.4166006897028114,0.2960608171131014,-0.008906890462547664,9.596327706873423e-16,4.767245443885289e-12,2.337747782521229e-12,0.0,1.149344366305515e-16,2.8102216560763185,27.067890215875426,2.893935999046814,21705.197030108957,-19973.19784909128,4448.562448536836,67.69190570237035,7469.682850765988,-6696692.8732593395,82582933.38406485,-808.9161986564104,0.06037262727629496,8278.599049422399,-808.9161986564104,0.03907664472276209,True
0.7058889722430608,1.4166533822200966,0.2960828739035526,-0.008930847189187649,1.608293244248648e-16,5.6539705261706424e-11,2.8311496799503503e-11,1.5599097097164103e-16,2.2925228141709717e-16,2.6998419936074365,26.930390543005785,2.8020848832721814,21535.84810050142,-20056.682643383516,4677.11370221692,64.85611959919311,7703.322213095363,-6997228.113489878,87330085.57272795,-820.8672660983307,0.06053500415363578,8524.189479193694,-820.8672660983307,0.03830506352992782,True
0.7058627156789197,1.4167060786574772,0.2961049366967326,-0.008954843992585684,1.6172271842581246e-16,1.058440143324413e-10,5.304775769846347e-11,3.129960233007514e-16,3.4295695226598477e-16,2.5902323230095243,26.794135419559893,2.7110664359154057,21369.666969547427,-19373.97666251493,3671.74337052523,62.053154410891345,8097.734505532639,-6889208.6565335225,93130138.74822801,-776.330638207377,0.06069765191864965,8874.065143740016,-776.330638207377,0.03752166052548877,True
0.7058364591147787,1.41675877901539,0.296127005488848,-0.008978885427102049,8.130957102390392e-16,9.439522172818713e-12,4.908778019008461e-12,9.420366370964042e-16,9.121032313318486e-16,2.4812581255781305,26.65903981038018,2.6207814661210787,21225.03756693836,-17589.465827612465,2078.1651910817372,59.27946365645293,8625.285238662478,-6370770.250613878,99878626.45074436,-684.3221206570361,0.06086060143674825,9309.607359319514,-684.3221206570361,0.03672351340654035,True
0.7058102025506376,1.4168114832942726,0.2961490802761024,-0.009002980801572292,8.175946778294892e-16,6.374307170906747e-11,3.167626108276383e-11,3.1503094446958663e-16,3.411233356431528e-16,2.373303088556387,26.5252677291588,2.5314954733206783,21088.33124255087,-18394.629603361565,2857.7553452544107,56.544030494954555,8864.752071809326,-7004785.550410901,106602971.49629132,-730.0597142110546,0.061023915800055076,9594.81178602038,-730.0597142110546,0.035909912024986335,True
0.7057839459864966,1.4168641914945632,0.296171161054696,-0.00902712462053891,6.576876250495905e-16,2.3739171182785745e-11,1.1723273993531578e-11,1.580259813895905e-16,1.134036748413008e-16,2.2664712408282544,26.392869717087933,2.4432775155573037,20929.85113188912,-20187.812789757132,4983.2515222341,53.84907515867888,8956.380454080496,-8307676.794516147,113447458.01629974,-847.3956096611882,0.06118755775434655,9803.776063741683,-847.3956096611882,0.03507862502132693,True
0.7057576894223556,1.4169169036166989,0.2961932478208254,-0.00905130518767157,3.306552642041189e-16,3.491961158624078e-11,1.7393164205022898e-11,1.5853736001410776e-16,1.131007356540556e-16,2.160735397203604,26.261841035280575,2.356104483026476,20748.683969677168,-21700.550314066324,6791.341205215482,51.19366118572743,9102.83154570931,-9696125.737119326,121646045.09803787,-963.247523712912,0.06135144801472749,10066.079069422223,-963.247523712912,0.03422628409756482,True
0.7057314328582145,1.416969619661118,0.2962153405706844,-0.009075511599257817,4.987071504566216e-16,1.907569408428653e-12,8.91130217802842e-13,3.1809870550933043e-16,3.3839727263233283e-16,2.056333531924179,26.132306396992647,2.2701396416760957,20546.790636018297,-23072.087774593365,8350.091605326668,48.58320391794343,9294.968966349994,-11192785.633821016,131167590.62069353,-1078.9365330596092,0.06151551266885924,10373.905499409604,-1078.9365330596092,0.03335065314922335,True
0.7057051762940735,1.4170223396282575,0.2962374393004624,-0.009099732480559997,1.8386031778112653e-15,2.19710959934633e-11,1.1002424777393768e-11,6.38246771934272e-16,6.74993240244939e-16,1.9532474788614902,26.004263782934146,2.185365900452215,20325.57640857561,-24696.00075018499,10555.227496496833,46.01693855480596,9435.225254363608,-13329293.451505987,142340649.40660477,-1247.717401546799,0.061679674611756975,10682.942655910407,-1247.717401546799,0.03244747034886496,True
0.7056789197299325,1.417075063518556,0.2962595440063463,-0.009123956060550702,1.680572759273979e-16,3.2646027576962024e-11,1.6314171114456972e-11,1.6007410454664307e-16,2.24400435911742e-16,1.8516283779505303,25.87779461193666,2.1018850390765174,20075.396135263174,-26965.959423724737,12753.201593683643,43.49813814474356,9562.811943574225,-16184519.579786088,156185450.5873102,-1467.3029065994897,0.06184385405237212,11030.114850173715,-1467.3029065994897,0.03151295290550704,True
0.7056526631657914,1.417127791332451,0.2962816546845193,-0.00914816784358583,8.448488742172394e-16,3.4829599292230424e-11,1.743132871512778e-11,3.211724948210178e-16,2.238065795825262e-16,1.7515707249290298,25.752956333524015,2.0197589998383663,19818.47553157147,-25295.33965261529,11495.7105049899,41.028697976748234,10227.978213755547,-15439593.777547576,166369913.4512484,-1335.233975231583,0.06200795273177917,11563.21218898713,-1335.233975231583,0.030542291631193565,True
0.7056264066016504,1.417180523070381,0.2963037713311615,-0.009172375940511117,8.494176603519945e-16,1.4297964567931265e-11,7.158100339654187e-12,0.0,0.0,1.6530669587200006,25.629717998878274,1.9389767545304348,19599.517467518162,-22207.554007579856,7818.278901513293,38.608009130647595,11274.878439566346,-12856991.045161828,178550848.00764537,-1043.7067898405758,0.06217202562203452,12318.585229406923,-1043.7067898405758,0.029528922215156655,True
0.7056001500375093,1.4172332587327832,0.296325893942449,-0.009196600679534758,6.831971917824692e-16,9.329105274909861e-11,4.669622855589497e-11,6.464430752568229e-16,6.678840931309327e-16,1.5564923873976753,25.508217485630098,1.8597953057491043,19424.522601224646,-18927.01870008529,4587.174078958767,36.24450775318111,12387.056818752124,-10724120.49823369,196335658.62392825,-812.4629306115958,0.0623362105066358,13199.51974936372,-812.4629306115958,0.028468791109459046,True
0.7055738934733683,1.4172859983200965,0.2963480225145551,-0.009220862091195369,5.151534673235392e-16,7.702112395298882e-12,3.9211133912660204e-12,1.6212409100450746e-16,2.2204232001612506e-16,1.4620456895393865,25.388506328003523,1.782347366988315,19288.77800394412,-16085.98451202079,1396.2838328437908,33.94239410409081,13588.242804980313,-9198779.314493991,221435459.78507522,-646.2324161308907,0.0625006431512994,14234.475221111203,-646.2324161308907,0.02735574897189368,True
0.7055476369092273,1.4173387418327583,0.29637015704365,-0.009245180480995123,3.452797478965323e-16,6.045009055742862e-11,3.01322870107573e-11,3.2527750500035147e-16,4.4291664164941114e-16,1.3696864075186452,25.270518633433372,1.706597906664479,19195.803862712564,-12763.260468216773,-2411.5761554936976,31.700209468128758,15010.545496026874,-7912147.848818408,256965067.4835663,-509.7922467880135,0.06266546118535486,15520.337742814889,-509.7922467880135,0.026179838536199967,True
