r_over_rs,u,f,h,tensor_F_target,tensor_H,a4,eq85_required_A0prime2_v8
1.6547255352536396,0.6043298291439722,0.3928117034080088,0.4358080040688568,0.82994861461448,0.82994861461448,0.171696332719248,-0.07091116674724551
1.654806493449244,0.6043002634801251,0.3928381842213425,0.4358527131159561,0.8298891814429137,0.8298891814429137,0.171698630750531,-0.07082364680241504
1.6548874516448482,0.6042707007090219,0.3928646610288995,0.4358974044393304,0.8298297874122595,0.8298297874122595,0.1717009303711208,-0.07073629968699546
1.6549684098404525,0.604241140830238,0.392891133832224,0.4359420780408269,0.8297704325397475,0.8297704325397475,0.1717032315884484,-0.07064895921611863
1.6550493680360567,0.6042115838433492,0.3929176026328607,0.4359867339223054,0.8297111168425626,0.8297111168425626,0.1717055344099375,-0.07056175242089337
1.655130326231661,0.6041820297479309,0.3929440674323534,0.4360313720856353,0.8296518403378454,0.8296518403378454,0.1717078388430042,-0.07047469425930594
1.6552112844272655,0.6041524785435588,0.3929705282322452,0.4360759925326973,0.8295926030426913,0.8295926030426913,0.1717101448950565,-0.07038767641658242
1.6552922426228698,0.604122930229809,0.3929969850340793,0.4361205952653854,0.8295334049741522,0.8295334049741522,0.1717124525734955,-0.07030065700697552
1.655373200818474,0.6040933848062571,0.3930234378393995,0.4361651802856039,0.8294742461492338,0.8294742461492338,0.1717147618857149,-0.0702139480807216
1.6554541590140783,0.6040638422724792,0.3930498866497474,0.4362097475952683,0.8294151265848985,0.8294151265848985,0.1717170728391001,-0.07012713922021613
1.6555351172096826,0.6040343026280515,0.3930763314666657,0.4362542971963066,0.8293560462980634,0.8293560462980634,0.1717193854410297,-0.07004053052256883
1.6556160754052869,0.6040047658725498,0.3931027722916962,0.4362988290906575,0.8292970053056006,0.8292970053056006,0.1717216996988743,-0.06995396336244139
1.6556970336008912,0.6039752320055505,0.3931292091263806,0.4363433432802706,0.8292380036243383,0.8292380036243383,0.171724015619997,-0.06986752381371207
1.6557779917964957,0.6039457010266299,0.3931556419722601,0.4363878397671071,0.82917904127106,0.82917904127106,0.1717263332117533,-0.06978115778690441
1.6558589499921,0.6039161729353645,0.3931820708308755,0.4364323185531393,0.8291201182625042,0.8291201182625042,0.171728652481491,-0.06969492848546932
1.6559399081877042,0.6038866477313306,0.393208495703767,0.436476779640351,0.8290612346153649,0.8290612346153649,0.1717309734365503,-0.06960874119274356
1.6560208663833085,0.6038571254141049,0.393234916592475,0.4365212230307372,0.8290023903462913,0.8290023903462913,0.1717332960842639,-0.0695226570506997
1.6561018245789128,0.6038276059832638,0.3932613334985395,0.4365656487263041,0.8289435854718883,0.8289435854718883,0.1717356204319569,-0.06943669534648324
1.656182782774517,0.6037980894383843,0.3932877464234998,0.4366100567290689,0.8288848200087162,0.8288848200087162,0.1717379464869465,-0.06935078022004415
1.6562637409701213,0.6037685757790431,0.3933141553688954,0.4366544470410606,0.8288260939732904,0.8288260939732904,0.1717402742565427,-0.06926498711090964
1.6563446991657256,0.603739065004817,0.3933405603362652,0.4366988196643192,0.8287674073820818,0.8287674073820818,0.1717426037480475,-0.06917932339889135
1.65642565736133,0.6037095571152831,0.3933669613271473,0.4367431746008938,0.8287087602515166,0.8287087602515166,0.1717449349687549,-0.06909370725969301
1.6565066155569343,0.6036800521100182,0.3933933583430799,0.4367875118528472,0.8286501525979765,0.8286501525979765,0.1717472679259518,-0.0690081868507457
1.6565875737525386,0.6036505499885998,0.393419751385601,0.4368318314222513,0.8285915844377988,0.8285915844377988,0.1717496026269172,-0.06892275952517685
1.656668531948143,0.6036210507506049,0.3934461404562481,0.4368761333111912,0.8285330557872759,0.8285330557872759,0.1717519390789224,-0.06883744285085373
1.6567494901437472,0.6035915543956107,0.3934725255565583,0.4369204175217611,0.8284745666626553,0.8284745666626553,0.171754277289231,-0.06875223459250543
1.6568304483393514,0.603562060923195,0.3934989066880682,0.4369646840560663,0.8284161170801411,0.8284161170801411,0.1717566172650987,-0.06866707803697426
