,u,x,phi,f,h,phiprime,A0,A0prime,X,Fbg_action,Ybg_action,f2,f2X,f2F,f2Y,f2phi,f2phiphi,f3,f3X,f3phi,f3phiX,f4,f4X,f4XX,f4phi,f4phiX,tf4,tf4phi,G2XX_lift,G2Xphi_lift,G2phiphi_lift
35,6.10918979744936252e-01,1.63687826562125860e+00,6.07739081826247696e-01,3.86873392713138919e-01,4.25517205126445974e-01,-7.03354453841590677e-01,-3.59612824299515577e-03,1.47145549887937888e+00,-1.05253273768870295e-01,1.19072790532538875e+00,-5.01312040813786441e-01,1.55785649612539423e+00,5.06285128417711121e+01,1.18009799950219607e+00,0.00000000000000000e+00,1.60980383793012521e+02,-4.15081000366369790e+03,-4.01348281695874221e-01,4.09019070019809945e+01,1.37911808253336147e+02,-2.18008971528823758e+03,-8.63072234235771174e-01,1.01361967056292898e-01,2.81950739004339170e-14,-1.13544441704681578e+01,4.94891786182086157e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00038190126140421e+02,-2.30693376504888619e+02,-1.77375533230793280e+02
36,6.10945236309077266e-01,1.63680791758248501e+00,6.07788567133370816e-01,3.86849578320590803e-01,4.25474927507088818e-01,-7.03516537402697040e-01,-3.69966801614607377e-03,1.47218799015001056e+00,-1.05291326905765995e-01,1.19186863339000992e+00,-5.01973719627984427e-01,1.56524296485916614e+00,5.05523784795286844e+01,1.18508349738072116e+00,0.00000000000000000e+00,1.60840241467531314e+02,-3.60850560327555513e+03,-3.96087050720566880e-01,4.07982495992758061e+01,1.37555377173285393e+02,-2.17385368006606586e+03,-8.63637979280392987e-01,1.01606956378956295e-01,-0.00000000000000000e+00,-1.13555799934430279e+01,4.95305815360055934e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00038391190905656e+02,-2.30752604299466896e+02,-1.77466504135155759e+02
37,6.10971492873218280e-01,1.63673757559014033e+00,6.07838059590397051e-01,3.86825762686499597e-01,4.25432640089270508e-01,-7.03678674847107111e-01,-3.80325035653478194e-03,1.47291882118813122e+00,-1.05329395283652802e-01,1.19300714324628609e+00,-5.02634883868837923e-01,1.57262949611527403e+00,5.04762522162788656e+01,1.19006173954295091e+00,0.00000000000000000e+00,1.60726765669117555e+02,-3.05945352199648050e+03,-3.90838665367452875e-01,4.06948803313179113e+01,1.37218473456436186e+02,-2.16791908499719102e+03,-8.64204005175204792e-01,1.01852253587689803e-01,-0.00000000000000000e+00,-1.13619720297622724e+01,4.95986362804273728e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00038593314185675e+02,-2.30811815279795923e+02,-1.77557471804864207e+02
38,6.10997749437359294e-01,1.63666723964344496e+00,6.07887559199704719e-01,3.86801945810403391e-01,4.25390342876977412e-01,-7.03840866179527902e-01,-3.90687513952486798e-03,1.47364798735704650e+00,-1.05367478904580106e-01,1.19414342353463132e+00,-5.03295527953313337e-01,1.58001736525357028e+00,5.04001181578778130e+01,1.19503385394008177e+00,0.00000000000000000e+00,1.60641114932379992e+02,-2.47174252624635346e+03,-3.85602174662554087e-01,4.05917844053145629e+01,1.36901835094684145e+02,-2.16229582766237218e+03,-8.64770571402442956e-01,1.02097990723710397e-01,-0.00000000000000000e+00,-1.13738305019961405e+01,4.96950642403004128e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00038796501552383e+02,-2.30871014921500119e+02,-1.77648444642417303e+02
39,6.11024006001500308e-01,1.63659690974161931e+00,6.07937065963671919e-01,3.86778127691840612e-01,4.25348035874204888e-01,-7.04003111411456772e-01,-4.01054224018587702e-03,1.47437548402575791e+00,-1.05405577772631195e-01,1.19527746290105474e+00,-5.03955646302761684e-01,1.58740795418795311e+00,5.03239591612697552e+01,1.20000105349325703e+00,0.00000000000000000e+00,1.60583478148482698e+02,-1.95802455462502871e+03,-3.80376557466864662e-01,4.04889460335384115e+01,1.36605510222237683e+02,-2.15698643540846888e+03,-8.65337957121891543e-01,1.02344313393382902e-01,-0.00000000000000000e+00,-1.13911778896564808e+01,4.98194680960011560e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00039000758607074e+02,-2.30930223834547235e+02,-1.77739454355732704e+02
40,6.11050262565641433e-01,1.63652658588388400e+00,6.07986579884677525e-01,3.86754308330349905e-01,4.25305719084958511e-01,-7.04165410562171301e-01,-4.11425153329358917e-03,1.47510130656913718e+00,-1.05443691894220995e-01,1.19640924999755938e+00,-5.04615233344554714e-01,1.59480234756735895e+00,5.02477616540878671e+01,1.20496429818748418e+00,0.00000000000000000e+00,1.60540824578799288e+02,-1.96746472720786437e+03,-3.75161004999933767e-01,4.03863525235407721e+01,1.36320338740989456e+02,-2.15185043628177436e+03,-8.65906382653667150e-01,1.02591326748244893e-01,5.62514469334561921e-14,-1.14114655904766931e+01,4.99560364089544962e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00039206090980599e+02,-2.30989435257708095e+02,-1.77830490540945533e+02
41,6.11076519129782447e-01,1.63645626806946032e+00,6.08036100965099857e-01,3.86730487725470584e-01,4.25263392513253680e-01,-7.04327763638681992e-01,-4.21800289332968648e-03,1.47582545036797952e+00,-1.05481821272093004e-01,1.19753877348233373e+00,-5.05274283483459929e-01,1.60220057556188000e+00,5.01715252243560599e+01,1.20992366396704099e+00,0.00000000000000000e+00,1.60482432560949746e+02,-2.47895043211628263e+03,-3.69955444374653941e-01,4.02840026049861208e+01,1.36024988356243966e+02,-2.14656151936280594e+03,-8.66475862419730736e-01,1.02839022632315494e-01,-0.00000000000000000e+00,-1.14287091310166975e+01,5.00745412139699031e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00039412504333313e+02,-2.31048630817130572e+02,-1.77921524898665467e+02
42,6.11102775693923461e-01,1.63638595629756911e+00,6.08085629207317679e-01,3.86706665876741684e-01,4.25221056163114786e-01,-7.04490170647164349e-01,-4.32179619448408436e-03,1.47654791080934489e+00,-1.05519965908741201e-01,1.19866602202042061e+00,-5.05932791118244851e-01,1.60960132936500000e+00,5.00952657680640385e+01,1.21487810957525499e+00,0.00000000000000000e+00,1.60398746223341732e+02,-2.90186725467915858e+03,-3.64760728648412969e-01,4.01819090263215983e+01,1.35712928892826454e+02,-2.14101905658717624e+03,-8.67046150372172364e-01,1.03087272739106700e-01,-8.42940905526404028e-14,-1.14410495925374338e+01,5.01697969001319954e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00039620004355527e+02,-2.31107817929681147e+02,-1.78012568831553978e+02
43,6.11129032258064475e-01,1.63631565056743189e+00,6.08135164613709644e-01,3.86682842783703296e-01,4.25178710038576102e-01,-7.04652631600572343e-01,-4.42563131065376592e-03,1.47726868328669636e+00,-1.05558125808691006e-01,1.19979098428404951e+00,-5.06590750652755606e-01,1.61700363622176546e+00,5.00189951556893959e+01,1.21982687788150201e+00,0.00000000000000000e+00,1.60298179532545561e+02,-3.23756268859400052e+03,-3.59577471837265350e-01,4.00800810931468376e+01,1.35390078408157308e+02,-2.13531135054202377e+03,-8.67617066435234841e-01,1.03336001758896207e-01,-1.12336774331915704e-13,-1.14501320605211259e+01,5.02522535038813700e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00039828596767222e+02,-2.31167018869189747e+02,-1.78103656647149876e+02
44,6.11155288822205489e-01,1.63624535087826994e+00,6.08184707186654738e-01,3.86659018445895175e-01,4.25136354143680506e-01,-7.04815146519950142e-01,-4.52950811544466925e-03,1.47798776320004377e+00,-1.05596300978893803e-01,1.20091364895298480e+00,-5.07248156498004032e-01,1.62440653016581171e+00,4.99427250833160059e+01,1.22476922037282687e+00,0.00000000000000000e+00,1.60178009914717364e+02,-3.65358680794501925e+03,-3.54406280250424588e-01,3.99785278980609320e+01,1.35054586049177857e+02,-2.12941173332413246e+03,-8.68188432604321991e-01,1.03585135546144999e-01,-2.80703636709759564e-14,-1.14554378866848818e+01,5.03185524785463922e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00040038287318851e+02,-2.31226218365437518e+02,-1.78194764821294598e+02
45,6.11181545386346614e-01,1.63617505722930368e+00,6.08234256928532391e-01,3.86635192862857413e-01,4.25093988482481311e-01,-7.04977715409301875e-01,-4.63342648217329733e-03,1.47870514595613045e+00,-1.05634491421197296e-01,1.20203400471494648e+00,-5.07905003036193792e-01,1.63180898672513996e+00,4.98664679787080445e+01,1.22970434276453111e+00,0.00000000000000000e+00,1.60038101452204643e+02,-4.00507209180361451e+03,-3.49247797797849313e-01,3.98772591255494433e+01,1.34706408505860480e+02,-2.12331907541314604e+03,-8.68760060296019487e-01,1.03834593364184602e-01,5.61130808938219736e-14,-1.14569509777333778e+01,5.03686927560781594e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00040249081790819e+02,-2.31285406271241243e+02,-1.78285877703930879e+02
46,6.11207801950487628e-01,1.63610476961975593e+00,6.08283813841721366e-01,3.86611366034130988e-01,4.25051613059041711e-01,-7.05140338281661117e-01,-4.73738628386227711e-03,1.47942082696849431e+00,-1.05672697140156202e-01,1.20315204026581801e+00,-5.08561284658283208e-01,1.63921002117781867e+00,4.97902357516522898e+01,1.23463148686112878e+00,0.00000000000000000e+00,1.59880613877233912e+02,-4.41066806553909009e+03,-3.44102637830729863e-01,3.97762839697627228e+01,1.34347078692505391e+02,-2.11705689384127709e+03,-8.69331769392760023e-01,1.04084299211565701e-01,-0.00000000000000000e+00,-1.14550989832882095e+01,5.04046056986726310e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00040460985994116e+02,-2.31344594886617585e+02,-1.78377014244593937e+02
47,6.11234058514628642e-01,1.63603448804884799e+00,6.08333377928601204e-01,3.86587537959256711e-01,4.25009227877434226e-01,-7.05303015146263368e-01,-4.84138739324690981e-03,1.48013480165783218e+00,-1.05710918139188204e-01,1.20426774431035621e+00,-5.09216995745827572e-01,1.64660864988611766e+00,4.97140403007605016e+01,1.23954989827914308e+00,0.00000000000000000e+00,1.59699719990150754e+02,-4.88647588122790148e+03,-3.38971410065964041e-01,3.96756115779294660e+01,1.33972645015413519e+02,-2.11056485385842052e+03,-8.69903380737883203e-01,1.04334177086270394e-01,-0.00000000000000000e+00,-1.14487635635675939e+01,5.04215701949350592e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00040674005770143e+02,-2.31403772995853387e+02,-1.78468157139543877e+02
48,6.11260315078769656e-01,1.63596421251580137e+00,6.08382949191551003e-01,3.86563708637775894e-01,4.24966832941741091e-01,-7.05465746011767592e-01,-4.94542968277317252e-03,1.48084706545214728e+00,-1.05749154421539607e-01,1.20538110556254696e+00,-5.09872130675759649e-01,1.65400365692139739e+00,4.96378963320515680e+01,1.24445863278305047e+00,0.00000000000000000e+00,1.59502356447419658e+02,-4.96894432609219712e+03,-3.33854880516275265e-01,3.95752534578372988e+01,1.33587914401071686e+02,-2.10391649195305081e+03,-8.70474670954614838e-01,1.04584132746704001e-01,-5.60302217609334938e-14,-1.14392969849535895e+01,5.04251836300613565e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00040888146991335e+02,-2.31462949921172111e+02,-1.78559320754857737e+02
49,6.11286571642910670e-01,1.63589394301983848e+00,6.08432527632950082e-01,3.86539878069230125e-01,4.24924428256053921e-01,-7.05628530895343609e-01,-5.04951302459727414e-03,1.48155761378685180e+00,-1.05787405993009398e-01,1.20649211274588564e+00,-5.10526683833650741e-01,1.66139486161312333e+00,4.95618058726023207e+01,1.24935760776233051e+00,0.00000000000000000e+00,1.59315158657405476e+02,-4.50994801322255353e+03,-3.28753102853834245e-01,3.94752102101257094e+01,1.33211162324867246e+02,-2.09739288003229785e+03,-8.71045617700670016e-01,1.04834155252644404e-01,-0.00000000000000000e+00,-1.14318573038914337e+01,5.04369522643017643e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00041103415560826e+02,-2.31522143091624201e+02,-1.78650531982274288e+02
50,6.11312828207051795e-01,1.63582367956018060e+00,6.08482113255178536e-01,3.86516046253160883e-01,4.24882013824473326e-01,-7.05791369815399472e-01,-5.15363729058937459e-03,1.48226644210499314e+00,-1.05825672859770306e-01,1.20760075459386429e+00,-5.11180649603448223e-01,1.66878313235675391e+00,4.94857580240150128e+01,1.25424760969368254e+00,0.00000000000000000e+00,1.59151911179875668e+02,-4.14717611296751602e+03,-3.23665412864187707e-01,3.93754713527448672e+01,1.32851785503193867e+02,-2.09113830829150584e+03,-8.71616401313247580e-01,1.05084319283600999e-01,-0.00000000000000000e+00,-1.14291013641039534e+01,5.04683632991872066e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00041319817412784e+02,-2.31581326951795603e+02,-1.78741751387410289e+02
51,6.11339084771192809e-01,1.63575342213605102e+00,6.08531706060616018e-01,3.86492213189110700e-01,4.24839589651111127e-01,-7.05954262771068541e-01,-5.25780235232953252e-03,1.48297354585732477e+00,-1.05863955022217196e-01,1.20870701985020501e+00,-5.11834022337841144e-01,1.67616933706875604e+00,4.94097419523044437e+01,1.25912942183608378e+00,0.00000000000000000e+00,1.58994321153450102e+02,-4.22770428807636563e+03,-3.18591149350335889e-01,3.92760265195140050e+01,1.32497235378171126e+02,-2.08495991093080511e+03,-8.72187201304253978e-01,1.05334701313384502e-01,-5.59474828498003121e-14,-1.14274888330001527e+01,5.05049860102951342e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00041537358512699e+02,-2.31640487062146263e+02,-1.78832956659179047e+02
52,6.11365341335333823e-01,1.63568317074667169e+00,6.08581306051642290e-01,3.86468378876621999e-01,4.24797155740088084e-01,-7.06117209770990240e-01,-5.36200808111325644e-03,1.48367892050265437e+00,-1.05902252483595805e-01,1.20981089726954538e+00,-5.12486796400179911e-01,1.68355317070354182e+00,4.93337611728198198e+01,1.26400285511035704e+00,0.00000000000000000e+00,1.58829874154251826e+02,-4.31790244688416351e+03,-3.13530454233111655e-01,3.91768776367467666e+01,1.32138950871819333e+02,-2.07872588252196374e+03,-8.72757970400969474e-01,1.05585284032663401e-01,-5.59199299101658547e-14,-1.14246005752026640e+01,5.05367784957613608e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00041756044857436e+02,-2.31699654323337683e+02,-1.78924195489404127e+02
53,6.11391597899474837e-01,1.63561292539126502e+00,6.08630913230636672e-01,3.86444543315238087e-01,4.24754712095534726e-01,-7.06280210832979982e-01,-5.46625434794961729e-03,1.48438256150804060e+00,-1.05940565249905805e-01,1.21091237561787324e+00,-5.13138966164255028e-01,1.69093447563122501e+00,4.92578174497698882e+01,1.26886784293441157e+00,0.00000000000000000e+00,1.58664560524289357e+02,-4.32584108256644777e+03,-3.08483368228488708e-01,3.90780251430746972e+01,1.31781033196918656e+02,-2.07249892155095085e+03,-8.73328689917178491e-01,1.05836062029330602e-01,-0.00000000000000000e+00,-1.14215954950185310e+01,5.05685081275183901e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00041975882475413e+02,-2.31758819638155131e+02,-1.79015453828065858e+02
54,6.11417854463615851e-01,1.63554268606905362e+00,6.08680527599979260e-01,3.86420706504501721e-01,4.24712258721590907e-01,-7.06443265966337997e-01,-5.57054102356224767e-03,1.48508446434883767e+00,-1.05978893324594495e-01,1.21201144367272540e+00,-5.13790525988718105e-01,1.69831311407199315e+00,4.91819122516427143e+01,1.27372433541656416e+00,0.00000000000000000e+00,1.58497187390767436e+02,-4.34270420888355511e+03,-3.03449918297009014e-01,3.89794692079398857e+01,1.31422668367523471e+02,-2.06626752586762632e+03,-8.73899345078351542e-01,1.06087031287785100e-01,-5.58648640490812559e-14,-1.14182433677794002e+01,5.05992525540739102e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00042196877426818e+02,-2.31817995281777598e+02,-1.79106750636197859e+02
55,6.11444111027756976e-01,1.63547245277925990e+00,6.08730149162050704e-01,3.86396868443956210e-01,4.24669795622406310e-01,-7.06606375194088088e-01,-5.67486797839072965e-03,1.48578462450895876e+00,-1.06017236715228599e-01,1.21310809022373323e+00,-5.14441470249633714e-01,1.70568894328109399e+00,4.91060471151290159e+01,1.27857227882056201e+00,0.00000000000000000e+00,1.58328620772259967e+02,-4.42622164961522321e+03,-2.98430134495461297e-01,3.88812100605180930e+01,1.31064447480827880e+02,-2.06003959169458994e+03,-8.74469920222647246e-01,1.06338187937649598e-01,-2.79186755582988446e-14,-1.14147112324234339e+01,5.06298642477113869e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00042419035803618e+02,-2.31877168253273624e+02,-1.79198065826622411e+02
56,6.11470367591897990e-01,1.63540222552110803e+00,6.08779777919231213e-01,3.86373029133145585e-01,4.24627322802140994e-01,-7.06769538513877360e-01,-5.77923508258826324e-03,1.48648303748096100e+00,-1.06055595421762294e-01,1.21420230407288376e+00,-5.15091793283701471e-01,1.71306180135359853e+00,4.90302238460366056e+01,1.28341160388614428e+00,0.00000000000000000e+00,1.58154008013615652e+02,-4.49477664487647144e+03,-2.93424059749979538e-01,3.87832481659755715e+01,1.30703069724930742e+02,-2.05376530483901115e+03,-8.75040396091690265e-01,1.06589526067324997e-01,-0.00000000000000000e+00,-1.14100709144623487e+01,5.06556998626511135e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00042642363729897e+02,-2.31936312826092546e+02,-1.79289359617591145e+02
57,6.11496624156039004e-01,1.63533200429381997e+00,6.08829413873900660e-01,3.86349188571613877e-01,4.24584840264963626e-01,-7.06932755935380963e-01,-5.88364220602827226e-03,1.48717969876639478e+00,-1.06093969447759603e-01,1.21529407403520806e+00,-5.15741489442938628e-01,1.72043141757259321e+00,4.89544455259697742e+01,1.28824215213377480e+00,0.00000000000000000e+00,1.57984142505002438e+02,-4.19117961744047625e+03,-2.88431810713116743e-01,3.86855850528959735e+01,1.30345884308153273e+02,-2.04755702887268535e+03,-8.75610732670320413e-01,1.06841029592846096e-01,-0.00000000000000000e+00,-1.14063897585327716e+01,5.06870580987798380e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00042866867362022e+02,-2.31995476019738874e+02,-1.79380704682500976e+02
58,6.11522880720180018e-01,1.63526178909661923e+00,6.08879057028439474e-01,3.86325346758905619e-01,4.24542348015053694e-01,-7.07096027480984435e-01,-5.98808921829974139e-03,1.48787460387601644e+00,-1.06132358800601095e-01,1.21638338893925457e+00,-5.16390553095968374e-01,1.72779850783769495e+00,4.88787031931477998e+01,1.29306457681246978e+00,0.00000000000000000e+00,1.57834117554905276e+02,-3.81708573140515409e+03,-2.83452833049406605e-01,3.85882120557033090e+01,1.30003128991805283e+02,-2.04157039449194622e+03,-8.76181078955931669e-01,1.07092775462504897e-01,-0.00000000000000000e+00,-1.14065578394186993e+01,5.07377788893843462e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00043092552888766e+02,-2.32054626060024617e+02,-1.79472051889899120e+02
59,6.11549137284321032e-01,1.63519157992872888e+00,6.08928707385228307e-01,3.86301503694565618e-01,4.24499846056599683e-01,-7.07259353146668213e-01,-6.09257598871071337e-03,1.48856774832979366e+00,-1.06170763479743399e-01,1.21747023762721729e+00,-5.17038978570985130e-01,1.73516377559426838e+00,4.88029880469714783e+01,1.29787951866573770e+00,0.00000000000000000e+00,1.57692124376457258e+02,-3.89427275992509158e+03,-2.78486583761816231e-01,3.84911206724611219e+01,1.29666724340006368e+02,-2.03568280647344204e+03,-8.76751581057221174e-01,1.07344835448088705e-01,-2.78637163131238819e-14,-1.14083074012083010e+01,5.07958444883268179e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00043319426531355e+02,-2.32113772260406222e+02,-1.79563415629215484e+02
