u,eps_leading_power,raw_c0,raw_c1,raw_c2,raw_c3,published_c0,published_c1,published_c2,published_c3,poly_max_abs_diff,raw_root0,raw_root1,raw_root2,published_cV,published_cminus,published_cplus
0.6696286571642911,2,131068040533.33333,-131076830549.33333,8791381.333333334,1.0,-481428859631.0165,481461254884.65015,-32395254.633629926,1.0,612538085433.9835,-8806265.831251588,1.0000000104253104,14883.49791824083,0.9999999999999999,14867.916146257892,32380385.71748367
0.6696549137284321,2,-378614527317.3333,378640012629.3333,-25485312.0,1.0,486529864203.4563,-486562538961.8619,32674757.40570311,1.0,865202551591.1952,0.9999999999973587,14864.856515879714,25470446.14348412,1.0000000000000002,-32689641.709366363,14883.303663253784
0.6696811702925731,2,1551699968.0,-1551783253.3333333,84650.66666666667,1.0,-362425761824.59393,362450190576.70483,-24428753.11112679,1.0,364001973830.03815,-100146.02676989509,1.0000008805884573,15494.360102347844,1.0000000000000007,14845.053721735254,24413907.057405055
0.6697074268567141,2,,,,,233825458037.82654,-233841151495.61182,15693456.785349933,1.0,,0.9999999842096727,14860.19990616314,,1.0000000000000002,-15708343.216284204,14885.430934271775
0.6697336834208552,2,129794736128.0,-129803452416.0,8716288.0,1.0,-166436698074.72287,166447937028.68802,-11238954.965132346,1.0,296251389444.688,-8731154.701109443,1.0000000000077052,14865.701109442862,0.9999999999999998,14828.478019585833,11224125.48711276
0.6697599399849963,2,24755150848.0,-24756797440.0,1646592.0,1.0,118557026279.94891,-118564959011.80093,7932730.852068711,1.0,93808161571.80093,-1661492.3468993087,1.0000000000403984,14899.346899309048,1.0000000000000004,-7947649.096757875,14917.244689163752
0.6697861965491373,2,,,,,-94898848271.58466,94905265866.71468,-6417596.1300006425,1.0,,0.9999929479630222,15756.888895940927,,0.9999999999999999,14821.521746332292,6402773.60825431
0.6698124531132783,2,5461.333333333333,5461.333333333333,-8192.0,1.0,-36243821.094274,36290059.84280441,-46239.74853042883,1.0,36284598.509471074,-0.5485723453382845,1.2153746743928449,8191.333197670945,1.0000000000000004,797.5991270049853,45441.14940342384
0.6698387096774193,3,109969042020.78566,-109976419565.7577,7377543.97212817,1.0,163296998892.474,-163307935957.8391,10937064.365165846,1.0,53331516392.081406,-7392420.889458254,1.0000000000000007,14875.917330086517,1.0000000000000004,-10951975.642929101,14910.27776325494
0.6698649662415603,2,-8192.0,16384.0,-8192.0,1.0,-291192380756.3405,291212046734.45776,-19665979.11738765,1.0,291212030350.45776,0.989131094565166,1.0112352654603887,8189.999633639971,1.0000000000000004,14818.075886683539,19651160.041500963
