u,x,phi,f,h,X,A0prime,S_SVT,T_H,f2phiF_control,f2Xphi_control,f2phiphi_control
0.7131857142857142,1.4021593253610565,0.8563234714690412,0.2901968460603099,0.4028870289313402,-0.3173814158225431,0.3279701542691279,0.2339036287368239,0.7660963712631761,-1863.7493579581303,230.16936436652546,-90.58107913257625
0.7131892857142856,1.4021523037863122,0.8563322848759588,0.2901940905010393,0.4029031637213305,-0.317380093844902,0.3261646220969544,0.2326171138585968,0.7673828861414032,-1864.4804023371823,229.0024716386514,-90.08599954402567
0.7131928571428571,1.4021452822818914,0.8563410979999836,0.2901913350694624,0.4029193000034059,-0.3173787936460835,0.3243616572069209,0.2313324170509959,0.7686675829490041,-1865.211423010852,227.83626451633484,-89.59158958634083
0.7131964285714285,1.402138260847793,0.856349910841171,0.2901885797655571,0.4029354377780894,-0.3173774863001247,0.3225612818959034,0.2300495542435801,0.7699504457564199,-1865.9424199766295,226.67078180751108,-89.09785549951933
0.7132,1.4021312394840155,0.8563587233993869,0.290185824589361,0.4029515770444657,-0.3173761686654716,0.3207635185745238,0.2287685414473503,0.7712314585526496,-1866.6733932355755,225.5060436821801,-88.60480355580073
0.7132035714285714,1.4021242181905589,0.8563675356744973,0.2901830695409118,0.40296771780162,-0.3173748413379094,0.3189683897668451,0.2274893947545345,0.7725106052454654,-1867.4043427885874,224.34206773026295,-88.11244005975999
0.7132071428571428,1.4021171969674209,0.8563763476663678,0.2901803146202469,0.4029838600486371,-0.3173735049336613,0.3171759181100473,0.2262121303383579,0.773787869661642,-1868.1352686368048,223.17887164386082,-87.62077134822425
0.7132107142857143,1.402110175814601,0.8563851593748646,0.2901775598274041,0.4030000037846021,-0.3173721564299336,0.3153861263540795,0.2249367644527975,0.7750632355472025,-1868.8661707811805,222.01647577746112,-87.12980379018289
0.7132142857142857,1.402103154732098,0.8563939707998532,0.2901748051624209,0.4030161490086,-0.3173708073519963,0.3135990373612951,0.2236633134323237,0.7763366865676763,-1869.5970492227898,220.8548904251545,-86.63954378669347
0.7132178571428571,1.4020961337199114,0.8564027819415096,0.2901720506252373,0.4030322957220664,-0.3173694815555919,0.3118146741060646,0.2223917936916257,0.7776082063083742,-1870.3279039567742,219.69411762218755,-86.14999777104615
0.7132214285714286,1.4020891127780393,0.856411592800112,0.2901692962157615,0.4030484439272151,-0.31736816119832,0.3100330596743667,0.2211222217253228,0.7788777782746772,-1871.0587349766051,218.5341885724552,-85.66117220847347
0.713225,1.4020820919064811,0.8564204033755283,0.2901665419340301,0.403064593623147,-0.3173668272461033,0.308254217263359,0.2198546141076592,0.7801453858923407,-1871.7895422831934,217.37513514150305,-85.17307359560007
0.7132285714285714,1.4020750711052357,0.8564292136676246,0.2901637877800809,0.403080744808947,-0.3173654846925694,0.3064781701809268,0.218588987492185,0.781411012507815,-1872.5203258775941,216.2169726544395,-84.6857084606788
0.7132321428571429,1.4020680503743022,0.8564380236762665,0.2901610337539514,0.4030968974837004,-0.3173641320836075,0.3047049418452092,0.2173253586114196,0.7826746413885803,-1873.2510857607895,215.05972098551666,-84.19908336346758
0.7132357142857143,1.402061029713679,0.8564468334013201,0.2901582798556791,0.4031130516464921,-0.3173627701237249,0.3029345557841042,0.2160637442765011,0.7839362557234989,-1873.9818219338629,213.90339863976055,-83.71320489509904
0.7132392857142856,1.402054009123366,0.856455642842651,0.2901555260853019,0.403129207296407,-0.3173613975231744,0.3011670356348059,0.2148041613768577,0.7851958386231422,-1874.7125343977834,212.7480255760443,-83.22807967795849
0.7132428571428571,1.402046988603361,0.8564644520002446,0.2901527724428195,0.4031453644334331,-0.3173600444893292,0.2994024051430447,0.2135466268796684,0.7864533731203316,-1875.4432231514454,211.59360084102823,-82.74371436557863
0.7132464285714285,1.4020399681536635,0.8564732608745058,0.2901500189281003,0.4031615230607445,-0.3173587079823396,0.2976406881628521,0.2122911578296965,0.7877088421703035,-1876.1738881858066,210.44014607363565,-82.26011564282352
0.7132499999999999,1.4020329477742728,0.8564820694653666,0.2901472655411607,0.403177683177927,-0.3173573585804113,0.2958819086557565,0.2110377713487182,0.7889622286512817,-1876.9045295005983,209.2877003712005,-81.77729022493601
0.7132535714285714,1.4020259274651874,0.856490877772693,0.2901445122820386,0.4031938447840658,-0.317356000437206,0.2941260906902257,0.2097864846351274,0.7902135153648726,-1877.6351470969112,208.1362804892453,-81.29524485773042
0.7132571428571428,1.4020189072264062,0.8564996857963507,0.2901417591507714,0.4032100078782463,-0.3173546320353232,0.2923732584410368,0.2085373149634869,0.7914626850365131,-1878.3657409757852,206.98590704781338,-80.81398631747878
0.7132607142857142,1.402011887057928,0.8565084935362058,0.2901390061473966,0.4032261724595539,-0.3173532552204088,0.2906234361886146,0.20729027968406,0.79270972031594,-1879.0963111382946,205.83659856887866,-80.33352141073439
